Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (km),Workout Time (seconds),Avg Pace (min/km),Max Pace (min/km),Avg Speed (km/h),Max Speed (km/h),Avg Heart Rate,Steps,Notes,Source,Link
"Nov. 18, 2020","May 14, 2018",Bike Ride,96,2.88075794688,580,3.355597063151197,1.5219865982661256,17.880616512,39.4221687552,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978500781
"Nov. 18, 2020","May 14, 2018",Class Workout,622,0,4305,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978500661
"Nov. 18, 2020","May 13, 2018",Indoor Sport / Other Activity,200,0,2185,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978501276
"Nov. 18, 2020","May 13, 2018",Bike Ride,105,3.160751616,728,3.838756661099181,1.2834173427185236,15.63006158208,46.750155724799995,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978501174
"Nov. 18, 2020","May 12, 2018",Class Workout,314,0,2178,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978501690
"Nov. 18, 2020","May 12, 2018",Bike Ride,135,4.0710770496,768,3.144132019008987,1.484176161218484,19.0831183488,40.4263994112,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978501591
"Nov. 18, 2020","May 12, 2018",Run,1352,15.781645693440002,5309,5.606725473236299,2.4924316988785495,10.701429488639999,24.0728894208,,14477,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978501504
"Nov. 18, 2020","May 12, 2018",Bike Ride,122,3.6666649958400006,696,3.1636430744452393,1.5909028771971685,18.965475302399998,37.714493836799996,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978501414
"Nov. 18, 2020","May 11, 2018",Bike Ride,81,2.42738964864,636,4.366822755110157,1.5833470034995625,13.73996752128,37.894418496,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978501930
"Nov. 18, 2020","May 11, 2018",Bike Ride,105,3.12838770816,930,4.954639902966674,1.4594518014793605,12.10986298368,41.1113362176,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978501768
"Nov. 18, 2020","May 10, 2018",Bike Ride,105,3.15653513472,723,3.817487125188897,1.4510757178080012,15.717159279359999,41.348714457599996,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978502419
"Nov. 18, 2020","May 10, 2018",Bike Ride,150,4.5007397107200005,1123,4.158582627455659,1.3091110415175375,14.427994268159999,45.83266871039999,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978502293
"Nov. 18, 2020","May 10, 2018",Bike Ride,74,2.21624371584,508,3.82027086813012,1.5984898194543862,15.705684656639999,37.5353738496,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978502122
"Nov. 18, 2020","May 10, 2018",Class Workout,452,0,3129,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978501996
"Nov. 18, 2020","May 9, 2018",Bike Ride,130,3.9055399257600003,958,4.088212339934781,1.5742874115167422,14.676348234239999,38.112484607999995,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978502704
"Nov. 18, 2020","May 9, 2018",Video Workout,40,0,725,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978502611
"Nov. 18, 2020","May 9, 2018",Run,469,5.49520164864,1825,5.535137298178636,2.7613362960311774,10.83983307264,21.728558015999997,,4984,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978502500
"Nov. 18, 2020","May 8, 2018",Bike Ride,108,3.2425223846400004,685,3.5209252962697843,1.6049707209894217,17.0410217472,37.383934579199995,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978503310
"Nov. 18, 2020","May 8, 2018",Bike Ride,73,2.18711458944,524,3.993086624115167,1.4617446611787164,15.025978218239999,41.046801523199996,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978503085
"Nov. 18, 2020","May 8, 2018",Class Workout,564,0,3909,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978503004
"Nov. 18, 2020","May 8, 2018",Bike Ride,104,3.13253981568,741,3.9424883679312814,1.4456573610116918,15.21882590976,41.5035333504,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978502926
"Nov. 18, 2020","May 7, 2018",Bike Ride,75,2.25329081472,484,3.579949345820409,1.4260593136085262,16.7600302848,42.07388486399999,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978503538
"Nov. 18, 2020","May 7, 2018",Bike Ride,78,2.3365743667200003,582,4.151362294201861,1.7168113218802195,14.453083941119997,34.948514304,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978503421
"Nov. 18, 2020","May 6, 2018",Video Workout,52,0,945,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978503865
"Nov. 18, 2020","May 6, 2018",Run,871,10.13690380032,3459,5.687137119223733,2.802613984331504,10.55011896576,21.4086204288,,9416,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978503763
"Nov. 18, 2020","May 6, 2018",Bike Ride,88,2.6483203929600005,535,3.3669246599856835,1.1231470711047482,17.8204270464,53.4212084736,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978503625
"Nov. 18, 2020","May 5, 2018",Bike Ride,531,16.004732958720002,2852,2.9699554601129403,1.6620436649964208,20.202256166399998,36.100160870399996,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978504093
"Nov. 18, 2020","May 5, 2018",Bike Ride,149,4.4978750784,779,2.886548804978923,1.6155961683766802,20.7861261696,37.13802681599999,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978503952
"Nov. 18, 2020","May 4, 2018",Bike Ride,194,5.8367688192000005,1482,4.231792581325061,1.7017679253161535,14.1784011072,35.2573474176,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978504420
"Nov. 18, 2020","May 4, 2018",Bike Ride,117,3.5152900992,820,3.8877828481667063,1.4634534319573689,15.432949128959997,40.998843072,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978504336
"Nov. 18, 2020","May 4, 2018",Class Workout,570,0,3948,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978504201
"Nov. 18, 2020","May 3, 2018",Bike Ride,86,2.5993319616000004,647,4.148497773005647,2.2804944126302393,14.463061873919997,26.310038515199995,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978504501
"Nov. 18, 2020","May 2, 2018",Bike Ride,88,2.6521184448,599,3.764279109997614,1.7158295553964844,15.939297031679999,34.968470169599996,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978505095
"Nov. 18, 2020","May 2, 2018",Bike Ride,86,2.59416596736,583,3.74557583711127,1.519594319176012,16.018895185919998,39.4842894336,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978504963
"Nov. 18, 2020","May 2, 2018",Video Workout,99,0,1784,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978504846
"Nov. 18, 2020","May 2, 2018",Bike Ride,182,5.45957077248,1139,3.4770751312335957,1.5485315755985045,17.2558691712,38.7464052096,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978504768
"Nov. 18, 2020","May 2, 2018",Bike Ride,176,5.265966689280001,1367,4.326526833293565,2.0676809930008746,13.867926462719998,29.017920729599997,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978504597
"Nov. 18, 2020","May 1, 2018",Video Workout,33,0,601,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978505431
"Nov. 18, 2020","May 1, 2018",Run,435,5.0000064998400005,1785,5.950001988387815,0,10.084036849919999,0,,4833,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978505335
"Nov. 18, 2020","May 1, 2018",Class Workout,1082,0,7496,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978505269
"Nov. 18, 2020","May 1, 2018",Bike Ride,95,2.8358411558400003,819,4.813383589835361,2.065357064741907,12.465254419199999,29.0507513472,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978505194
"Nov. 18, 2020","April 30, 2018",Bike Ride,73,2.20867979904,544,4.1050204306848,1.827850353933031,14.616255329279998,32.8254676992,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978505737
"Nov. 18, 2020","April 30, 2018",Class Workout,403,0,2794,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978505566
"Nov. 18, 2020","April 30, 2018",Run,197,2.5000032499200002,681,4.5399989063867014,0,13.215852460799999,0,,1911,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978505491
"Nov. 18, 2020","April 29, 2018",Run,255,2.9792497996800003,994,5.560694295315359,2.9702226497256023,10.79002387584,20.200485888,,2713,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978506286
"Nov. 18, 2020","April 29, 2018",Run,128,1.4977456496640003,495,5.508281635250139,3.61262725682017,10.892683929599999,16.608430079999998,,1353,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978506178
"Nov. 18, 2020","April 29, 2018",Swim,178,0,2110,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978506070
"Nov. 18, 2020","April 29, 2018",Run,248,2.98739308032,915,5.1047942515708264,2.4366947029348602,11.753666876159999,24.623446003199998,,2525,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978505959
"Nov. 18, 2020","April 29, 2018",Bike Ride,87,2.61500697216,607,3.868688111429253,1.5839994432514117,15.509135473919999,37.878807859199995,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978505836
"Nov. 18, 2020","April 28, 2018",Bike Ride,509,15.366322287360001,2719,2.9490898154776106,1.3067746858347251,20.345326848,45.914584319999996,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978506688
"Nov. 18, 2020","April 28, 2018",Bike Ride,552,16.586221132800002,3450,3.466747942018611,1.5391115883241868,17.3073681792,38.9836225152,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978506559
"Nov. 18, 2020","April 28, 2018",Bike Ride,48,1.456210090368,328,3.7540389127495426,1.7103304203451841,15.9827976,35.0809633152,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978506436
"Nov. 18, 2020","April 27, 2018",Bike Ride,100,3.0053533593600004,704,3.904143551658315,1.6224561063389802,15.368285687039998,36.980954841599996,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978507231
"Nov. 18, 2020","April 27, 2018",Bike Ride,202,6.071716949760001,1360,3.733154626978446,1.663180774278215,16.0721966592,36.075376972799994,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978507114
"Nov. 18, 2020","April 27, 2018",Run,296,3.57453005184,1097,5.11488531973276,1.85193470134415,11.73046013568,32.3986696704,,3027,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978506961
"Nov. 18, 2020","April 27, 2018",Class Workout,411,0,2845,0,0,0,0,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978506877
"Nov. 18, 2020","April 27, 2018",Bike Ride,78,2.3486122598400003,469,3.32819459357353,1.8975122782947584,18.0277105536,31.620229977599998,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978506778
"Nov. 18, 2020","April 26, 2018",Bike Ride,109,3.2869724659200004,674,3.41752291616957,1.5610832736816989,17.5564946304,38.4348362112,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978507333
"Nov. 18, 2020","April 25, 2018",Bike Ride,2,2.6014562956800003,539,3.4531896226039924,1.7011403404119938,17.375282495999997,35.2705440384,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978507768
"Nov. 18, 2020","April 25, 2018",Run,12,4.93204390272,1795,6.065775868925475,2.7182255627137515,9.89155930752,22.0732795008,,4849,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978507642
"Nov. 18, 2020","April 25, 2018",Run,10,4.3322735808,1509,5.805265996579973,3.115200976298417,10.33543247616,19.2604680576,,4097,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978507555
"Nov. 18, 2020","April 25, 2018",Bike Ride,2,2.67870480768,649,4.038011761313927,1.4669952477531216,14.858799563519998,40.899868416,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978507453
"Nov. 18, 2020","April 24, 2018",Bike Ride,80,2.66932233216,679,4.239522438956493,1.7905991509584027,14.15252285568,33.5083123584,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978508002
"Nov. 18, 2020","April 24, 2018",Bike Ride,2,2.07450878976,422,3.390368995068798,1.7247027360216336,17.697151295999998,34.78854551039999,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978507921
"Nov. 18, 2020","April 24, 2018",Bike Ride,2,2.5957270310400005,621,3.987314085739283,1.9898480374612264,15.047720455679999,30.153151987199998,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978507846
"Nov. 18, 2020","April 23, 2018",Bike Ride,198,6.6000002112,1523,3.8459583532172115,1.7199057504175614,15.60078761472,34.8855889536,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978508356
"Nov. 18, 2020","April 23, 2018",Bike Ride,155,5.1653987827200005,1322,4.2655578919112385,1.399141513560805,14.066149363199997,42.883384895999995,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978508251
"Nov. 18, 2020","April 23, 2018",Bike Ride,60,1.9905010329600001,434,3.6339216475781435,1.745562166945041,16.511064767999997,34.3728519552,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978508146
"Nov. 18, 2020","April 22, 2018",Run,373,4.7735557056,1694,5.914534120734908,2.636664380020679,10.144499903999998,22.7559632256,,4590,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978508590
"Nov. 18, 2020","April 22, 2018",Bike Ride,255,8.51314007808,2134,4.177851348126938,1.412289727988547,14.36144789376,42.484267583999994,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978508479
"Nov. 18, 2020","April 21, 2018",Bike Ride,453,15.135848133120001,2916,3.2109232084625785,1.5275602978604945,18.6862541184,39.2782934016,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978509355
"Nov. 18, 2020","April 21, 2018",Bike Ride,456,15.24269248128,2967,3.244178994671121,1.2080139485405232,18.4947421824,49.6683792,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978509109
"Nov. 18, 2020","April 21, 2018",Run,120,1.572501287808,506,5.36300505050505,2.9816620933746916,11.187757151999998,20.1230764416,,1387,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978508842
"Nov. 18, 2020","April 20, 2018",Bike Ride,78,2.60650963584,617,3.945247256024815,2.035500178954903,15.208155959039997,29.476744703999998,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978509658
"Nov. 18, 2020","April 20, 2018",Bike Ride,99,3.3177753100800005,764,3.837911596277738,1.8195550485166627,15.633505578239998,32.97513669119999,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978509550
"Nov. 18, 2020","April 20, 2018",Bike Ride,95,3.18474693504,577,3.0195968046607806,1.6504302374135051,19.8702484992,36.3541153536,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978509484
"Nov. 18, 2020","April 19, 2018",Bike Ride,88,2.9406577305600003,708,4.012715740077945,1.7753134196293643,14.952463384319998,33.796867737599996,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978510048
"Nov. 18, 2020","April 19, 2018",Bike Ride,162,5.4185807808,1171,3.601802970651396,1.5584113775550783,16.658319744,38.5006583808,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978509877
"Nov. 18, 2020","April 19, 2018",Bike Ride,101,3.3772888512,873,4.308190169410642,1.7281327050027835,13.926973294079998,34.7195046528,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978509757
"Nov. 18, 2020","April 18, 2018",Run,435,5.7253056537600004,1827,5.318490018293168,1.8406381730692754,11.281388785919999,32.5974236544,,5015,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978510258
"Nov. 18, 2020","April 18, 2018",Bike Ride,77,2.58301321344,617,3.9811438698003654,1.793326970492325,15.07105594368,33.457457088,,,b'',Endomondo ,http://www.mapmyfitness.com/workout/4978510129
