date	voivodeship	region	infected_total
18.05.2020	Mazowieckie	Powiat węgrowski	34
19.05.2020	Mazowieckie	Powiat węgrowski	34
20.05.2020	Mazowieckie	Powiat węgrowski	34
21.05.2020	Mazowieckie	Powiat węgrowski	34
22.05.2020	Mazowieckie	Powiat węgrowski	34
23.05.2020	Mazowieckie	Powiat węgrowski	35
24.05.2020	Mazowieckie	Powiat węgrowski	36
25.05.2020	Mazowieckie	Powiat węgrowski	37
26.05.2020	Mazowieckie	Powiat węgrowski	38
27.05.2020	Mazowieckie	Powiat węgrowski	38
28.05.2020	Mazowieckie	Powiat węgrowski	39
29.05.2020	Mazowieckie	Powiat węgrowski	39
30.05.2020	Mazowieckie	Powiat węgrowski	39
31.05.2020	Mazowieckie	Powiat węgrowski	39
01.06.2020	Mazowieckie	Powiat węgrowski	39
02.06.2020	Mazowieckie	Powiat węgrowski	39
03.06.2020	Mazowieckie	Powiat węgrowski	41
04.06.2020	Mazowieckie	Powiat węgrowski	42
05.06.2020	Mazowieckie	Powiat węgrowski	43
06.06.2020	Mazowieckie	Powiat węgrowski	42
07.06.2020	Mazowieckie	Powiat węgrowski	42
08.06.2020	Mazowieckie	Powiat węgrowski	43
09.06.2020	Mazowieckie	Powiat węgrowski	43
10.06.2020	Mazowieckie	Powiat węgrowski	43
11.06.2020	Mazowieckie	Powiat węgrowski	44
12.06.2020	Mazowieckie	Powiat węgrowski	45
13.06.2020	Mazowieckie	Powiat węgrowski	45
14.06.2020	Mazowieckie	Powiat węgrowski	45
15.06.2020	Mazowieckie	Powiat węgrowski	45
16.06.2020	Mazowieckie	Powiat węgrowski	45
17.06.2020	Mazowieckie	Powiat węgrowski	46
18.06.2020	Mazowieckie	Powiat węgrowski	46
19.06.2020	Mazowieckie	Powiat węgrowski	48
20.06.2020	Mazowieckie	Powiat węgrowski	48
21.06.2020	Mazowieckie	Powiat węgrowski	48
22.06.2020	Mazowieckie	Powiat węgrowski	48
23.06.2020	Mazowieckie	Powiat węgrowski	49
24.06.2020	Mazowieckie	Powiat węgrowski	49
25.06.2020	Mazowieckie	Powiat węgrowski	49
26.06.2020	Mazowieckie	Powiat węgrowski	49
27.06.2020	Mazowieckie	Powiat węgrowski	49
28.06.2020	Mazowieckie	Powiat węgrowski	49
29.06.2020	Mazowieckie	Powiat węgrowski	49
30.06.2020	Mazowieckie	Powiat węgrowski	49
01.07.2020	Mazowieckie	Powiat węgrowski	49
02.07.2020	Mazowieckie	Powiat węgrowski	49
03.07.2020	Mazowieckie	Powiat węgrowski	49
04.07.2020	Mazowieckie	Powiat węgrowski	49
05.07.2020	Mazowieckie	Powiat węgrowski	49
06.07.2020	Mazowieckie	Powiat węgrowski	49
07.07.2020	Mazowieckie	Powiat węgrowski	49
08.07.2020	Mazowieckie	Powiat węgrowski	49
09.07.2020	Mazowieckie	Powiat węgrowski	49
10.07.2020	Mazowieckie	Powiat węgrowski	49
11.07.2020	Mazowieckie	Powiat węgrowski	50
12.07.2020	Mazowieckie	Powiat węgrowski	50
13.07.2020	Mazowieckie	Powiat węgrowski	50
14.07.2020	Mazowieckie	Powiat węgrowski	56
15.07.2020	Mazowieckie	Powiat węgrowski	56
16.07.2020	Mazowieckie	Powiat węgrowski	59
17.07.2020	Mazowieckie	Powiat węgrowski	63
18.07.2020	Mazowieckie	Powiat węgrowski	63
19.07.2020	Mazowieckie	Powiat węgrowski	64
20.07.2020	Mazowieckie	Powiat węgrowski	64
21.07.2020	Mazowieckie	Powiat węgrowski	64
22.07.2020	Mazowieckie	Powiat węgrowski	64
23.07.2020	Mazowieckie	Powiat węgrowski	64
24.07.2020	Mazowieckie	Powiat węgrowski	64
25.07.2020	Mazowieckie	Powiat węgrowski	64
26.07.2020	Mazowieckie	Powiat węgrowski	64
27.07.2020	Mazowieckie	Powiat węgrowski	64
28.07.2020	Mazowieckie	Powiat węgrowski	64
29.07.2020	Mazowieckie	Powiat węgrowski	64
30.07.2020	Mazowieckie	Powiat węgrowski	64
31.07.2020	Mazowieckie	Powiat węgrowski	64
01.08.2020	Mazowieckie	Powiat węgrowski	64
02.08.2020	Mazowieckie	Powiat węgrowski	64
03.08.2020	Mazowieckie	Powiat węgrowski	64
04.08.2020	Mazowieckie	Powiat węgrowski	64
05.08.2020	Mazowieckie	Powiat węgrowski	64
06.08.2020	Mazowieckie	Powiat węgrowski	64
07.08.2020	Mazowieckie	Powiat węgrowski	64
08.08.2020	Mazowieckie	Powiat węgrowski	64
09.08.2020	Mazowieckie	Powiat węgrowski	64
10.08.2020	Mazowieckie	Powiat węgrowski	64
11.08.2020	Mazowieckie	Powiat węgrowski	65
12.08.2020	Mazowieckie	Powiat węgrowski	65
13.08.2020	Mazowieckie	Powiat węgrowski	65
14.08.2020	Mazowieckie	Powiat węgrowski	65
15.08.2020	Mazowieckie	Powiat węgrowski	68
16.08.2020	Mazowieckie	Powiat węgrowski	75
17.08.2020	Mazowieckie	Powiat węgrowski	75
18.08.2020	Mazowieckie	Powiat węgrowski	75
19.08.2020	Mazowieckie	Powiat węgrowski	77
20.08.2020	Mazowieckie	Powiat węgrowski	77
21.08.2020	Mazowieckie	Powiat węgrowski	79
22.08.2020	Mazowieckie	Powiat węgrowski	82
23.08.2020	Mazowieckie	Powiat węgrowski	82
24.08.2020	Mazowieckie	Powiat węgrowski	85
25.08.2020	Mazowieckie	Powiat węgrowski	87
26.08.2020	Mazowieckie	Powiat węgrowski	88
27.08.2020	Mazowieckie	Powiat węgrowski	88
28.08.2020	Mazowieckie	Powiat węgrowski	93
29.08.2020	Mazowieckie	Powiat węgrowski	95
30.08.2020	Mazowieckie	Powiat węgrowski	95
31.08.2020	Mazowieckie	Powiat węgrowski	95
01.09.2020	Mazowieckie	Powiat węgrowski	95
02.09.2020	Mazowieckie	Powiat węgrowski	96
03.09.2020	Mazowieckie	Powiat węgrowski	96
04.09.2020	Mazowieckie	Powiat węgrowski	96
05.09.2020	Mazowieckie	Powiat węgrowski	96
06.09.2020	Mazowieckie	Powiat węgrowski	97
07.09.2020	Mazowieckie	Powiat węgrowski	97
08.09.2020	Mazowieckie	Powiat węgrowski	97
09.09.2020	Mazowieckie	Powiat węgrowski	99
10.09.2020	Mazowieckie	Powiat węgrowski	100
11.09.2020	Mazowieckie	Powiat węgrowski	100
12.09.2020	Mazowieckie	Powiat węgrowski	100
13.09.2020	Mazowieckie	Powiat węgrowski	100
14.09.2020	Mazowieckie	Powiat węgrowski	100
15.09.2020	Mazowieckie	Powiat węgrowski	100
16.09.2020	Mazowieckie	Powiat węgrowski	100
17.09.2020	Mazowieckie	Powiat węgrowski	102
18.09.2020	Mazowieckie	Powiat węgrowski	103
19.09.2020	Mazowieckie	Powiat węgrowski	105
20.09.2020	Mazowieckie	Powiat węgrowski	106
21.09.2020	Mazowieckie	Powiat węgrowski	106
22.09.2020	Mazowieckie	Powiat węgrowski	106
23.09.2020	Mazowieckie	Powiat węgrowski	107
24.09.2020	Mazowieckie	Powiat węgrowski	110
25.09.2020	Mazowieckie	Powiat węgrowski	111
26.09.2020	Mazowieckie	Powiat węgrowski	113
27.09.2020	Mazowieckie	Powiat węgrowski	113
28.09.2020	Mazowieckie	Powiat węgrowski	116
29.09.2020	Mazowieckie	Powiat węgrowski	116
30.09.2020	Mazowieckie	Powiat węgrowski	117
01.10.2020	Mazowieckie	Powiat węgrowski	122
02.10.2020	Mazowieckie	Powiat węgrowski	125
03.10.2020	Mazowieckie	Powiat węgrowski	131
04.10.2020	Mazowieckie	Powiat węgrowski	133
05.10.2020	Mazowieckie	Powiat węgrowski	138
06.10.2020	Mazowieckie	Powiat węgrowski	141
07.10.2020	Mazowieckie	Powiat węgrowski	145
08.10.2020	Mazowieckie	Powiat węgrowski	151
09.10.2020	Mazowieckie	Powiat węgrowski	158
10.10.2020	Mazowieckie	Powiat węgrowski	162
11.10.2020	Mazowieckie	Powiat węgrowski	165
12.10.2020	Mazowieckie	Powiat węgrowski	169
13.10.2020	Mazowieckie	Powiat węgrowski	179
14.10.2020	Mazowieckie	Powiat węgrowski	186
15.10.2020	Mazowieckie	Powiat węgrowski	191
16.10.2020	Mazowieckie	Powiat węgrowski	202
17.10.2020	Mazowieckie	Powiat węgrowski	210
18.10.2020	Mazowieckie	Powiat węgrowski	215
19.10.2020	Mazowieckie	Powiat węgrowski	222
20.10.2020	Mazowieckie	Powiat węgrowski	234
21.10.2020	Mazowieckie	Powiat węgrowski	246
22.10.2020	Mazowieckie	Powiat węgrowski	254
23.10.2020	Mazowieckie	Powiat węgrowski	269
24.10.2020	Mazowieckie	Powiat węgrowski	288
25.10.2020	Mazowieckie	Powiat węgrowski	315
26.10.2020	Mazowieckie	Powiat węgrowski	366
27.10.2020	Mazowieckie	Powiat węgrowski	385
28.10.2020	Mazowieckie	Powiat węgrowski	418
29.10.2020	Mazowieckie	Powiat węgrowski	449
30.10.2020	Mazowieckie	Powiat węgrowski	478
31.10.2020	Mazowieckie	Powiat węgrowski	497
01.11.2020	Mazowieckie	Powiat węgrowski	511
02.11.2020	Mazowieckie	Powiat węgrowski	547
03.11.2020	Mazowieckie	Powiat węgrowski	576
04.11.2020	Mazowieckie	Powiat węgrowski	604
05.11.2020	Mazowieckie	Powiat węgrowski	645
06.11.2020	Mazowieckie	Powiat węgrowski	717
07.11.2020	Mazowieckie	Powiat węgrowski	746
08.11.2020	Mazowieckie	Powiat węgrowski	772
09.11.2020	Mazowieckie	Powiat węgrowski	821
10.11.2020	Mazowieckie	Powiat węgrowski	864
11.11.2020	Mazowieckie	Powiat węgrowski	884
12.11.2020	Mazowieckie	Powiat węgrowski	930
13.11.2020	Mazowieckie	Powiat węgrowski	958
14.11.2020	Mazowieckie	Powiat węgrowski	978
15.11.2020	Mazowieckie	Powiat węgrowski	981
16.11.2020	Mazowieckie	Powiat węgrowski	995
17.11.2020	Mazowieckie	Powiat węgrowski	1010
18.11.2020	Mazowieckie	Powiat węgrowski	1041
19.11.2020	Mazowieckie	Powiat węgrowski	1067
20.11.2020	Mazowieckie	Powiat węgrowski	1093
21.11.2020	Mazowieckie	Powiat węgrowski	1111
22.11.2020	Mazowieckie	Powiat węgrowski	1117
23.11.2020	Mazowieckie	Powiat węgrowski	1137
04.03.2020	Mazowieckie	Powiat wołomiński	0
05.03.2020	Mazowieckie	Powiat wołomiński	0
06.03.2020	Mazowieckie	Powiat wołomiński	0
07.03.2020	Mazowieckie	Powiat wołomiński	0
08.03.2020	Mazowieckie	Powiat wołomiński	0
09.03.2020	Mazowieckie	Powiat wołomiński	0
10.03.2020	Mazowieckie	Powiat wołomiński	0
11.03.2020	Mazowieckie	Powiat wołomiński	0
12.03.2020	Mazowieckie	Powiat wołomiński	0
13.03.2020	Mazowieckie	Powiat wołomiński	0
14.03.2020	Mazowieckie	Powiat wołomiński	0
15.03.2020	Mazowieckie	Powiat wołomiński	0
16.03.2020	Mazowieckie	Powiat wołomiński	0
17.03.2020	Mazowieckie	Powiat wołomiński	0
18.03.2020	Mazowieckie	Powiat wołomiński	0
19.03.2020	Mazowieckie	Powiat wołomiński	0
20.03.2020	Mazowieckie	Powiat wołomiński	0
21.03.2020	Mazowieckie	Powiat wołomiński	1
22.03.2020	Mazowieckie	Powiat wołomiński	2
23.03.2020	Mazowieckie	Powiat wołomiński	2
24.03.2020	Mazowieckie	Powiat wołomiński	2
25.03.2020	Mazowieckie	Powiat wołomiński	2
26.03.2020	Mazowieckie	Powiat wołomiński	1
27.03.2020	Mazowieckie	Powiat wołomiński	1
28.03.2020	Mazowieckie	Powiat wołomiński	4
29.03.2020	Mazowieckie	Powiat wołomiński	8
30.03.2020	Mazowieckie	Powiat wołomiński	8
31.03.2020	Mazowieckie	Powiat wołomiński	15
01.04.2020	Mazowieckie	Powiat wołomiński	23
02.04.2020	Mazowieckie	Powiat wołomiński	28
03.04.2020	Mazowieckie	Powiat wołomiński	30
04.04.2020	Mazowieckie	Powiat wołomiński	31
05.04.2020	Mazowieckie	Powiat wołomiński	33
06.04.2020	Mazowieckie	Powiat wołomiński	41
07.04.2020	Mazowieckie	Powiat wołomiński	44
08.04.2020	Mazowieckie	Powiat wołomiński	47
09.04.2020	Mazowieckie	Powiat wołomiński	50
10.04.2020	Mazowieckie	Powiat wołomiński	53
11.04.2020	Mazowieckie	Powiat wołomiński	57
12.04.2020	Mazowieckie	Powiat wołomiński	58
13.04.2020	Mazowieckie	Powiat wołomiński	58
14.04.2020	Mazowieckie	Powiat wołomiński	60
15.04.2020	Mazowieckie	Powiat wołomiński	62
16.04.2020	Mazowieckie	Powiat wołomiński	63
17.04.2020	Mazowieckie	Powiat wołomiński	63
18.04.2020	Mazowieckie	Powiat wołomiński	65
19.04.2020	Mazowieckie	Powiat wołomiński	65
20.04.2020	Mazowieckie	Powiat wołomiński	65
21.04.2020	Mazowieckie	Powiat wołomiński	65
22.04.2020	Mazowieckie	Powiat wołomiński	66
23.04.2020	Mazowieckie	Powiat wołomiński	67
24.04.2020	Mazowieckie	Powiat wołomiński	68
25.04.2020	Mazowieckie	Powiat wołomiński	68
26.04.2020	Mazowieckie	Powiat wołomiński	68
27.04.2020	Mazowieckie	Powiat wołomiński	68
28.04.2020	Mazowieckie	Powiat wołomiński	70
29.04.2020	Mazowieckie	Powiat wołomiński	71
30.04.2020	Mazowieckie	Powiat wołomiński	71
01.05.2020	Mazowieckie	Powiat wołomiński	73
02.05.2020	Mazowieckie	Powiat wołomiński	74
03.05.2020	Mazowieckie	Powiat wołomiński	74
04.05.2020	Mazowieckie	Powiat wołomiński	74
05.05.2020	Mazowieckie	Powiat wołomiński	76
06.05.2020	Mazowieckie	Powiat wołomiński	76
07.05.2020	Mazowieckie	Powiat wołomiński	80
08.05.2020	Mazowieckie	Powiat wołomiński	82
09.05.2020	Mazowieckie	Powiat wołomiński	83
10.05.2020	Mazowieckie	Powiat wołomiński	83
11.05.2020	Mazowieckie	Powiat wołomiński	85
12.05.2020	Mazowieckie	Powiat wołomiński	85
13.05.2020	Mazowieckie	Powiat wołomiński	85
14.05.2020	Mazowieckie	Powiat wołomiński	85
15.05.2020	Mazowieckie	Powiat wołomiński	86
16.05.2020	Mazowieckie	Powiat wołomiński	87
17.05.2020	Mazowieckie	Powiat wołomiński	88
18.05.2020	Mazowieckie	Powiat wołomiński	88
19.05.2020	Mazowieckie	Powiat wołomiński	88
20.05.2020	Mazowieckie	Powiat wołomiński	89
21.05.2020	Mazowieckie	Powiat wołomiński	90
22.05.2020	Mazowieckie	Powiat wołomiński	92
23.05.2020	Mazowieckie	Powiat wołomiński	92
24.05.2020	Mazowieckie	Powiat wołomiński	93
25.05.2020	Mazowieckie	Powiat wołomiński	97
26.05.2020	Mazowieckie	Powiat wołomiński	101
27.05.2020	Mazowieckie	Powiat wołomiński	101
28.05.2020	Mazowieckie	Powiat wołomiński	102
29.05.2020	Mazowieckie	Powiat wołomiński	103
30.05.2020	Mazowieckie	Powiat wołomiński	105
31.05.2020	Mazowieckie	Powiat wołomiński	107
01.06.2020	Mazowieckie	Powiat wołomiński	107
02.06.2020	Mazowieckie	Powiat wołomiński	109
03.06.2020	Mazowieckie	Powiat wołomiński	116
04.06.2020	Mazowieckie	Powiat wołomiński	117
05.06.2020	Mazowieckie	Powiat wołomiński	121
06.06.2020	Mazowieckie	Powiat wołomiński	123
07.06.2020	Mazowieckie	Powiat wołomiński	128
08.06.2020	Mazowieckie	Powiat wołomiński	129
09.06.2020	Mazowieckie	Powiat wołomiński	134
10.06.2020	Mazowieckie	Powiat wołomiński	138
11.06.2020	Mazowieckie	Powiat wołomiński	139
12.06.2020	Mazowieckie	Powiat wołomiński	139
13.06.2020	Mazowieckie	Powiat wołomiński	142
14.06.2020	Mazowieckie	Powiat wołomiński	147
15.06.2020	Mazowieckie	Powiat wołomiński	152
16.06.2020	Mazowieckie	Powiat wołomiński	152
17.06.2020	Mazowieckie	Powiat wołomiński	155
18.06.2020	Mazowieckie	Powiat wołomiński	155
19.06.2020	Mazowieckie	Powiat wołomiński	155
20.06.2020	Mazowieckie	Powiat wołomiński	160
21.06.2020	Mazowieckie	Powiat wołomiński	163
22.06.2020	Mazowieckie	Powiat wołomiński	164
23.06.2020	Mazowieckie	Powiat wołomiński	164
24.06.2020	Mazowieckie	Powiat wołomiński	165
25.06.2020	Mazowieckie	Powiat wołomiński	165
26.06.2020	Mazowieckie	Powiat wołomiński	166
27.06.2020	Mazowieckie	Powiat wołomiński	166
28.06.2020	Mazowieckie	Powiat wołomiński	168
29.06.2020	Mazowieckie	Powiat wołomiński	168
30.06.2020	Mazowieckie	Powiat wołomiński	169
01.07.2020	Mazowieckie	Powiat wołomiński	169
02.07.2020	Mazowieckie	Powiat wołomiński	171
03.07.2020	Mazowieckie	Powiat wołomiński	172
04.07.2020	Mazowieckie	Powiat wołomiński	172
05.07.2020	Mazowieckie	Powiat wołomiński	173
06.07.2020	Mazowieckie	Powiat wołomiński	173
07.07.2020	Mazowieckie	Powiat wołomiński	173
08.07.2020	Mazowieckie	Powiat wołomiński	176
09.07.2020	Mazowieckie	Powiat wołomiński	179
10.07.2020	Mazowieckie	Powiat wołomiński	181
11.07.2020	Mazowieckie	Powiat wołomiński	182
12.07.2020	Mazowieckie	Powiat wołomiński	182
13.07.2020	Mazowieckie	Powiat wołomiński	182
14.07.2020	Mazowieckie	Powiat wołomiński	182
15.07.2020	Mazowieckie	Powiat wołomiński	182
16.07.2020	Mazowieckie	Powiat wołomiński	182
17.07.2020	Mazowieckie	Powiat wołomiński	182
18.07.2020	Mazowieckie	Powiat wołomiński	182
19.07.2020	Mazowieckie	Powiat wołomiński	182
20.07.2020	Mazowieckie	Powiat wołomiński	182
21.07.2020	Mazowieckie	Powiat wołomiński	184
22.07.2020	Mazowieckie	Powiat wołomiński	186
23.07.2020	Mazowieckie	Powiat wołomiński	195
24.07.2020	Mazowieckie	Powiat wołomiński	199
25.07.2020	Mazowieckie	Powiat wołomiński	202
26.07.2020	Mazowieckie	Powiat wołomiński	203
27.07.2020	Mazowieckie	Powiat wołomiński	207
28.07.2020	Mazowieckie	Powiat wołomiński	208
29.07.2020	Mazowieckie	Powiat wołomiński	210
30.07.2020	Mazowieckie	Powiat wołomiński	217
31.07.2020	Mazowieckie	Powiat wołomiński	224
01.08.2020	Mazowieckie	Powiat wołomiński	234
02.08.2020	Mazowieckie	Powiat wołomiński	235
03.08.2020	Mazowieckie	Powiat wołomiński	236
04.08.2020	Mazowieckie	Powiat wołomiński	242
05.08.2020	Mazowieckie	Powiat wołomiński	250
06.08.2020	Mazowieckie	Powiat wołomiński	255
07.08.2020	Mazowieckie	Powiat wołomiński	267
08.08.2020	Mazowieckie	Powiat wołomiński	293
09.08.2020	Mazowieckie	Powiat wołomiński	301
10.08.2020	Mazowieckie	Powiat wołomiński	304
11.08.2020	Mazowieckie	Powiat wołomiński	309
12.08.2020	Mazowieckie	Powiat wołomiński	316
13.08.2020	Mazowieckie	Powiat wołomiński	333
14.08.2020	Mazowieckie	Powiat wołomiński	350
15.08.2020	Mazowieckie	Powiat wołomiński	356
16.08.2020	Mazowieckie	Powiat wołomiński	358
17.08.2020	Mazowieckie	Powiat wołomiński	379
18.08.2020	Mazowieckie	Powiat wołomiński	388
19.08.2020	Mazowieckie	Powiat wołomiński	397
20.08.2020	Mazowieckie	Powiat wołomiński	404
21.08.2020	Mazowieckie	Powiat wołomiński	411
22.08.2020	Mazowieckie	Powiat wołomiński	419
23.08.2020	Mazowieckie	Powiat wołomiński	419
24.08.2020	Mazowieckie	Powiat wołomiński	423
25.08.2020	Mazowieckie	Powiat wołomiński	428
26.08.2020	Mazowieckie	Powiat wołomiński	429
27.08.2020	Mazowieckie	Powiat wołomiński	430
28.08.2020	Mazowieckie	Powiat wołomiński	433
29.08.2020	Mazowieckie	Powiat wołomiński	443
30.08.2020	Mazowieckie	Powiat wołomiński	447
31.08.2020	Mazowieckie	Powiat wołomiński	450
01.09.2020	Mazowieckie	Powiat wołomiński	453
02.09.2020	Mazowieckie	Powiat wołomiński	456
03.09.2020	Mazowieckie	Powiat wołomiński	461
04.09.2020	Mazowieckie	Powiat wołomiński	469
05.09.2020	Mazowieckie	Powiat wołomiński	475
06.09.2020	Mazowieckie	Powiat wołomiński	479
07.09.2020	Mazowieckie	Powiat wołomiński	479
08.09.2020	Mazowieckie	Powiat wołomiński	486
09.09.2020	Mazowieckie	Powiat wołomiński	489
10.09.2020	Mazowieckie	Powiat wołomiński	492
11.09.2020	Mazowieckie	Powiat wołomiński	495
12.09.2020	Mazowieckie	Powiat wołomiński	499
13.09.2020	Mazowieckie	Powiat wołomiński	500
14.09.2020	Mazowieckie	Powiat wołomiński	501
15.09.2020	Mazowieckie	Powiat wołomiński	503
16.09.2020	Mazowieckie	Powiat wołomiński	508
17.09.2020	Mazowieckie	Powiat wołomiński	512
18.09.2020	Mazowieckie	Powiat wołomiński	517
19.09.2020	Mazowieckie	Powiat wołomiński	519
20.09.2020	Mazowieckie	Powiat wołomiński	522
21.09.2020	Mazowieckie	Powiat wołomiński	524
22.09.2020	Mazowieckie	Powiat wołomiński	532
23.09.2020	Mazowieckie	Powiat wołomiński	535
24.09.2020	Mazowieckie	Powiat wołomiński	543
25.09.2020	Mazowieckie	Powiat wołomiński	549
26.09.2020	Mazowieckie	Powiat wołomiński	563
27.09.2020	Mazowieckie	Powiat wołomiński	570
28.09.2020	Mazowieckie	Powiat wołomiński	577
29.09.2020	Mazowieckie	Powiat wołomiński	583
30.09.2020	Mazowieckie	Powiat wołomiński	587
01.10.2020	Mazowieckie	Powiat wołomiński	602
02.10.2020	Mazowieckie	Powiat wołomiński	608
03.10.2020	Mazowieckie	Powiat wołomiński	619
04.10.2020	Mazowieckie	Powiat wołomiński	626
05.10.2020	Mazowieckie	Powiat wołomiński	633
06.10.2020	Mazowieckie	Powiat wołomiński	649
07.10.2020	Mazowieckie	Powiat wołomiński	658
08.10.2020	Mazowieckie	Powiat wołomiński	674
09.10.2020	Mazowieckie	Powiat wołomiński	687
10.10.2020	Mazowieckie	Powiat wołomiński	714
11.10.2020	Mazowieckie	Powiat wołomiński	737
12.10.2020	Mazowieckie	Powiat wołomiński	760
13.10.2020	Mazowieckie	Powiat wołomiński	791
14.10.2020	Mazowieckie	Powiat wołomiński	809
15.10.2020	Mazowieckie	Powiat wołomiński	846
16.10.2020	Mazowieckie	Powiat wołomiński	869
17.10.2020	Mazowieckie	Powiat wołomiński	902
18.10.2020	Mazowieckie	Powiat wołomiński	932
19.10.2020	Mazowieckie	Powiat wołomiński	946
20.10.2020	Mazowieckie	Powiat wołomiński	990
21.10.2020	Mazowieckie	Powiat wołomiński	1030
22.10.2020	Mazowieckie	Powiat wołomiński	1061
23.10.2020	Mazowieckie	Powiat wołomiński	1107
24.10.2020	Mazowieckie	Powiat wołomiński	1159
25.10.2020	Mazowieckie	Powiat wołomiński	1198
26.10.2020	Mazowieckie	Powiat wołomiński	1232
27.10.2020	Mazowieckie	Powiat wołomiński	1273
28.10.2020	Mazowieckie	Powiat wołomiński	1322
29.10.2020	Mazowieckie	Powiat wołomiński	1439
30.10.2020	Mazowieckie	Powiat wołomiński	1554
31.10.2020	Mazowieckie	Powiat wołomiński	1685
01.11.2020	Mazowieckie	Powiat wołomiński	1789
02.11.2020	Mazowieckie	Powiat wołomiński	1873
03.11.2020	Mazowieckie	Powiat wołomiński	2011
04.11.2020	Mazowieckie	Powiat wołomiński	2152
05.11.2020	Mazowieckie	Powiat wołomiński	2324
06.11.2020	Mazowieckie	Powiat wołomiński	2459
07.11.2020	Mazowieckie	Powiat wołomiński	2649
08.11.2020	Mazowieckie	Powiat wołomiński	2776
09.11.2020	Mazowieckie	Powiat wołomiński	2894
10.11.2020	Mazowieckie	Powiat wołomiński	3140
11.11.2020	Mazowieckie	Powiat wołomiński	3520
12.11.2020	Mazowieckie	Powiat wołomiński	3803
13.11.2020	Mazowieckie	Powiat wołomiński	4154
14.11.2020	Mazowieckie	Powiat wołomiński	4401
15.11.2020	Mazowieckie	Powiat wołomiński	4693
16.11.2020	Mazowieckie	Powiat wołomiński	4956
17.11.2020	Mazowieckie	Powiat wołomiński	5223
18.11.2020	Mazowieckie	Powiat wołomiński	5529
19.11.2020	Mazowieckie	Powiat wołomiński	5817
20.11.2020	Mazowieckie	Powiat wołomiński	6083
21.11.2020	Mazowieckie	Powiat wołomiński	6245
22.11.2020	Mazowieckie	Powiat wołomiński	6381
23.11.2020	Mazowieckie	Powiat wołomiński	6545
04.03.2020	Mazowieckie	Powiat wyszkowski	0
05.03.2020	Mazowieckie	Powiat wyszkowski	0
06.03.2020	Mazowieckie	Powiat wyszkowski	0
07.03.2020	Mazowieckie	Powiat wyszkowski	0
