"","user","weekday","hour","domain","average"
"6629","jan","sob",13,"youtube.com",6.86538461538461
"6630","jan","sob",13,"google.com",4.19230769230769
"6631","jan","sob",13,"facebook.com",1.25
"6632","jan","sob",13,"instagram.com",0
"6633","jan","sob",14,"stackoverflow.com",0
"6634","jan","sob",14,"wikipedia.org",0.519230769230769
"6635","jan","sob",14,"github.com",0.0961538461538462
"6636","jan","sob",14,"pw.edu.pl",0.807692307692308
"6637","jan","sob",14,"youtube.com",7.98076923076923
"6638","jan","sob",14,"google.com",5.07692307692308
"6639","jan","sob",14,"facebook.com",1.69230769230769
"6640","jan","sob",14,"instagram.com",0.0192307692307692
"6641","jan","sob",15,"stackoverflow.com",0
"6642","jan","sob",15,"wikipedia.org",1.05769230769231
"6643","jan","sob",15,"github.com",0.134615384615385
"6644","jan","sob",15,"pw.edu.pl",0.942307692307692
"6645","jan","sob",15,"youtube.com",9.03846153846154
"6646","jan","sob",15,"google.com",6.19230769230769
"6647","jan","sob",15,"facebook.com",1.53846153846154
"6648","jan","sob",15,"instagram.com",0
"6649","jan","sob",16,"stackoverflow.com",0
"6650","jan","sob",16,"wikipedia.org",1.21153846153846
"6651","jan","sob",16,"github.com",0.153846153846154
"6652","jan","sob",16,"pw.edu.pl",0.865384615384615
"6653","jan","sob",16,"youtube.com",9.51923076923077
"6654","jan","sob",16,"google.com",7.42307692307692
"6655","jan","sob",16,"facebook.com",1.84615384615385
"6656","jan","sob",16,"instagram.com",0
"6657","jan","sob",17,"stackoverflow.com",0.0576923076923077
"6658","jan","sob",17,"wikipedia.org",0.288461538461538
"6659","jan","sob",17,"github.com",0.634615384615385
"6660","jan","sob",17,"pw.edu.pl",2.59615384615385
"6661","jan","sob",17,"youtube.com",10.5192307692308
"6662","jan","sob",17,"google.com",5.32692307692308
"6663","jan","sob",17,"facebook.com",2.25
"6664","jan","sob",17,"instagram.com",0
"6665","jan","sob",18,"stackoverflow.com",0.192307692307692
"6666","jan","sob",18,"wikipedia.org",0.634615384615385
"6667","jan","sob",18,"github.com",0.461538461538462
"6668","jan","sob",18,"pw.edu.pl",2.82692307692308
"6669","jan","sob",18,"youtube.com",12.9038461538462
"6670","jan","sob",18,"google.com",7.30769230769231
"6671","jan","sob",18,"facebook.com",2.76923076923077
"6672","jan","sob",18,"instagram.com",0
"6673","jan","sob",19,"stackoverflow.com",0.0384615384615385
"6674","jan","sob",19,"wikipedia.org",0.442307692307692
"6675","jan","sob",19,"github.com",0
"6676","jan","sob",19,"pw.edu.pl",1.59615384615385
"6677","jan","sob",19,"youtube.com",11.1153846153846
"6678","jan","sob",19,"google.com",5.90384615384615
"6679","jan","sob",19,"facebook.com",2.38461538461538
"6680","jan","sob",19,"instagram.com",0
"6681","jan","sob",20,"stackoverflow.com",0.0769230769230769
"6682","jan","sob",20,"wikipedia.org",0.480769230769231
"6683","jan","sob",20,"github.com",0.903846153846154
"6684","jan","sob",20,"pw.edu.pl",2.90384615384615
"6685","jan","sob",20,"youtube.com",12.4038461538462
"6686","jan","sob",20,"google.com",6.26923076923077
"6687","jan","sob",20,"facebook.com",2.09615384615385
"6688","jan","sob",20,"instagram.com",0
"6689","jan","sob",21,"stackoverflow.com",0.0192307692307692
"6690","jan","sob",21,"wikipedia.org",0.423076923076923
"6691","jan","sob",21,"github.com",0.519230769230769
"6692","jan","sob",21,"pw.edu.pl",2.05769230769231
"6693","jan","sob",21,"youtube.com",12.4615384615385
"6694","jan","sob",21,"google.com",6.09615384615385
"6695","jan","sob",21,"facebook.com",2.80769230769231
"6696","jan","sob",21,"instagram.com",0
"6697","jan","sob",22,"stackoverflow.com",0.0769230769230769
"6698","jan","sob",22,"wikipedia.org",0.365384615384615
"6699","jan","sob",22,"github.com",3.25
"6700","jan","sob",22,"pw.edu.pl",3.32692307692308
"6701","jan","sob",22,"youtube.com",12.4038461538462
"6702","jan","sob",22,"google.com",7.84615384615385
"6703","jan","sob",22,"facebook.com",2.30769230769231
"6704","jan","sob",22,"instagram.com",0
"6705","jan","sob",23,"stackoverflow.com",0.0192307692307692
"6706","jan","sob",23,"wikipedia.org",0.75
"6707","jan","sob",23,"github.com",0.115384615384615
"6708","jan","sob",23,"pw.edu.pl",3.55769230769231
"6709","jan","sob",23,"youtube.com",11.7692307692308
"6710","jan","sob",23,"google.com",6.09615384615385
"6711","jan","sob",23,"facebook.com",3.30769230769231
"6712","jan","sob",23,"instagram.com",0
"6713","jan","sob",24,"stackoverflow.com",0
"6714","jan","sob",24,"wikipedia.org",0
"6715","jan","sob",24,"github.com",0
"6716","jan","sob",24,"pw.edu.pl",0
"6717","jan","sob",24,"youtube.com",0
"6718","jan","sob",24,"google.com",0
"6719","jan","sob",24,"facebook.com",0
"6720","jan","sob",24,"instagram.com",0
"6721","kacper","niedz",1,"stackoverflow.com",0
"6722","kacper","niedz",1,"wikipedia.org",0
"6723","kacper","niedz",1,"github.com",0
"6724","kacper","niedz",1,"pw.edu.pl",0
"6725","kacper","niedz",1,"youtube.com",0.510204081632653
"6726","kacper","niedz",1,"google.com",0.0204081632653061
"6727","kacper","niedz",1,"facebook.com",0
"6728","kacper","niedz",1,"instagram.com",0
"6729","kacper","niedz",2,"stackoverflow.com",0
"6730","kacper","niedz",2,"wikipedia.org",0.0204081632653061
"6731","kacper","niedz",2,"github.com",0
"6732","kacper","niedz",2,"pw.edu.pl",0.0408163265306122
"6733","kacper","niedz",2,"youtube.com",0.183673469387755
"6734","kacper","niedz",2,"google.com",0.102040816326531
"6735","kacper","niedz",2,"facebook.com",0.0612244897959184
"6736","kacper","niedz",2,"instagram.com",0
"6737","kacper","niedz",3,"stackoverflow.com",0.0408163265306122
"6738","kacper","niedz",3,"wikipedia.org",0
"6739","kacper","niedz",3,"github.com",0
"6740","kacper","niedz",3,"pw.edu.pl",0
"6741","kacper","niedz",3,"youtube.com",0.0408163265306122
"6742","kacper","niedz",3,"google.com",0
"6743","kacper","niedz",3,"facebook.com",0
"6744","kacper","niedz",3,"instagram.com",0
"6745","kacper","niedz",4,"stackoverflow.com",0
"6746","kacper","niedz",4,"wikipedia.org",0
"6747","kacper","niedz",4,"github.com",0
"6748","kacper","niedz",4,"pw.edu.pl",0
"6749","kacper","niedz",4,"youtube.com",0
"6750","kacper","niedz",4,"google.com",0.0408163265306122
"6751","kacper","niedz",4,"facebook.com",0
"6752","kacper","niedz",4,"instagram.com",0
"6753","kacper","niedz",5,"stackoverflow.com",0
"6754","kacper","niedz",5,"wikipedia.org",0
"6755","kacper","niedz",5,"github.com",0
"6756","kacper","niedz",5,"pw.edu.pl",0
"6757","kacper","niedz",5,"youtube.com",0
"6758","kacper","niedz",5,"google.com",0
"6759","kacper","niedz",5,"facebook.com",0
"6760","kacper","niedz",5,"instagram.com",0
"6761","kacper","niedz",6,"stackoverflow.com",0
"6762","kacper","niedz",6,"wikipedia.org",0
"6763","kacper","niedz",6,"github.com",0.0816326530612245
"6764","kacper","niedz",6,"pw.edu.pl",0
"6765","kacper","niedz",6,"youtube.com",0
"6766","kacper","niedz",6,"google.com",0.0408163265306122
"6767","kacper","niedz",6,"facebook.com",0
"6768","kacper","niedz",6,"instagram.com",0
"6769","kacper","niedz",7,"stackoverflow.com",0
"6770","kacper","niedz",7,"wikipedia.org",0
"6771","kacper","niedz",7,"github.com",0
"6772","kacper","niedz",7,"pw.edu.pl",0.0612244897959184
"6773","kacper","niedz",7,"youtube.com",0.102040816326531
"6774","kacper","niedz",7,"google.com",0.0408163265306122
"6775","kacper","niedz",7,"facebook.com",0.0204081632653061
"6776","kacper","niedz",7,"instagram.com",0
"6777","kacper","niedz",8,"stackoverflow.com",0
"6778","kacper","niedz",8,"wikipedia.org",0
"6779","kacper","niedz",8,"github.com",0
"6780","kacper","niedz",8,"pw.edu.pl",0
"6781","kacper","niedz",8,"youtube.com",0.0612244897959184
"6782","kacper","niedz",8,"google.com",0.285714285714286
"6783","kacper","niedz",8,"facebook.com",0.142857142857143
"6784","kacper","niedz",8,"instagram.com",0
"6785","kacper","niedz",9,"stackoverflow.com",0
"6786","kacper","niedz",9,"wikipedia.org",0.0816326530612245
"6787","kacper","niedz",9,"github.com",0.0816326530612245
"6788","kacper","niedz",9,"pw.edu.pl",0.0408163265306122
"6789","kacper","niedz",9,"youtube.com",0.346938775510204
"6790","kacper","niedz",9,"google.com",0.408163265306122
"6791","kacper","niedz",9,"facebook.com",0.183673469387755
"6792","kacper","niedz",9,"instagram.com",0
"6793","kacper","niedz",10,"stackoverflow.com",0.0408163265306122
"6794","kacper","niedz",10,"wikipedia.org",0.183673469387755
"6795","kacper","niedz",10,"github.com",0.326530612244898
"6796","kacper","niedz",10,"pw.edu.pl",0.448979591836735
"6797","kacper","niedz",10,"youtube.com",0.938775510204082
"6798","kacper","niedz",10,"google.com",1.38775510204082
"6799","kacper","niedz",10,"facebook.com",0.448979591836735
"6800","kacper","niedz",10,"instagram.com",0
"6801","kacper","niedz",11,"stackoverflow.com",0.0408163265306122
"6802","kacper","niedz",11,"wikipedia.org",0.63265306122449
"6803","kacper","niedz",11,"github.com",0.714285714285714
"6804","kacper","niedz",11,"pw.edu.pl",0.428571428571429
"6805","kacper","niedz",11,"youtube.com",2.20408163265306
"6806","kacper","niedz",11,"google.com",1.81632653061224
"6807","kacper","niedz",11,"facebook.com",0.571428571428571
"6808","kacper","niedz",11,"instagram.com",0
"6809","kacper","niedz",12,"stackoverflow.com",0.122448979591837
"6810","kacper","niedz",12,"wikipedia.org",0.428571428571429
"6811","kacper","niedz",12,"github.com",1.51020408163265
"6812","kacper","niedz",12,"pw.edu.pl",0.938775510204082
"6813","kacper","niedz",12,"youtube.com",1.75510204081633
"6814","kacper","niedz",12,"google.com",3.46938775510204
"6815","kacper","niedz",12,"facebook.com",1.24489795918367
"6816","kacper","niedz",12,"instagram.com",0
"6817","kacper","niedz",13,"stackoverflow.com",0.224489795918367
"6818","kacper","niedz",13,"wikipedia.org",0.653061224489796
"6819","kacper","niedz",13,"github.com",0.63265306122449
"6820","kacper","niedz",13,"pw.edu.pl",0.591836734693878
"6821","kacper","niedz",13,"youtube.com",1.22448979591837
"6822","kacper","niedz",13,"google.com",3.20408163265306
"6823","kacper","niedz",13,"facebook.com",1.3265306122449
"6824","kacper","niedz",13,"instagram.com",0.102040816326531
"6825","kacper","niedz",14,"stackoverflow.com",0.163265306122449
"6826","kacper","niedz",14,"wikipedia.org",0.204081632653061
"6827","kacper","niedz",14,"github.com",0.428571428571429
"6828","kacper","niedz",14,"pw.edu.pl",0.755102040816326
"6829","kacper","niedz",14,"youtube.com",0.979591836734694
"6830","kacper","niedz",14,"google.com",3.69387755102041
"6831","kacper","niedz",14,"facebook.com",0.714285714285714
"6832","kacper","niedz",14,"instagram.com",0
"6833","kacper","niedz",15,"stackoverflow.com",0.0612244897959184
"6834","kacper","niedz",15,"wikipedia.org",0.224489795918367
"6835","kacper","niedz",15,"github.com",0.183673469387755
"6836","kacper","niedz",15,"pw.edu.pl",0.591836734693878
"6837","kacper","niedz",15,"youtube.com",0.510204081632653
"6838","kacper","niedz",15,"google.com",2.42857142857143
"6839","kacper","niedz",15,"facebook.com",1.38775510204082
"6840","kacper","niedz",15,"instagram.com",0
"6841","kacper","niedz",16,"stackoverflow.com",0.142857142857143
"6842","kacper","niedz",16,"wikipedia.org",0.204081632653061
"6843","kacper","niedz",16,"github.com",0.204081632653061
"6844","kacper","niedz",16,"pw.edu.pl",2.14285714285714
"6845","kacper","niedz",16,"youtube.com",1.85714285714286
"6846","kacper","niedz",16,"google.com",3.93877551020408
"6847","kacper","niedz",16,"facebook.com",1.48979591836735
"6848","kacper","niedz",16,"instagram.com",0
"6849","kacper","niedz",17,"stackoverflow.com",0.285714285714286
"6850","kacper","niedz",17,"wikipedia.org",0.469387755102041
"6851","kacper","niedz",17,"github.com",0.306122448979592
"6852","kacper","niedz",17,"pw.edu.pl",1.16326530612245
"6853","kacper","niedz",17,"youtube.com",1.02040816326531
"6854","kacper","niedz",17,"google.com",7.61224489795918
"6855","kacper","niedz",17,"facebook.com",1.3469387755102
"6856","kacper","niedz",17,"instagram.com",0
"6857","kacper","niedz",18,"stackoverflow.com",0.244897959183673
"6858","kacper","niedz",18,"wikipedia.org",0.326530612244898
"6859","kacper","niedz",18,"github.com",0.469387755102041
"6860","kacper","niedz",18,"pw.edu.pl",1.16326530612245
"6861","kacper","niedz",18,"youtube.com",1.79591836734694
"6862","kacper","niedz",18,"google.com",3.95918367346939
"6863","kacper","niedz",18,"facebook.com",1.42857142857143
"6864","kacper","niedz",18,"instagram.com",0
"6865","kacper","niedz",19,"stackoverflow.com",0.0408163265306122
"6866","kacper","niedz",19,"wikipedia.org",0.163265306122449
"6867","kacper","niedz",19,"github.com",1.14285714285714
"6868","kacper","niedz",19,"pw.edu.pl",0.102040816326531
"6869","kacper","niedz",19,"youtube.com",1.59183673469388
"6870","kacper","niedz",19,"google.com",2.48979591836735
"6871","kacper","niedz",19,"facebook.com",2.48979591836735
"6872","kacper","niedz",19,"instagram.com",0
"6873","kacper","niedz",20,"stackoverflow.com",0.0816326530612245
"6874","kacper","niedz",20,"wikipedia.org",0.0612244897959184
"6875","kacper","niedz",20,"github.com",0.510204081632653
"6876","kacper","niedz",20,"pw.edu.pl",0.836734693877551
"6877","kacper","niedz",20,"youtube.com",0.653061224489796
"6878","kacper","niedz",20,"google.com",2.12244897959184
"6879","kacper","niedz",20,"facebook.com",3.3265306122449
"6880","kacper","niedz",20,"instagram.com",0
"6881","kacper","niedz",21,"stackoverflow.com",0
"6882","kacper","niedz",21,"wikipedia.org",0
"6883","kacper","niedz",21,"github.com",0.0204081632653061
"6884","kacper","niedz",21,"pw.edu.pl",0.0816326530612245
"6885","kacper","niedz",21,"youtube.com",1.71428571428571
"6886","kacper","niedz",21,"google.com",1.36734693877551
"6887","kacper","niedz",21,"facebook.com",1.28571428571429
"6888","kacper","niedz",21,"instagram.com",0
"6889","kacper","niedz",22,"stackoverflow.com",0
"6890","kacper","niedz",22,"wikipedia.org",0.0612244897959184
"6891","kacper","niedz",22,"github.com",0.0816326530612245
"6892","kacper","niedz",22,"pw.edu.pl",0.0816326530612245
"6893","kacper","niedz",22,"youtube.com",1.28571428571429
"6894","kacper","niedz",22,"google.com",0.755102040816326
"6895","kacper","niedz",22,"facebook.com",0.224489795918367
"6896","kacper","niedz",22,"instagram.com",0
"6897","kacper","niedz",23,"stackoverflow.com",0
"6898","kacper","niedz",23,"wikipedia.org",0.0204081632653061
"6899","kacper","niedz",23,"github.com",0.204081632653061
"6900","kacper","niedz",23,"pw.edu.pl",0
"6901","kacper","niedz",23,"youtube.com",0.714285714285714
"6902","kacper","niedz",23,"google.com",0.551020408163265
"6903","kacper","niedz",23,"facebook.com",0.163265306122449
"6904","kacper","niedz",23,"instagram.com",0
"6905","kacper","niedz",24,"stackoverflow.com",0
"6906","kacper","niedz",24,"wikipedia.org",0
"6907","kacper","niedz",24,"github.com",0
"6908","kacper","niedz",24,"pw.edu.pl",0
"6909","kacper","niedz",24,"youtube.com",0
"6910","kacper","niedz",24,"google.com",0
"6911","kacper","niedz",24,"facebook.com",0
"6912","kacper","niedz",24,"instagram.com",0
"6913","kacper","pon",1,"stackoverflow.com",0
"6914","kacper","pon",1,"wikipedia.org",0
"6915","kacper","pon",1,"github.com",0
"6916","kacper","pon",1,"pw.edu.pl",0
"6917","kacper","pon",1,"youtube.com",0.173076923076923
"6918","kacper","pon",1,"google.com",0.0384615384615385
"6919","kacper","pon",1,"facebook.com",0
"6920","kacper","pon",1,"instagram.com",0
"6921","kacper","pon",2,"stackoverflow.com",0
"6922","kacper","pon",2,"wikipedia.org",0
"6923","kacper","pon",2,"github.com",0
"6924","kacper","pon",2,"pw.edu.pl",0
"6925","kacper","pon",2,"youtube.com",0.0192307692307692
"6926","kacper","pon",2,"google.com",0
"6927","kacper","pon",2,"facebook.com",0
"6928","kacper","pon",2,"instagram.com",0
"6929","kacper","pon",3,"stackoverflow.com",0
"6930","kacper","pon",3,"wikipedia.org",0
"6931","kacper","pon",3,"github.com",0
"6932","kacper","pon",3,"pw.edu.pl",0
"6933","kacper","pon",3,"youtube.com",0
"6934","kacper","pon",3,"google.com",0
"6935","kacper","pon",3,"facebook.com",0
"6936","kacper","pon",3,"instagram.com",0
"6937","kacper","pon",4,"stackoverflow.com",0
"6938","kacper","pon",4,"wikipedia.org",0
"6939","kacper","pon",4,"github.com",0
"6940","kacper","pon",4,"pw.edu.pl",0
"6941","kacper","pon",4,"youtube.com",0
"6942","kacper","pon",4,"google.com",0
"6943","kacper","pon",4,"facebook.com",0
"6944","kacper","pon",4,"instagram.com",0
"6945","kacper","pon",5,"stackoverflow.com",0
"6946","kacper","pon",5,"wikipedia.org",0
"6947","kacper","pon",5,"github.com",0
"6948","kacper","pon",5,"pw.edu.pl",0
"6949","kacper","pon",5,"youtube.com",0
"6950","kacper","pon",5,"google.com",0
"6951","kacper","pon",5,"facebook.com",0.0192307692307692
"6952","kacper","pon",5,"instagram.com",0
"6953","kacper","pon",6,"stackoverflow.com",0
"6954","kacper","pon",6,"wikipedia.org",0
"6955","kacper","pon",6,"github.com",0
"6956","kacper","pon",6,"pw.edu.pl",0
"6957","kacper","pon",6,"youtube.com",0
"6958","kacper","pon",6,"google.com",0
"6959","kacper","pon",6,"facebook.com",0.0192307692307692
"6960","kacper","pon",6,"instagram.com",0
"6961","kacper","pon",7,"stackoverflow.com",0.0192307692307692
"6962","kacper","pon",7,"wikipedia.org",0.0192307692307692
"6963","kacper","pon",7,"github.com",0.0192307692307692
"6964","kacper","pon",7,"pw.edu.pl",0
"6965","kacper","pon",7,"youtube.com",0.0192307692307692
"6966","kacper","pon",7,"google.com",0.134615384615385
"6967","kacper","pon",7,"facebook.com",0.0192307692307692
"6968","kacper","pon",7,"instagram.com",0
"6969","kacper","pon",8,"stackoverflow.com",0
"6970","kacper","pon",8,"wikipedia.org",0.0769230769230769
"6971","kacper","pon",8,"github.com",0
"6972","kacper","pon",8,"pw.edu.pl",0.269230769230769
"6973","kacper","pon",8,"youtube.com",0.153846153846154
"6974","kacper","pon",8,"google.com",0.25
"6975","kacper","pon",8,"facebook.com",0.173076923076923
"6976","kacper","pon",8,"instagram.com",0
"6977","kacper","pon",9,"stackoverflow.com",0.0384615384615385
"6978","kacper","pon",9,"wikipedia.org",0.0576923076923077
"6979","kacper","pon",9,"github.com",0.230769230769231
"6980","kacper","pon",9,"pw.edu.pl",1.69230769230769
"6981","kacper","pon",9,"youtube.com",0.730769230769231
"6982","kacper","pon",9,"google.com",2.30769230769231
"6983","kacper","pon",9,"facebook.com",0.75
"6984","kacper","pon",9,"instagram.com",0
"6985","kacper","pon",10,"stackoverflow.com",0.0384615384615385
"6986","kacper","pon",10,"wikipedia.org",0.0576923076923077
"6987","kacper","pon",10,"github.com",0.25
"6988","kacper","pon",10,"pw.edu.pl",1.01923076923077
"6989","kacper","pon",10,"youtube.com",2.80769230769231
"6990","kacper","pon",10,"google.com",1.86538461538462
"6991","kacper","pon",10,"facebook.com",0.980769230769231
"6992","kacper","pon",10,"instagram.com",0
"6993","kacper","pon",11,"stackoverflow.com",0.0961538461538462
"6994","kacper","pon",11,"wikipedia.org",0.326923076923077
"6995","kacper","pon",11,"github.com",1.73076923076923
"6996","kacper","pon",11,"pw.edu.pl",1.05769230769231
"6997","kacper","pon",11,"youtube.com",2.05769230769231
"6998","kacper","pon",11,"google.com",3.17307692307692
"6999","kacper","pon",11,"facebook.com",0.807692307692308
"7000","kacper","pon",11,"instagram.com",0
"7001","kacper","pon",12,"stackoverflow.com",0.0576923076923077
"7002","kacper","pon",12,"wikipedia.org",0.25
"7003","kacper","pon",12,"github.com",1.65384615384615
"7004","kacper","pon",12,"pw.edu.pl",1.46153846153846
"7005","kacper","pon",12,"youtube.com",1.80769230769231
"7006","kacper","pon",12,"google.com",2.15384615384615
"7007","kacper","pon",12,"facebook.com",1.26923076923077
"7008","kacper","pon",12,"instagram.com",0
"7009","kacper","pon",13,"stackoverflow.com",0.153846153846154
"7010","kacper","pon",13,"wikipedia.org",0.25
"7011","kacper","pon",13,"github.com",0.519230769230769
"7012","kacper","pon",13,"pw.edu.pl",1.17307692307692
"7013","kacper","pon",13,"youtube.com",1.76923076923077
"7014","kacper","pon",13,"google.com",2.40384615384615
"7015","kacper","pon",13,"facebook.com",1.11538461538462
"7016","kacper","pon",13,"instagram.com",0
"7017","kacper","pon",14,"stackoverflow.com",0.115384615384615
"7018","kacper","pon",14,"wikipedia.org",0.326923076923077
"7019","kacper","pon",14,"github.com",1.80769230769231
"7020","kacper","pon",14,"pw.edu.pl",0.846153846153846
"7021","kacper","pon",14,"youtube.com",0.980769230769231
"7022","kacper","pon",14,"google.com",3.76923076923077
"7023","kacper","pon",14,"facebook.com",1.65384615384615
"7024","kacper","pon",14,"instagram.com",0
"7025","kacper","pon",15,"stackoverflow.com",0.134615384615385
"7026","kacper","pon",15,"wikipedia.org",0.673076923076923
"7027","kacper","pon",15,"github.com",1.38461538461538
"7028","kacper","pon",15,"pw.edu.pl",0.788461538461538
"7029","kacper","pon",15,"youtube.com",0.807692307692308
"7030","kacper","pon",15,"google.com",3.67307692307692
"7031","kacper","pon",15,"facebook.com",2.05769230769231
"7032","kacper","pon",15,"instagram.com",0
"7033","kacper","pon",16,"stackoverflow.com",0.365384615384615
"7034","kacper","pon",16,"wikipedia.org",0.596153846153846
"7035","kacper","pon",16,"github.com",3.63461538461538
"7036","kacper","pon",16,"pw.edu.pl",0.673076923076923
"7037","kacper","pon",16,"youtube.com",1.05769230769231
"7038","kacper","pon",16,"google.com",4.26923076923077
"7039","kacper","pon",16,"facebook.com",1.5
"7040","kacper","pon",16,"instagram.com",0
"7041","kacper","pon",17,"stackoverflow.com",0.0769230769230769
"7042","kacper","pon",17,"wikipedia.org",0.480769230769231
"7043","kacper","pon",17,"github.com",1.84615384615385
"7044","kacper","pon",17,"pw.edu.pl",1.69230769230769
"7045","kacper","pon",17,"youtube.com",0.769230769230769
"7046","kacper","pon",17,"google.com",3.76923076923077
"7047","kacper","pon",17,"facebook.com",0.653846153846154
"7048","kacper","pon",17,"instagram.com",0
"7049","kacper","pon",18,"stackoverflow.com",0.173076923076923
"7050","kacper","pon",18,"wikipedia.org",0.711538461538462
"7051","kacper","pon",18,"github.com",0.615384615384615
"7052","kacper","pon",18,"pw.edu.pl",1.32692307692308
"7053","kacper","pon",18,"youtube.com",1.5
"7054","kacper","pon",18,"google.com",4.69230769230769
"7055","kacper","pon",18,"facebook.com",0.538461538461538
"7056","kacper","pon",18,"instagram.com",0
"7057","kacper","pon",19,"stackoverflow.com",0.192307692307692
"7058","kacper","pon",19,"wikipedia.org",0.461538461538462
"7059","kacper","pon",19,"github.com",0.807692307692308
"7060","kacper","pon",19,"pw.edu.pl",1.23076923076923
"7061","kacper","pon",19,"youtube.com",1.5
"7062","kacper","pon",19,"google.com",3.34615384615385
"7063","kacper","pon",19,"facebook.com",2.32692307692308
"7064","kacper","pon",19,"instagram.com",0
"7065","kacper","pon",20,"stackoverflow.com",0.115384615384615
"7066","kacper","pon",20,"wikipedia.org",0.0384615384615385
"7067","kacper","pon",20,"github.com",0.0576923076923077
"7068","kacper","pon",20,"pw.edu.pl",0.826923076923077
"7069","kacper","pon",20,"youtube.com",2.30769230769231
"7070","kacper","pon",20,"google.com",2.21153846153846
"7071","kacper","pon",20,"facebook.com",1.36538461538462
"7072","kacper","pon",20,"instagram.com",0
"7073","kacper","pon",21,"stackoverflow.com",0.173076923076923
"7074","kacper","pon",21,"wikipedia.org",0.153846153846154
"7075","kacper","pon",21,"github.com",0.5
"7076","kacper","pon",21,"pw.edu.pl",0.0961538461538462
"7077","kacper","pon",21,"youtube.com",1.44230769230769
"7078","kacper","pon",21,"google.com",1.38461538461538
"7079","kacper","pon",21,"facebook.com",0.153846153846154
"7080","kacper","pon",21,"instagram.com",0
"7081","kacper","pon",22,"stackoverflow.com",0.0192307692307692
"7082","kacper","pon",22,"wikipedia.org",0.115384615384615
"7083","kacper","pon",22,"github.com",0.346153846153846
"7084","kacper","pon",22,"pw.edu.pl",0.153846153846154
"7085","kacper","pon",22,"youtube.com",1.94230769230769
"7086","kacper","pon",22,"google.com",0.673076923076923
"7087","kacper","pon",22,"facebook.com",0.365384615384615
"7088","kacper","pon",22,"instagram.com",0
"7089","kacper","pon",23,"stackoverflow.com",0
"7090","kacper","pon",23,"wikipedia.org",0.0961538461538462
"7091","kacper","pon",23,"github.com",0.0192307692307692
"7092","kacper","pon",23,"pw.edu.pl",0
"7093","kacper","pon",23,"youtube.com",1.07692307692308
"7094","kacper","pon",23,"google.com",0.807692307692308
"7095","kacper","pon",23,"facebook.com",0.230769230769231
"7096","kacper","pon",23,"instagram.com",0
"7097","kacper","pon",24,"stackoverflow.com",0
"7098","kacper","pon",24,"wikipedia.org",0
"7099","kacper","pon",24,"github.com",0
"7100","kacper","pon",24,"pw.edu.pl",0
"7101","kacper","pon",24,"youtube.com",0
"7102","kacper","pon",24,"google.com",0
"7103","kacper","pon",24,"facebook.com",0
"7104","kacper","pon",24,"instagram.com",0
"7105","kacper","wt",1,"stackoverflow.com",0
"7106","kacper","wt",1,"wikipedia.org",0
"7107","kacper","wt",1,"github.com",0
"7108","kacper","wt",1,"pw.edu.pl",0
"7109","kacper","wt",1,"youtube.com",0.283018867924528
"7110","kacper","wt",1,"google.com",0.0754716981132075
"7111","kacper","wt",1,"facebook.com",0
"7112","kacper","wt",1,"instagram.com",0
"7113","kacper","wt",2,"stackoverflow.com",0
"7114","kacper","wt",2,"wikipedia.org",0
"7115","kacper","wt",2,"github.com",0
"7116","kacper","wt",2,"pw.edu.pl",0
"7117","kacper","wt",2,"youtube.com",0.132075471698113
"7118","kacper","wt",2,"google.com",0.0188679245283019
"7119","kacper","wt",2,"facebook.com",0
"7120","kacper","wt",2,"instagram.com",0
"7121","kacper","wt",3,"stackoverflow.com",0
"7122","kacper","wt",3,"wikipedia.org",0
"7123","kacper","wt",3,"github.com",0
"7124","kacper","wt",3,"pw.edu.pl",0
"7125","kacper","wt",3,"youtube.com",0
"7126","kacper","wt",3,"google.com",0
"7127","kacper","wt",3,"facebook.com",0
"7128","kacper","wt",3,"instagram.com",0
"7129","kacper","wt",4,"stackoverflow.com",0
"7130","kacper","wt",4,"wikipedia.org",0
"7131","kacper","wt",4,"github.com",0
"7132","kacper","wt",4,"pw.edu.pl",0
"7133","kacper","wt",4,"youtube.com",0
"7134","kacper","wt",4,"google.com",0
"7135","kacper","wt",4,"facebook.com",0
"7136","kacper","wt",4,"instagram.com",0
"7137","kacper","wt",5,"stackoverflow.com",0
"7138","kacper","wt",5,"wikipedia.org",0
"7139","kacper","wt",5,"github.com",0
"7140","kacper","wt",5,"pw.edu.pl",0
"7141","kacper","wt",5,"youtube.com",0
"7142","kacper","wt",5,"google.com",0
"7143","kacper","wt",5,"facebook.com",0
"7144","kacper","wt",5,"instagram.com",0
"7145","kacper","wt",6,"stackoverflow.com",0
"7146","kacper","wt",6,"wikipedia.org",0
"7147","kacper","wt",6,"github.com",0.169811320754717
"7148","kacper","wt",6,"pw.edu.pl",0.0188679245283019
"7149","kacper","wt",6,"youtube.com",0
"7150","kacper","wt",6,"google.com",0
"7151","kacper","wt",6,"facebook.com",0
"7152","kacper","wt",6,"instagram.com",0
"7153","kacper","wt",7,"stackoverflow.com",0
"7154","kacper","wt",7,"wikipedia.org",0.0377358490566038
"7155","kacper","wt",7,"github.com",0
"7156","kacper","wt",7,"pw.edu.pl",0.0188679245283019
"7157","kacper","wt",7,"youtube.com",0
"7158","kacper","wt",7,"google.com",0.132075471698113
"7159","kacper","wt",7,"facebook.com",0.0188679245283019
