"","time_usec","domain","count"
"520",2020-04-18,"instagram.com",0
"521",2020-04-19,"stackoverflow.com",0
"522",2020-04-19,"wikipedia.org",0
"523",2020-04-19,"github.com",0
"524",2020-04-19,"pw.edu.pl",0
"525",2020-04-19,"youtube.com",0
"526",2020-04-19,"google.com",25
"527",2020-04-19,"facebook.com",0
"528",2020-04-19,"instagram.com",0
"529",2020-04-20,"stackoverflow.com",0
"530",2020-04-20,"wikipedia.org",0
"531",2020-04-20,"github.com",0
"532",2020-04-20,"pw.edu.pl",0
"533",2020-04-20,"youtube.com",38
"534",2020-04-20,"google.com",60
"535",2020-04-20,"facebook.com",33
"536",2020-04-20,"instagram.com",0
"537",2020-04-21,"stackoverflow.com",0
"538",2020-04-21,"wikipedia.org",0
"539",2020-04-21,"github.com",0
"540",2020-04-21,"pw.edu.pl",20
"541",2020-04-21,"youtube.com",0
"542",2020-04-21,"google.com",14
"543",2020-04-21,"facebook.com",7
"544",2020-04-21,"instagram.com",0
"545",2020-04-22,"stackoverflow.com",0
"546",2020-04-22,"wikipedia.org",0
"547",2020-04-22,"github.com",0
"548",2020-04-22,"pw.edu.pl",0
"549",2020-04-22,"youtube.com",3
"550",2020-04-22,"google.com",13
"551",2020-04-22,"facebook.com",0
"552",2020-04-22,"instagram.com",0
"553",2020-04-23,"stackoverflow.com",0
"554",2020-04-23,"wikipedia.org",0
"555",2020-04-23,"github.com",0
"556",2020-04-23,"pw.edu.pl",0
"557",2020-04-23,"youtube.com",0
"558",2020-04-23,"google.com",39
"559",2020-04-23,"facebook.com",0
"560",2020-04-23,"instagram.com",0
"561",2020-04-24,"stackoverflow.com",0
"562",2020-04-24,"wikipedia.org",0
"563",2020-04-24,"github.com",1
"564",2020-04-24,"pw.edu.pl",0
"565",2020-04-24,"youtube.com",3
"566",2020-04-24,"google.com",34
"567",2020-04-24,"facebook.com",0
"568",2020-04-24,"instagram.com",0
"569",2020-04-25,"stackoverflow.com",0
"570",2020-04-25,"wikipedia.org",4
"571",2020-04-25,"github.com",0
"572",2020-04-25,"pw.edu.pl",0
"573",2020-04-25,"youtube.com",35
"574",2020-04-25,"google.com",60
"575",2020-04-25,"facebook.com",9
"576",2020-04-25,"instagram.com",0
"577",2020-04-26,"stackoverflow.com",0
"578",2020-04-26,"wikipedia.org",0
"579",2020-04-26,"github.com",0
"580",2020-04-26,"pw.edu.pl",0
"581",2020-04-26,"youtube.com",4
"582",2020-04-26,"google.com",149
"583",2020-04-26,"facebook.com",0
"584",2020-04-26,"instagram.com",0
"585",2020-04-27,"stackoverflow.com",0
"586",2020-04-27,"wikipedia.org",0
"587",2020-04-27,"github.com",0
"588",2020-04-27,"pw.edu.pl",0
"589",2020-04-27,"youtube.com",17
"590",2020-04-27,"google.com",83
"591",2020-04-27,"facebook.com",10
"592",2020-04-27,"instagram.com",0
"593",2020-04-28,"stackoverflow.com",3
"594",2020-04-28,"wikipedia.org",1
"595",2020-04-28,"github.com",0
"596",2020-04-28,"pw.edu.pl",0
"597",2020-04-28,"youtube.com",10
"598",2020-04-28,"google.com",174
"599",2020-04-28,"facebook.com",12
"600",2020-04-28,"instagram.com",0
"601",2020-04-29,"stackoverflow.com",0
"602",2020-04-29,"wikipedia.org",2
"603",2020-04-29,"github.com",0
"604",2020-04-29,"pw.edu.pl",0
"605",2020-04-29,"youtube.com",14
"606",2020-04-29,"google.com",139
"607",2020-04-29,"facebook.com",0
"608",2020-04-29,"instagram.com",0
"609",2020-04-30,"stackoverflow.com",1
"610",2020-04-30,"wikipedia.org",2
"611",2020-04-30,"github.com",0
"612",2020-04-30,"pw.edu.pl",0
"613",2020-04-30,"youtube.com",1
"614",2020-04-30,"google.com",95
"615",2020-04-30,"facebook.com",0
"616",2020-04-30,"instagram.com",0
"617",2020-05-01,"stackoverflow.com",0
"618",2020-05-01,"wikipedia.org",0
"619",2020-05-01,"github.com",0
"620",2020-05-01,"pw.edu.pl",12
"621",2020-05-01,"youtube.com",4
"622",2020-05-01,"google.com",74
"623",2020-05-01,"facebook.com",0
"624",2020-05-01,"instagram.com",0
"625",2020-05-02,"stackoverflow.com",0
"626",2020-05-02,"wikipedia.org",0
"627",2020-05-02,"github.com",0
"628",2020-05-02,"pw.edu.pl",0
"629",2020-05-02,"youtube.com",6
"630",2020-05-02,"google.com",61
"631",2020-05-02,"facebook.com",19
"632",2020-05-02,"instagram.com",0
"633",2020-05-03,"stackoverflow.com",0
"634",2020-05-03,"wikipedia.org",1
"635",2020-05-03,"github.com",0
"636",2020-05-03,"pw.edu.pl",0
"637",2020-05-03,"youtube.com",46
"638",2020-05-03,"google.com",62
"639",2020-05-03,"facebook.com",12
"640",2020-05-03,"instagram.com",0
"641",2020-05-04,"stackoverflow.com",0
"642",2020-05-04,"wikipedia.org",0
"643",2020-05-04,"github.com",0
"644",2020-05-04,"pw.edu.pl",5
"645",2020-05-04,"youtube.com",4
"646",2020-05-04,"google.com",32
"647",2020-05-04,"facebook.com",14
"648",2020-05-04,"instagram.com",0
"649",2020-05-05,"stackoverflow.com",0
"650",2020-05-05,"wikipedia.org",1
"651",2020-05-05,"github.com",0
"652",2020-05-05,"pw.edu.pl",7
"653",2020-05-05,"youtube.com",0
"654",2020-05-05,"google.com",132
"655",2020-05-05,"facebook.com",9
"656",2020-05-05,"instagram.com",0
"657",2020-05-06,"stackoverflow.com",0
"658",2020-05-06,"wikipedia.org",0
"659",2020-05-06,"github.com",0
"660",2020-05-06,"pw.edu.pl",0
"661",2020-05-06,"youtube.com",20
"662",2020-05-06,"google.com",117
"663",2020-05-06,"facebook.com",44
"664",2020-05-06,"instagram.com",0
"665",2020-05-07,"stackoverflow.com",0
"666",2020-05-07,"wikipedia.org",0
"667",2020-05-07,"github.com",0
"668",2020-05-07,"pw.edu.pl",0
"669",2020-05-07,"youtube.com",18
"670",2020-05-07,"google.com",76
"671",2020-05-07,"facebook.com",10
"672",2020-05-07,"instagram.com",0
"673",2020-05-08,"stackoverflow.com",1
"674",2020-05-08,"wikipedia.org",0
"675",2020-05-08,"github.com",0
"676",2020-05-08,"pw.edu.pl",0
"677",2020-05-08,"youtube.com",27
"678",2020-05-08,"google.com",63
"679",2020-05-08,"facebook.com",0
"680",2020-05-08,"instagram.com",1
"681",2020-05-09,"stackoverflow.com",1
"682",2020-05-09,"wikipedia.org",0
"683",2020-05-09,"github.com",0
"684",2020-05-09,"pw.edu.pl",0
"685",2020-05-09,"youtube.com",20
"686",2020-05-09,"google.com",57
