"","endTime","artistName","trackName","msPlayed","X","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"2970","2020-12-02 23:38","Arctic Monkeys","Four Out Of Five",312346,2905,0.601,0.863,0,-4.31,1,0.0685,0.0626,0,0.0717,0.676,130.189,"audio_features","3nhzPKCm2yqGmgEhdAg19u","spotify:track:3nhzPKCm2yqGmgEhdAg19u","https://api.spotify.com/v1/tracks/3nhzPKCm2yqGmgEhdAg19u","https://api.spotify.com/v1/audio-analysis/3nhzPKCm2yqGmgEhdAg19u",312347,4
"2971","2020-12-02 23:44","The War On Drugs","Holding On",350893,2906,0.444,0.939,6,-5.027,1,0.0403,0.000611,0.00986,0.0453,0.686,150.084,"audio_features","2h5CXy8Pme1lTY3CUAEI1i","spotify:track:2h5CXy8Pme1lTY3CUAEI1i","https://api.spotify.com/v1/tracks/2h5CXy8Pme1lTY3CUAEI1i","https://api.spotify.com/v1/audio-analysis/2h5CXy8Pme1lTY3CUAEI1i",350893,4
"2972","2020-12-02 23:48","The Kills","Future Starts Slow",248200,2907,0.677,0.743,6,-5.876,1,0.0611,0.0135,0.00222,0.0581,0.469,127.971,"audio_features","04RcDL1mbjcVLMLqBOjkeX","spotify:track:04RcDL1mbjcVLMLqBOjkeX","https://api.spotify.com/v1/tracks/04RcDL1mbjcVLMLqBOjkeX","https://api.spotify.com/v1/audio-analysis/04RcDL1mbjcVLMLqBOjkeX",248200,4
"2973","2020-12-02 23:52","Vampire Weekend","Unbelievers",202666,2908,0.644,0.811,11,-7.774,1,0.0517,0.149,0.000473,0.17,0.817,154.909,"audio_features","51DZ0wUocQ8sQfjnibXVcD","spotify:track:51DZ0wUocQ8sQfjnibXVcD","https://api.spotify.com/v1/tracks/51DZ0wUocQ8sQfjnibXVcD","https://api.spotify.com/v1/audio-analysis/51DZ0wUocQ8sQfjnibXVcD",202667,4
"2974","2020-12-02 23:56","Villagers","Nothing Arrived",223935,2909,0.579,0.415,7,-11.599,1,0.0397,0.929,0.0018,0.671,0.42,102.713,"audio_features","0TQ8ZHFhrbH9I0WRjIzOCQ","spotify:track:0TQ8ZHFhrbH9I0WRjIzOCQ","https://api.spotify.com/v1/tracks/0TQ8ZHFhrbH9I0WRjIzOCQ","https://api.spotify.com/v1/audio-analysis/0TQ8ZHFhrbH9I0WRjIzOCQ",219093,4
"2975","2020-12-02 23:59","Arctic Monkeys","Snap Out Of It",193030,2910,0.728,0.638,5,-6.455,0,0.0336,0.249,0,0.116,0.872,130.014,"audio_features","0NdTUS4UiNYCNn5FgVqKQY","spotify:track:0NdTUS4UiNYCNn5FgVqKQY","https://api.spotify.com/v1/tracks/0NdTUS4UiNYCNn5FgVqKQY","https://api.spotify.com/v1/audio-analysis/0NdTUS4UiNYCNn5FgVqKQY",193030,4
"2976","2020-12-03 00:03","MGMT","Electric Feel",229640,2911,0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,"audio_features","3FtYbEfBqAlGO46NUDQSAt","spotify:track:3FtYbEfBqAlGO46NUDQSAt","https://api.spotify.com/v1/tracks/3FtYbEfBqAlGO46NUDQSAt","https://api.spotify.com/v1/audio-analysis/3FtYbEfBqAlGO46NUDQSAt",229640,3
"2977","2020-12-03 00:06","The Wombats","Turn",207679,2912,0.531,0.847,1,-3.907,1,0.0529,0.00743,0,0.0916,0.38,105.03,"audio_features","11IJA30efHAJLO3qroPh5L","spotify:track:11IJA30efHAJLO3qroPh5L","https://api.spotify.com/v1/tracks/11IJA30efHAJLO3qroPh5L","https://api.spotify.com/v1/audio-analysis/11IJA30efHAJLO3qroPh5L",207679,4
"2978","2020-12-03 00:07","Editors","Cold",26326,2913,0.595,0.551,6,-9.386,0,0.0299,0.0109,0.000398,0.547,0.472,100.017,"audio_features","62cCiEdixPkifGDx7Py65Z","spotify:track:62cCiEdixPkifGDx7Py65Z","https://api.spotify.com/v1/tracks/62cCiEdixPkifGDx7Py65Z","https://api.spotify.com/v1/audio-analysis/62cCiEdixPkifGDx7Py65Z",218767,4
"2979","2020-12-03 00:11","Kasabian","Fire",251946,2914,0.525,0.741,10,-5.643,1,0.0311,0.0874,0.147,0.117,0.179,117.031,"audio_features","0Ln5tJyLX5qusquBOtq7wf","spotify:track:0Ln5tJyLX5qusquBOtq7wf","https://api.spotify.com/v1/tracks/0Ln5tJyLX5qusquBOtq7wf","https://api.spotify.com/v1/audio-analysis/0Ln5tJyLX5qusquBOtq7wf",252280,4
"2980","2020-12-03 00:14","Half Moon Run","Call Me in the Afternoon",193240,2915,0.519,0.95,1,-8.134,1,0.0438,0.115,0.00631,0.111,0.625,88.567,"audio_features","3jJuBdO5rrtDufNAf76V1x","spotify:track:3jJuBdO5rrtDufNAf76V1x","https://api.spotify.com/v1/tracks/3jJuBdO5rrtDufNAf76V1x","https://api.spotify.com/v1/audio-analysis/3jJuBdO5rrtDufNAf76V1x",193240,4
"2981","2020-12-03 00:15","Lewis Del Mar","Painting (Masterpiece)",36703,2916,0.726,0.861,6,-5.167,1,0.0695,0.277,4.12e-06,0.0534,0.711,91.966,"audio_features","4kK14radw0XfwxJDPt9tnP","spotify:track:4kK14radw0XfwxJDPt9tnP","https://api.spotify.com/v1/tracks/4kK14radw0XfwxJDPt9tnP","https://api.spotify.com/v1/audio-analysis/4kK14radw0XfwxJDPt9tnP",243413,4
"2982","2020-12-03 00:17","Benjamin Martins","Escaping Time",130090,2917,0.32,0.256,10,-17.98,1,0.0445,0.64,0.862,0.112,0.191,115.011,"audio_features","7JrSIPcfkWhDzxWII8Jz7V","spotify:track:7JrSIPcfkWhDzxWII8Jz7V","https://api.spotify.com/v1/tracks/7JrSIPcfkWhDzxWII8Jz7V","https://api.spotify.com/v1/audio-analysis/7JrSIPcfkWhDzxWII8Jz7V",200346,4
"2983","2020-12-03 00:18","Norabel","Pigments",58540,2918,0.767,0.204,2,-13.941,1,0.0814,0.764,0.906,0.118,0.135,89.979,"audio_features","627bEjAmoEbLa4hVA04W3R","spotify:track:627bEjAmoEbLa4hVA04W3R","https://api.spotify.com/v1/tracks/627bEjAmoEbLa4hVA04W3R","https://api.spotify.com/v1/audio-analysis/627bEjAmoEbLa4hVA04W3R",130389,4
"2984","2020-12-03 00:20","A P O L L O","Cognac Carousel",116580,2919,0.801,0.45,11,-6.814,0,0.0819,0.276,0.883,0.114,0.72,145.018,"audio_features","1kMW4G825Ch7Ba6kps51Wp","spotify:track:1kMW4G825Ch7Ba6kps51Wp","https://api.spotify.com/v1/tracks/1kMW4G825Ch7Ba6kps51Wp","https://api.spotify.com/v1/audio-analysis/1kMW4G825Ch7Ba6kps51Wp",119172,4
"2985","2020-12-03 00:21","Emily Rubye","Next",37640,2920,0.401,0.0963,7,-13.653,1,0.0355,0.905,0.823,0.134,0.0564,85.002,"audio_features","3pnaiuAfeBJkcwYaEXkGGx","spotify:track:3pnaiuAfeBJkcwYaEXkGGx","https://api.spotify.com/v1/tracks/3pnaiuAfeBJkcwYaEXkGGx","https://api.spotify.com/v1/audio-analysis/3pnaiuAfeBJkcwYaEXkGGx",134916,4
"2986","2020-12-03 00:26","Nils Frahm","Fundamental Values",238220,2921,0.458,0.21,10,-20.189,0,0.0413,0.976,0.937,0.0778,0.389,179.976,"audio_features","303wBZ12RXtPoSu9NBHLyT","spotify:track:303wBZ12RXtPoSu9NBHLyT","https://api.spotify.com/v1/tracks/303wBZ12RXtPoSu9NBHLyT","https://api.spotify.com/v1/audio-analysis/303wBZ12RXtPoSu9NBHLyT",858069,3
"2987","2020-12-03 00:28","Nils Frahm","Fundamental Values",55590,2922,0.458,0.21,10,-20.189,0,0.0413,0.976,0.937,0.0778,0.389,179.976,"audio_features","303wBZ12RXtPoSu9NBHLyT","spotify:track:303wBZ12RXtPoSu9NBHLyT","https://api.spotify.com/v1/tracks/303wBZ12RXtPoSu9NBHLyT","https://api.spotify.com/v1/audio-analysis/303wBZ12RXtPoSu9NBHLyT",858069,3
"2988","2020-12-03 00:30","Nils Frahm","Fundamental Values",161210,2923,0.458,0.21,10,-20.189,0,0.0413,0.976,0.937,0.0778,0.389,179.976,"audio_features","303wBZ12RXtPoSu9NBHLyT","spotify:track:303wBZ12RXtPoSu9NBHLyT","https://api.spotify.com/v1/tracks/303wBZ12RXtPoSu9NBHLyT","https://api.spotify.com/v1/audio-analysis/303wBZ12RXtPoSu9NBHLyT",858069,3
"2989","2020-12-03 00:30","nervous_testpilot","Still Feeling Sad About a Computer",10120,2924,0.547,0.672,7,-7,1,0.0318,0.0981,0.822,0.298,0.383,70.019,"audio_features","65xEo8QmmLPXbLxCjNFgK9","spotify:track:65xEo8QmmLPXbLxCjNFgK9","https://api.spotify.com/v1/tracks/65xEo8QmmLPXbLxCjNFgK9","https://api.spotify.com/v1/audio-analysis/65xEo8QmmLPXbLxCjNFgK9",171643,4
"2990","2020-12-03 00:31","Kettel","Poblesec",35710,2925,0.564,0.751,5,-10.196,1,0.0346,0.0941,0.866,0.213,0.671,146.97,"audio_features","6iRA6qSb3HX4XhraEi56ZA","spotify:track:6iRA6qSb3HX4XhraEi56ZA","https://api.spotify.com/v1/tracks/6iRA6qSb3HX4XhraEi56ZA","https://api.spotify.com/v1/audio-analysis/6iRA6qSb3HX4XhraEi56ZA",379295,4
"2991","2020-12-03 00:34","Kicktracks","Midnight Rain",191024,2926,0.776,0.607,7,-8.483,0,0.0873,0.839,0.774,0.129,0.514,85.012,"audio_features","5n3Zj5Qn7fazg8DOzDJd2S","spotify:track:5n3Zj5Qn7fazg8DOzDJd2S","https://api.spotify.com/v1/tracks/5n3Zj5Qn7fazg8DOzDJd2S","https://api.spotify.com/v1/audio-analysis/5n3Zj5Qn7fazg8DOzDJd2S",183295,4
"2992","2020-12-03 00:36","CaliCronk","Indulge",108000,2927,0.879,0.481,9,-9.631,1,0.176,0.524,0.372,0.13,0.806,89.946,"audio_features","4tAHf4ayPMhBBLEx5TnBk9","spotify:track:4tAHf4ayPMhBBLEx5TnBk9","https://api.spotify.com/v1/tracks/4tAHf4ayPMhBBLEx5TnBk9","https://api.spotify.com/v1/audio-analysis/4tAHf4ayPMhBBLEx5TnBk9",108000,4
"2993","2020-12-03 00:39","The Groove Project","Beyond the Atmosphere (Melloe D LoFi Remix)",158181,2928,0.778,0.386,2,-14.676,0,0.054,0.85,0.852,0.0829,0.177,88.011,"audio_features","4PGl5UE7LnoznWvjpMtzm2","spotify:track:4PGl5UE7LnoznWvjpMtzm2","https://api.spotify.com/v1/tracks/4PGl5UE7LnoznWvjpMtzm2","https://api.spotify.com/v1/audio-analysis/4PGl5UE7LnoznWvjpMtzm2",158182,4
"2994","2020-12-03 00:41","Phlocalyst","Stranger",151688,2929,0.526,0.136,8,-18.452,1,0.0767,0.112,0.891,0.111,0.395,174.006,"audio_features","0T3MQGkFdP9FxUJ4bRO3VH","spotify:track:0T3MQGkFdP9FxUJ4bRO3VH","https://api.spotify.com/v1/tracks/0T3MQGkFdP9FxUJ4bRO3VH","https://api.spotify.com/v1/audio-analysis/0T3MQGkFdP9FxUJ4bRO3VH",151688,4
"2995","2020-12-03 01:01","coldbrew","fall in love",81435,2930,0.751,0.264,7,-8.792,1,0.106,0.92,0.858,0.0978,0.529,83.979,"audio_features","1kUFzEpmpUJWlW6lY1KfIs","spotify:track:1kUFzEpmpUJWlW6lY1KfIs","https://api.spotify.com/v1/tracks/1kUFzEpmpUJWlW6lY1KfIs","https://api.spotify.com/v1/audio-analysis/1kUFzEpmpUJWlW6lY1KfIs",102857,4
"2996","2020-12-03 01:05","Artur Rojek","Sportowe zycie",229000,2931,0.754,0.632,8,-11.295,1,0.0302,0.03,0.00981,0.0689,0.652,122.015,"audio_features","6YHmyeKYFqHWyl9zrxzlyq","spotify:track:6YHmyeKYFqHWyl9zrxzlyq","https://api.spotify.com/v1/tracks/6YHmyeKYFqHWyl9zrxzlyq","https://api.spotify.com/v1/audio-analysis/6YHmyeKYFqHWyl9zrxzlyq",229000,4
"2997","2020-12-03 01:07","Ozzy Osbourne","Ordinary Man (feat. Elton John)",111590,2932,0.428,0.599,4,-2.135,1,0.0286,0.0665,9.86e-06,0.137,0.134,125.83,"audio_features","6eEYGGFfFbtKHCgJM4uh9v","spotify:track:6eEYGGFfFbtKHCgJM4uh9v","https://api.spotify.com/v1/tracks/6eEYGGFfFbtKHCgJM4uh9v","https://api.spotify.com/v1/audio-analysis/6eEYGGFfFbtKHCgJM4uh9v",301730,4
"2998","2020-12-03 01:09","Ozzy Osbourne","Under the Graveyard",105880,2933,0.496,0.88,1,-2.242,0,0.0359,0.00151,2.92e-05,0.0592,0.148,140.009,"audio_features","0C4bx13JIMSWOAxd8TaoVq","spotify:track:0C4bx13JIMSWOAxd8TaoVq","https://api.spotify.com/v1/tracks/0C4bx13JIMSWOAxd8TaoVq","https://api.spotify.com/v1/audio-analysis/0C4bx13JIMSWOAxd8TaoVq",297682,4
"2999","2020-12-03 01:12","Coldplay","Orphans",169790,2934,0.503,0.808,11,-5.051,0,0.0451,0.0258,0.00149,0.557,0.282,107.973,"audio_features","03T4ttRCiLXST6MZjeMwmR","spotify:track:03T4ttRCiLXST6MZjeMwmR","https://api.spotify.com/v1/tracks/03T4ttRCiLXST6MZjeMwmR","https://api.spotify.com/v1/audio-analysis/03T4ttRCiLXST6MZjeMwmR",197533,4
"3000","2020-12-03 01:15","Coldplay","Everyday Life",194110,2935,0.512,0.452,2,-8.991,1,0.0292,0.775,0.0818,0.065,0.235,124.103,"audio_features","0h9fnCSnbUgOEgibnQByFv","spotify:track:0h9fnCSnbUgOEgibnQByFv","https://api.spotify.com/v1/tracks/0h9fnCSnbUgOEgibnQByFv","https://api.spotify.com/v1/audio-analysis/0h9fnCSnbUgOEgibnQByFv",258533,4
"3001","2020-12-03 01:19","Artur Rojek","Bez konca",242600,2936,0.718,0.75,2,-6.755,0,0.0823,0.0581,0.000141,0.49,0.565,121.976,"audio_features","07xnoJyNRBq74nbf0Mp2m4","spotify:track:07xnoJyNRBq74nbf0Mp2m4","https://api.spotify.com/v1/tracks/07xnoJyNRBq74nbf0Mp2m4","https://api.spotify.com/v1/audio-analysis/07xnoJyNRBq74nbf0Mp2m4",244500,4
"3002","2020-12-03 01:19","Pearl Jam","Dance Of The Clairvoyants",2160,2937,0.741,0.711,11,-7.744,0,0.0416,0.0122,0.000696,0.0836,0.649,113.971,"audio_features","3Y1q37A7ecFEdR5IAMWodA","spotify:track:3Y1q37A7ecFEdR5IAMWodA","https://api.spotify.com/v1/tracks/3Y1q37A7ecFEdR5IAMWodA","https://api.spotify.com/v1/audio-analysis/3Y1q37A7ecFEdR5IAMWodA",265307,4
"3003","2020-12-03 01:19","Harry Styles","Adore You",9370,2938,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,"audio_features","3jjujdWJ72nww5eGnfs2E7","spotify:track:3jjujdWJ72nww5eGnfs2E7","https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7","https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7",207133,4
"3004","2020-12-03 01:19","Harry Styles","Adore You",5760,2939,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,"audio_features","3jjujdWJ72nww5eGnfs2E7","spotify:track:3jjujdWJ72nww5eGnfs2E7","https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7","https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7",207133,4
"3005","2020-12-03 01:23","Pearl Jam","Dance Of The Clairvoyants",248960,2940,0.741,0.711,11,-7.744,0,0.0416,0.0122,0.000696,0.0836,0.649,113.971,"audio_features","3Y1q37A7ecFEdR5IAMWodA","spotify:track:3Y1q37A7ecFEdR5IAMWodA","https://api.spotify.com/v1/tracks/3Y1q37A7ecFEdR5IAMWodA","https://api.spotify.com/v1/audio-analysis/3Y1q37A7ecFEdR5IAMWodA",265307,4
"3006","2020-12-03 01:26","Michael Kiwanuka","Hero",130610,2941,0.532,0.942,4,-3.395,0,0.0348,0.0232,0.848,0.104,0.533,95.065,"audio_features","2Y61ZvCuuLOhdkgl1B9ekh","spotify:track:2Y61ZvCuuLOhdkgl1B9ekh","https://api.spotify.com/v1/tracks/2Y61ZvCuuLOhdkgl1B9ekh","https://api.spotify.com/v1/audio-analysis/2Y61ZvCuuLOhdkgl1B9ekh",199133,4
"3007","2020-12-03 16:47","Simply Red","Sweet Child",1670,2942,0.674,0.528,0,-8.85,0,0.0287,0.084,0,0.12,0.426,103.983,"audio_features","6IEEAIjdnaq1FwWRR7bqND","spotify:track:6IEEAIjdnaq1FwWRR7bqND","https://api.spotify.com/v1/tracks/6IEEAIjdnaq1FwWRR7bqND","https://api.spotify.com/v1/audio-analysis/6IEEAIjdnaq1FwWRR7bqND",206520,4
"3008","2020-12-03 16:47","Vance Joy","Fire and the Flood",4970,2943,0.596,0.827,5,-4.402,1,0.0372,0.0242,0,0.0958,0.329,115.034,"audio_features","6liNJDyWJjyHAgDnAX95bw","spotify:track:6liNJDyWJjyHAgDnAX95bw","https://api.spotify.com/v1/tracks/6liNJDyWJjyHAgDnAX95bw","https://api.spotify.com/v1/audio-analysis/6liNJDyWJjyHAgDnAX95bw",249382,4
"3009","2020-12-03 16:47","KRÓL","Glodne dusze",1970,2944,0.503,0.732,11,-9.575,0,0.0422,0.0732,0.0581,0.0921,0.779,119.948,"audio_features","6z3Py6OKL3Q29IWucUN3Gu","spotify:track:6z3Py6OKL3Q29IWucUN3Gu","https://api.spotify.com/v1/tracks/6z3Py6OKL3Q29IWucUN3Gu","https://api.spotify.com/v1/audio-analysis/6z3Py6OKL3Q29IWucUN3Gu",226480,4
"3010","2020-12-03 16:47","Vance Joy","Riptide",19052,2945,0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,"audio_features","3JvrhDOgAt6p7K8mDyZwRd","spotify:track:3JvrhDOgAt6p7K8mDyZwRd","https://api.spotify.com/v1/tracks/3JvrhDOgAt6p7K8mDyZwRd","https://api.spotify.com/v1/audio-analysis/3JvrhDOgAt6p7K8mDyZwRd",204280,4
"3011","2020-12-03 16:47","Vance Joy","Riptide",6350,2946,0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,"audio_features","3JvrhDOgAt6p7K8mDyZwRd","spotify:track:3JvrhDOgAt6p7K8mDyZwRd","https://api.spotify.com/v1/tracks/3JvrhDOgAt6p7K8mDyZwRd","https://api.spotify.com/v1/audio-analysis/3JvrhDOgAt6p7K8mDyZwRd",204280,4
"3012","2020-12-03 16:49","Smash Mouth","All Star",108450,2947,0.731,0.867,11,-5.881,1,0.032,0.0395,0,0.0861,0.776,104.019,"audio_features","3cfOd4CMv2snFaKAnMdnvK","spotify:track:3cfOd4CMv2snFaKAnMdnvK","https://api.spotify.com/v1/tracks/3cfOd4CMv2snFaKAnMdnvK","https://api.spotify.com/v1/audio-analysis/3cfOd4CMv2snFaKAnMdnvK",200373,4
"3013","2020-12-03 16:49","Vito Bambino","Oddaj",47680,2948,0.42,0.269,3,-10.265,1,0.0352,0.901,0,0.143,0.405,124.514,"audio_features","3grhCKD01fr3t0imPV6RRf","spotify:track:3grhCKD01fr3t0imPV6RRf","https://api.spotify.com/v1/tracks/3grhCKD01fr3t0imPV6RRf","https://api.spotify.com/v1/audio-analysis/3grhCKD01fr3t0imPV6RRf",249600,4
"3014","2020-12-03 16:50","Arctic Monkeys","The View From The Afternoon",22480,2949,0.387,0.922,9,-5.192,0,0.0674,0.00487,0,0.187,0.417,146.478,"audio_features","4wSWZjWH7a5eVxskGxO13w","spotify:track:4wSWZjWH7a5eVxskGxO13w","https://api.spotify.com/v1/tracks/4wSWZjWH7a5eVxskGxO13w","https://api.spotify.com/v1/audio-analysis/4wSWZjWH7a5eVxskGxO13w",222947,4
"3015","2020-12-03 16:59","jhfly","for you",182887,2950,0.637,0.493,10,-8.844,0,0.145,0.734,0.0576,0.28,0.477,125.949,"audio_features","5hgX8pSZSOcKhsvzldsgWy","spotify:track:5hgX8pSZSOcKhsvzldsgWy","https://api.spotify.com/v1/tracks/5hgX8pSZSOcKhsvzldsgWy","https://api.spotify.com/v1/audio-analysis/5hgX8pSZSOcKhsvzldsgWy",188611,4
"3016","2020-12-03 16:59","Axian","If I Ever Build a House",7885,2951,0.558,0.505,6,-10.96,1,0.223,0.122,0.529,0.31,0.688,56.705,"audio_features","1AzfhvDwYiu9SdtKvIJcXk","spotify:track:1AzfhvDwYiu9SdtKvIJcXk","https://api.spotify.com/v1/tracks/1AzfhvDwYiu9SdtKvIJcXk","https://api.spotify.com/v1/audio-analysis/1AzfhvDwYiu9SdtKvIJcXk",185441,4
"3017","2020-12-03 17:20","H E R B","Save Me",72056,2952,0.491,0.362,2,-13.321,1,0.277,0.91,0.881,0.118,0.35,159.002,"audio_features","4llpWUJEWKHGVZzYv1nYid","spotify:track:4llpWUJEWKHGVZzYv1nYid","https://api.spotify.com/v1/tracks/4llpWUJEWKHGVZzYv1nYid","https://api.spotify.com/v1/audio-analysis/4llpWUJEWKHGVZzYv1nYid",84427,4
"3018","2020-12-03 17:21","Kan Sano","On My Way Home",7107,2953,0.77,0.351,11,-13.613,0,0.0438,0.685,0.894,0.0894,0.711,90.007,"audio_features","3UwKfXx1SdJSxnzG2gYkgc","spotify:track:3UwKfXx1SdJSxnzG2gYkgc","https://api.spotify.com/v1/tracks/3UwKfXx1SdJSxnzG2gYkgc","https://api.spotify.com/v1/audio-analysis/3UwKfXx1SdJSxnzG2gYkgc",194337,4
"3019","2020-12-03 17:22","Kan Sano","On My Way Home",30030,2954,0.77,0.351,11,-13.613,0,0.0438,0.685,0.894,0.0894,0.711,90.007,"audio_features","3UwKfXx1SdJSxnzG2gYkgc","spotify:track:3UwKfXx1SdJSxnzG2gYkgc","https://api.spotify.com/v1/tracks/3UwKfXx1SdJSxnzG2gYkgc","https://api.spotify.com/v1/audio-analysis/3UwKfXx1SdJSxnzG2gYkgc",194337,4
"3020","2020-12-03 17:23","Wilczynski","Cafe Microphone",60085,2955,0.805,0.506,10,-11.665,0,0.231,0.365,0.679,0.131,0.249,84.002,"audio_features","4V8FT2itXZ2X81chNQUFbG","spotify:track:4V8FT2itXZ2X81chNQUFbG","https://api.spotify.com/v1/tracks/4V8FT2itXZ2X81chNQUFbG","https://api.spotify.com/v1/audio-analysis/4V8FT2itXZ2X81chNQUFbG",158000,4
"3021","2020-12-03 17:26","Whitney","Giving Up",190466,2956,0.643,0.601,6,-7.274,1,0.0327,0.597,0.522,0.109,0.166,90.642,"audio_features","3HfHBnADHAKPW9xhhLnKtg","spotify:track:3HfHBnADHAKPW9xhhLnKtg","https://api.spotify.com/v1/tracks/3HfHBnADHAKPW9xhhLnKtg","https://api.spotify.com/v1/audio-analysis/3HfHBnADHAKPW9xhhLnKtg",190467,4
"3022","2020-12-03 17:28","Whitney","Used To Be Lonely",790,2957,0.56,0.402,8,-9.065,1,0.0288,0.876,0.00973,0.0929,0.355,103.467,"audio_features","0jWKeM9GbmR1tG6yLP2wX2","spotify:track:0jWKeM9GbmR1tG6yLP2wX2","https://api.spotify.com/v1/tracks/0jWKeM9GbmR1tG6yLP2wX2","https://api.spotify.com/v1/audio-analysis/0jWKeM9GbmR1tG6yLP2wX2",228960,4
"3023","2020-12-03 17:31","Whitney","Used To Be Lonely",228960,2958,0.56,0.402,8,-9.065,1,0.0288,0.876,0.00973,0.0929,0.355,103.467,"audio_features","0jWKeM9GbmR1tG6yLP2wX2","spotify:track:0jWKeM9GbmR1tG6yLP2wX2","https://api.spotify.com/v1/tracks/0jWKeM9GbmR1tG6yLP2wX2","https://api.spotify.com/v1/audio-analysis/0jWKeM9GbmR1tG6yLP2wX2",228960,4
"3024","2020-12-03 17:35","Whitney","Valleys (My Love)",236453,2959,0.568,0.609,11,-7.167,1,0.0347,0.638,0.553,0.099,0.47,88.673,"audio_features","6gSVpASv2ElWCX6cOqJWLM","spotify:track:6gSVpASv2ElWCX6cOqJWLM","https://api.spotify.com/v1/tracks/6gSVpASv2ElWCX6cOqJWLM","https://api.spotify.com/v1/audio-analysis/6gSVpASv2ElWCX6cOqJWLM",236453,4
"3025","2020-12-03 17:39","Father John Misty","Nancy from Now On",234160,2960,0.534,0.641,0,-9.172,1,0.0276,0.523,0.0428,0.0904,0.505,107.081,"audio_features","77RNVzAVwqWiZrZuWqMV2i","spotify:track:77RNVzAVwqWiZrZuWqMV2i","https://api.spotify.com/v1/tracks/77RNVzAVwqWiZrZuWqMV2i","https://api.spotify.com/v1/audio-analysis/77RNVzAVwqWiZrZuWqMV2i",234160,4
"3026","2020-12-03 17:43","Tame Impala","'Cause I'm A Man",241986,2961,0.547,0.695,9,-4.969,1,0.0337,0.108,0.00301,0.14,0.641,144.684,"audio_features","2O99aywAVBhaPrsiJ6zbSS","spotify:track:2O99aywAVBhaPrsiJ6zbSS","https://api.spotify.com/v1/tracks/2O99aywAVBhaPrsiJ6zbSS","https://api.spotify.com/v1/audio-analysis/2O99aywAVBhaPrsiJ6zbSS",241987,4
"3027","2020-12-03 17:44","Ray Wilson","Come the End of the World",71156,2962,0.626,0.705,0,-6.626,0,0.031,0.0203,0.014,0.0644,0.426,134.954,"audio_features","3UbNhFfDWLzHRMJZDmTDyD","spotify:track:3UbNhFfDWLzHRMJZDmTDyD","https://api.spotify.com/v1/tracks/3UbNhFfDWLzHRMJZDmTDyD","https://api.spotify.com/v1/audio-analysis/3UbNhFfDWLzHRMJZDmTDyD",211067,4
"3028","2020-12-03 17:45","The Killers","My Own Soul’s Warning",26387,2963,0.355,0.963,7,-3.482,1,0.132,0.00133,0.00252,0.0859,0.0923,152.05,"audio_features","5NnQpVPJKpFdGFkIdY1Gds","spotify:track:5NnQpVPJKpFdGFkIdY1Gds","https://api.spotify.com/v1/tracks/5NnQpVPJKpFdGFkIdY1Gds","https://api.spotify.com/v1/audio-analysis/5NnQpVPJKpFdGFkIdY1Gds",274453,4
"3029","2020-12-03 18:46","Tyler, The Creator","See You Again (feat. Kali Uchis)",207053,2964,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,"audio_features","7KA4W4McWYRpgf0fWsJZWB","spotify:track:7KA4W4McWYRpgf0fWsJZWB","https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB","https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB",180387,4
"3030","2020-12-03 18:49","KRÓL","Te smaki i zapachy",214800,2965,0.743,0.65,5,-7.885,1,0.0814,0.137,3.92e-05,0.325,0.868,164.053,"audio_features","2qtTVbxebwx4cfVgmhTDxR","spotify:track:2qtTVbxebwx4cfVgmhTDxR","https://api.spotify.com/v1/tracks/2qtTVbxebwx4cfVgmhTDxR","https://api.spotify.com/v1/audio-analysis/2qtTVbxebwx4cfVgmhTDxR",214800,4
"3031","2020-12-03 19:00","Rex Orange County","10/10",146093,2966,0.487,0.909,10,-4.092,1,0.0993,0.302,3.01e-05,0.0781,0.293,187.826,"audio_features","4tVphly4D1PB8tJC9gHMcJ","spotify:track:4tVphly4D1PB8tJC9gHMcJ","https://api.spotify.com/v1/tracks/4tVphly4D1PB8tJC9gHMcJ","https://api.spotify.com/v1/audio-analysis/4tVphly4D1PB8tJC9gHMcJ",146093,4
