Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,TimeDim,Dim1Type,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
19245143,SDGAIRBOD,COUNTRY,BRB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,2[ 1–3],2.01796,1.09915,3.05561,,2018-05-28T14:22:57.813+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245146,SDGAIRBOD,COUNTRY,BRB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,13[ 9–21],13.35912,8.83064,20.87344,,2018-05-28T14:22:57.9+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245149,SDGAIRBOD,COUNTRY,BRN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,1[ 0–2],0.56207,0.0307,1.69737,,2018-05-28T14:22:57.977+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245158,SDGAIRBOD,COUNTRY,BRN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,5[ 3–7],4.90096,3.34711,6.56558,,2018-05-28T14:22:58.2+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245161,SDGAIRBOD,COUNTRY,BRN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,0[ 0–1],0.35076,0.05807,0.83866,,2018-05-28T14:22:58.28+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245164,SDGAIRBOD,COUNTRY,BRN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,2[ 1–3],1.7393,1.04191,2.95827,,2018-05-28T14:22:58.363+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245167,SDGAIRBOD,COUNTRY,BTN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,15[ 11–19],15.04159,10.91823,18.6997,,2018-05-28T14:22:58.443+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245176,SDGAIRBOD,COUNTRY,BTN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,37[ 28–45],36.55472,27.50745,45.29723,,2018-05-28T14:22:58.67+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245179,SDGAIRBOD,COUNTRY,BTN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,2[ 1–3],2.17786,1.39544,2.90232,,2018-05-28T14:22:58.74+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245182,SDGAIRBOD,COUNTRY,BTN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,13[ 10–17],13.49889,9.64406,17.07206,,2018-05-28T14:22:58.813+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245185,SDGAIRBOD,COUNTRY,BWA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,19[ 14–24],18.73376,13.57754,23.75251,,2018-05-28T14:22:58.89+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245194,SDGAIRBOD,COUNTRY,BWA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,16[ 12–19],15.71529,11.99976,19.47687,,2018-05-28T14:22:59.11+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245197,SDGAIRBOD,COUNTRY,BWA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,1[ 0–1],0.77533,0.49187,1.0622,,2018-05-28T14:22:59.19+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245200,SDGAIRBOD,COUNTRY,BWA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,10[ 7–12],9.6274,7.3865,12.12444,,2018-05-28T14:22:59.27+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245203,SDGAIRBOD,COUNTRY,CAF,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,80[ 68–89],79.83468,67.9212,89.03594,,2018-05-28T14:22:59.347+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245212,SDGAIRBOD,COUNTRY,CAF,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,26[ 23–28],25.66206,22.88822,28.48057,,2018-05-28T14:22:59.567+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245215,SDGAIRBOD,COUNTRY,CAF,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,1[ 0–1],0.54486,0.4354,0.63708,,2018-05-28T14:22:59.643+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245218,SDGAIRBOD,COUNTRY,CAF,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,24[ 21–27],23.88428,20.90566,26.94482,,2018-05-28T14:22:59.727+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245221,SDGAIRBOD,COUNTRY,CAN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,1[ 0–3],0.94501,0.11046,2.5391,,2018-05-28T14:22:59.807+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245230,SDGAIRBOD,COUNTRY,CAN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,8[ 5–11],7.69799,4.62497,11.37244,,2018-05-28T14:23:00.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245233,SDGAIRBOD,COUNTRY,CAN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,2[ 0–3],1.60714,0.45243,3.43354,,2018-05-28T14:23:00.1+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245236,SDGAIRBOD,COUNTRY,CAN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,2[ 1–5],1.93078,0.73743,5.39191,,2018-05-28T14:23:00.183+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245239,SDGAIRBOD,COUNTRY,CHE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,2[ 1–4],2.14084,0.62952,4.37377,,2018-05-28T14:23:00.267+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245248,SDGAIRBOD,COUNTRY,CHE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,13[ 8–20],13.32413,7.93529,19.64561,,2018-05-28T14:23:00.553+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245251,SDGAIRBOD,COUNTRY,CHE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,2[ 1–4],2.44542,1.09779,4.29384,,2018-05-28T14:23:00.63+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245254,SDGAIRBOD,COUNTRY,CHE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,3[ 1–8],3.42467,1.37693,8.33808,,2018-05-28T14:23:00.71+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245257,SDGAIRBOD,COUNTRY,CHL,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,6[ 4–9],6.14726,3.73662,9.36307,,2018-05-28T14:23:00.79+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245266,SDGAIRBOD,COUNTRY,CHL,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,12[ 9–15],11.62084,8.72125,15.36883,,2018-05-28T14:23:01.087+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245269,SDGAIRBOD,COUNTRY,CHL,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,4[ 2–6],3.53889,1.84638,6.25675,,2018-05-28T14:23:01.17+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245272,SDGAIRBOD,COUNTRY,CHL,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,7[ 5–11],7.17452,4.73261,11.12471,,2018-05-28T14:23:01.257+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245275,SDGAIRBOD,COUNTRY,CHN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,7[ 5–8],6.79363,5.0279,8.32979,,2018-05-28T14:23:01.35+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245284,SDGAIRBOD,COUNTRY,CHN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,40[ 30–52],40.41568,30.4355,51.93687,,2018-05-28T14:23:01.617+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245287,SDGAIRBOD,COUNTRY,CHN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,20[ 13–27],20.49017,13.43815,26.7628,,2018-05-28T14:23:01.707+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245290,SDGAIRBOD,COUNTRY,CHN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,39[ 29–50],38.92288,28.5407,50.47715,,2018-05-28T14:23:01.79+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245293,SDGAIRBOD,COUNTRY,CIV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,76[ 63–88],76.42387,63.47589,87.69961,,2018-05-28T14:23:01.873+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245302,SDGAIRBOD,COUNTRY,CIV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,34[ 30–39],34.28371,29.85553,38.69857,,2018-05-28T14:23:02.107+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245305,SDGAIRBOD,COUNTRY,CIV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,0[ 0–1],0.46659,0.3589,0.55964,,2018-05-28T14:23:02.277+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245308,SDGAIRBOD,COUNTRY,CIV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,23[ 20–26],23.35988,20.09909,26.43052,,2018-05-28T14:23:02.36+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245311,SDGAIRBOD,COUNTRY,CMR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,69[ 57–79],69.19152,57.22469,78.53312,,2018-05-28T14:23:02.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245320,SDGAIRBOD,COUNTRY,CMR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,21[ 18–24],20.72143,18.1818,23.50124,,2018-05-28T14:23:02.727+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245323,SDGAIRBOD,COUNTRY,CMR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,0[ 0–1],0.49655,0.39189,0.58794,,2018-05-28T14:23:02.803+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245326,SDGAIRBOD,COUNTRY,CMR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,17[ 14–19],16.59385,14.40521,19.03513,,2018-05-28T14:23:02.893+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245329,SDGAIRBOD,COUNTRY,COD,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,63[ 53–71],62.91332,53.45704,70.56306,,2018-05-28T14:23:02.977+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245338,SDGAIRBOD,COUNTRY,COD,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,15[ 14–17],15.44224,13.63739,17.35087,,2018-05-28T14:23:03.267+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245341,SDGAIRBOD,COUNTRY,COD,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,0[ 0–0],0.32702,0.26107,0.38326,,2018-05-28T14:23:03.36+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245344,SDGAIRBOD,COUNTRY,COD,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,14[ 12–16],14.37084,12.42945,16.35663,,2018-05-28T14:23:03.457+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245347,SDGAIRBOD,COUNTRY,COG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,34[ 28–39],34.39206,28.36362,39.38419,,2018-05-28T14:23:03.53+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245356,SDGAIRBOD,COUNTRY,COG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,18[ 16–21],18.20639,15.72207,20.75536,,2018-05-28T14:23:03.77+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245359,SDGAIRBOD,COUNTRY,COG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,0[ 0–0],0.40775,0.30993,0.48915,,2018-05-28T14:23:03.857+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245362,SDGAIRBOD,COUNTRY,COG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,13[ 11–15],12.5015,10.651,14.54052,,2018-05-28T14:23:03.957+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245383,SDGAIRBOD,COUNTRY,COL,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,5[ 3–7],4.99902,2.95216,7.25785,,2018-05-28T14:23:04.71+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245392,SDGAIRBOD,COUNTRY,COL,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,17[ 13–21],16.86508,12.87814,21.17762,,2018-05-28T14:23:05.003+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245395,SDGAIRBOD,COUNTRY,COL,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,2[ 1–4],2.25256,1.15288,3.62048,,2018-05-28T14:23:05.097+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245398,SDGAIRBOD,COUNTRY,COL,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,5[ 4–7],5.25773,3.74507,7.30359,,2018-05-28T14:23:05.183+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245401,SDGAIRBOD,COUNTRY,COM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,52[ 44–59],51.76524,43.67817,58.78016,,2018-05-28T14:23:05.27+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245410,SDGAIRBOD,COUNTRY,COM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,22[ 20–25],22.46404,19.73313,25.06094,,2018-05-28T14:23:05.52+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245413,SDGAIRBOD,COUNTRY,COM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,1[ 0–1],0.58202,0.4486,0.69638,,2018-05-28T14:23:05.597+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245416,SDGAIRBOD,COUNTRY,COM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,13[ 11–15],12.93645,11.15986,14.87459,,2018-05-28T14:23:05.677+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245419,SDGAIRBOD,COUNTRY,CPV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,23[ 17–31],23.4424,17.45792,31.44456,,2018-05-28T14:23:05.757+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245428,SDGAIRBOD,COUNTRY,CPV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,27[ 20–37],26.50726,20.08003,37.15126,,2018-05-28T14:23:06.013+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245431,SDGAIRBOD,COUNTRY,CPV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,1[ 0–1],0.5572,0.36103,0.82268,,2018-05-28T14:23:06.093+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245434,SDGAIRBOD,COUNTRY,CPV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,11[ 8–16],10.91921,8.1003,15.7677,,2018-05-28T14:23:06.17+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245437,SDGAIRBOD,COUNTRY,CRI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,3[ 2–5],3.1951,1.85307,4.74358,,2018-05-28T14:23:06.277+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245446,SDGAIRBOD,COUNTRY,CRI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,13[ 10–17],12.99717,9.60502,16.59202,,2018-05-28T14:23:06.49+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245449,SDGAIRBOD,COUNTRY,CRI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,1[ 1–2],1.17247,0.61295,1.91503,,2018-05-28T14:23:06.58+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245452,SDGAIRBOD,COUNTRY,CRI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,4[ 3–7],4.1725,2.71486,6.608,,2018-05-28T14:23:06.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245455,SDGAIRBOD,COUNTRY,CUB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,18[ 7–35],17.83595,6.96812,35.31434,,2018-05-28T14:23:06.78+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245464,SDGAIRBOD,COUNTRY,CUB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,34[ 20–63],34.06614,20.11344,62.6123,,2018-05-28T14:23:07.23+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245467,SDGAIRBOD,COUNTRY,CUB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,12[ 4–27],11.94433,3.65684,27.31272,,2018-05-28T14:23:07.41+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245470,SDGAIRBOD,COUNTRY,CUB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,13[ 7–26],13.15269,6.58743,25.95947,,2018-05-28T14:23:07.55+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245473,SDGAIRBOD,COUNTRY,CYP,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,2[ 1–3],1.68394,0.81538,2.72467,,2018-05-28T14:23:07.697+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245482,SDGAIRBOD,COUNTRY,CYP,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,17[ 12–22],16.95298,12.05091,21.90488,,2018-05-28T14:23:07.97+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245485,SDGAIRBOD,COUNTRY,CYP,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,3[ 2–5],3.15798,1.6536,5.03418,,2018-05-28T14:23:08.05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245488,SDGAIRBOD,COUNTRY,CYP,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,5[ 2–9],4.74537,2.4321,9.27817,,2018-05-28T14:23:08.14+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245491,SDGAIRBOD,COUNTRY,CZE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,6[ 3–10],5.70663,2.69968,9.58629,,2018-05-28T14:23:08.233+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245500,SDGAIRBOD,COUNTRY,CZE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,38[ 25–52],37.52596,25.39194,52.29621,,2018-05-28T14:23:08.547+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245503,SDGAIRBOD,COUNTRY,CZE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,6[ 3–11],5.93034,3.00613,11.12937,,2018-05-28T14:23:08.64+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245506,SDGAIRBOD,COUNTRY,CZE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,9[ 5–16],8.59308,4.79638,15.97704,,2018-05-28T14:23:08.723+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245509,SDGAIRBOD,COUNTRY,DEU,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,3[ 1–6],3.16803,1.08895,6.03225,,2018-05-28T14:23:08.827+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245518,SDGAIRBOD,COUNTRY,DEU,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,25[ 16–34],24.5759,15.60528,34.47554,,2018-05-28T14:23:09.14+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245521,SDGAIRBOD,COUNTRY,DEU,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,4[ 2–7],4.08439,1.94167,6.90643,,2018-05-28T14:23:09.267+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245524,SDGAIRBOD,COUNTRY,DEU,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,6[ 3–13],5.92972,2.78974,12.86769,,2018-05-28T14:23:09.457+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245527,SDGAIRBOD,COUNTRY,DJI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,46[ 38–52],45.96024,38.36702,51.83783,,2018-05-28T14:23:09.557+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245536,SDGAIRBOD,COUNTRY,DJI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,28[ 24–31],27.98619,24.18285,31.36627,,2018-05-28T14:23:09.863+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245539,SDGAIRBOD,COUNTRY,DJI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,1[ 1–1],1.12657,0.88898,1.32005,,2018-05-28T14:23:09.95+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245542,SDGAIRBOD,COUNTRY,DJI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,16[ 14–19],16.42218,14.06615,18.77141,,2018-05-28T14:23:10.04+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245563,SDGAIRBOD,COUNTRY,DNK,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,4[ 1–7],3.58085,1.04273,7.31184,,2018-05-28T14:23:10.667+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245572,SDGAIRBOD,COUNTRY,DNK,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,10[ 6–13],9.71616,6.39282,13.35918,,2018-05-28T14:23:10.923+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245575,SDGAIRBOD,COUNTRY,DNK,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,4[ 2–7],4.16501,1.87263,7.30257,,2018-05-28T14:23:11.007+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245578,SDGAIRBOD,COUNTRY,DNK,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,5[ 2–10],4.76495,2.27435,10.48393,,2018-05-28T14:23:11.08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245581,SDGAIRBOD,COUNTRY,DOM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,5[ 3–7],5.02535,3.00408,7.35229,,2018-05-28T14:23:11.183+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245590,SDGAIRBOD,COUNTRY,DOM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,21[ 17–26],21.41518,16.57755,26.39842,,2018-05-28T14:23:11.457+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245593,SDGAIRBOD,COUNTRY,DOM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,2[ 1–3],1.88498,1.01033,2.93674,,2018-05-28T14:23:11.55+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245596,SDGAIRBOD,COUNTRY,DOM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,8[ 6–11],7.77813,5.66451,10.59726,,2018-05-28T14:23:11.633+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19245599,SDGAIRBOD,COUNTRY,DZA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,7[ 5–13],6.99252,4.65711,12.97066,,2018-05-28T14:23:11.72+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
