"","date","pos","artistName","no","color"
"1276",2020-05-07,6,"       Oliver Tree",97,"#80B1D3"
"1277",2020-05-07,7,"    Dorian Electra",95,"#FB8072"
"1278",2020-05-07,8,"       Quebonafide",90,"#BC80BD"
"1279",2020-05-07,9,"    Ralph Kaminski",82,"#FFED6F"
"1280",2020-05-07,10,"     Billie Eilish",74,"#BC80BD"
"1281",2020-05-08,1,"        The Weeknd",188,"#80B1D3"
"1282",2020-05-08,2,"           PRO8L3M",172,"#FDB462"
"1283",2020-05-08,3,"         clipping.",150,"#D9D9D9"
"1284",2020-05-08,4,"     TUZZA Globale",140,"#BC80BD"
"1285",2020-05-08,5,"            Bedoes",128,"#FDB462"
"1286",2020-05-08,6,"    Dorian Electra",110,"#FB8072"
"1287",2020-05-08,7,"       Oliver Tree",97,"#80B1D3"
"1288",2020-05-08,8,"       Quebonafide",90,"#BC80BD"
"1289",2020-05-08,9,"    Ralph Kaminski",82,"#FFED6F"
"1290",2020-05-08,10,"     Billie Eilish",74,"#BC80BD"
"1291",2020-05-09,1,"        The Weeknd",188,"#80B1D3"
"1292",2020-05-09,2,"           PRO8L3M",172,"#FDB462"
"1293",2020-05-09,3,"         clipping.",150,"#D9D9D9"
"1294",2020-05-09,4,"     TUZZA Globale",140,"#BC80BD"
"1295",2020-05-09,5,"            Bedoes",128,"#FDB462"
"1296",2020-05-09,6,"    Dorian Electra",110,"#FB8072"
"1297",2020-05-09,7,"       Oliver Tree",97,"#80B1D3"
"1298",2020-05-09,8,"       Quebonafide",90,"#BC80BD"
"1299",2020-05-09,9,"    Ralph Kaminski",82,"#FFED6F"
"1300",2020-05-09,10,"     Billie Eilish",74,"#BC80BD"
"1301",2020-05-10,1,"        The Weeknd",188,"#80B1D3"
"1302",2020-05-10,2,"           PRO8L3M",172,"#FDB462"
"1303",2020-05-10,3,"         clipping.",150,"#D9D9D9"
"1304",2020-05-10,4,"     TUZZA Globale",140,"#BC80BD"
"1305",2020-05-10,5,"            Bedoes",128,"#FDB462"
"1306",2020-05-10,6,"    Dorian Electra",110,"#FB8072"
"1307",2020-05-10,7,"       Oliver Tree",97,"#80B1D3"
"1308",2020-05-10,8,"       Quebonafide",90,"#BC80BD"
"1309",2020-05-10,9,"    Ralph Kaminski",82,"#FFED6F"
"1310",2020-05-10,10,"     Billie Eilish",79,"#BC80BD"
"1311",2020-05-11,1,"        The Weeknd",188,"#80B1D3"
"1312",2020-05-11,2,"           PRO8L3M",172,"#FDB462"
"1313",2020-05-11,3,"     TUZZA Globale",152,"#BC80BD"
"1314",2020-05-11,4,"         clipping.",150,"#D9D9D9"
"1315",2020-05-11,5,"            Bedoes",128,"#FDB462"
"1316",2020-05-11,6,"    Dorian Electra",110,"#FB8072"
"1317",2020-05-11,7,"       Oliver Tree",100,"#80B1D3"
"1318",2020-05-11,8,"       Quebonafide",90,"#BC80BD"
"1319",2020-05-11,9,"    Ralph Kaminski",82,"#FFED6F"
"1320",2020-05-11,10,"     Billie Eilish",79,"#BC80BD"
"1321",2020-05-12,1,"        The Weeknd",188,"#80B1D3"
"1322",2020-05-12,2,"           PRO8L3M",172,"#FDB462"
"1323",2020-05-12,3,"     TUZZA Globale",152,"#BC80BD"
"1324",2020-05-12,4,"         clipping.",150,"#D9D9D9"
"1325",2020-05-12,5,"            Bedoes",128,"#FDB462"
"1326",2020-05-12,6,"    Dorian Electra",110,"#FB8072"
"1327",2020-05-12,7,"       Oliver Tree",100,"#80B1D3"
"1328",2020-05-12,8,"       Quebonafide",90,"#BC80BD"
"1329",2020-05-12,9,"    Ralph Kaminski",82,"#FFED6F"
"1330",2020-05-12,10,"     Billie Eilish",79,"#BC80BD"
"1331",2020-05-13,1,"        The Weeknd",188,"#80B1D3"
"1332",2020-05-13,2,"           PRO8L3M",172,"#FDB462"
"1333",2020-05-13,3,"     TUZZA Globale",152,"#BC80BD"
"1334",2020-05-13,4,"         clipping.",150,"#D9D9D9"
"1335",2020-05-13,5,"            Bedoes",128,"#FDB462"
"1336",2020-05-13,6,"    Dorian Electra",110,"#FB8072"
"1337",2020-05-13,7,"       Oliver Tree",100,"#80B1D3"
"1338",2020-05-13,8,"       Quebonafide",90,"#BC80BD"
"1339",2020-05-13,9,"    Ralph Kaminski",82,"#FFED6F"
"1340",2020-05-13,10,"     Billie Eilish",79,"#BC80BD"
"1341",2020-05-14,1,"        The Weeknd",199,"#80B1D3"
"1342",2020-05-14,2,"           PRO8L3M",172,"#FDB462"
"1343",2020-05-14,3,"     TUZZA Globale",152,"#BC80BD"
"1344",2020-05-14,4,"         clipping.",150,"#D9D9D9"
"1345",2020-05-14,5,"            Bedoes",128,"#FDB462"
"1346",2020-05-14,6,"    Dorian Electra",110,"#FB8072"
"1347",2020-05-14,7,"       Oliver Tree",100,"#80B1D3"
"1348",2020-05-14,8,"       Quebonafide",90,"#BC80BD"
"1349",2020-05-14,9,"     Billie Eilish",86,"#BC80BD"
"1350",2020-05-14,10,"    Ralph Kaminski",82,"#FFED6F"
"1351",2020-05-15,1,"        The Weeknd",199,"#80B1D3"
"1352",2020-05-15,2,"           PRO8L3M",172,"#FDB462"
"1353",2020-05-15,3,"     TUZZA Globale",152,"#BC80BD"
"1354",2020-05-15,4,"         clipping.",150,"#D9D9D9"
"1355",2020-05-15,5,"            Bedoes",128,"#FDB462"
"1356",2020-05-15,6,"    Dorian Electra",110,"#FB8072"
"1357",2020-05-15,7,"       Oliver Tree",100,"#80B1D3"
"1358",2020-05-15,8,"       Quebonafide",90,"#BC80BD"
"1359",2020-05-15,9,"     Billie Eilish",86,"#BC80BD"
"1360",2020-05-15,10,"    Ralph Kaminski",82,"#FFED6F"
"1361",2020-05-16,1,"        The Weeknd",199,"#80B1D3"
"1362",2020-05-16,2,"           PRO8L3M",172,"#FDB462"
"1363",2020-05-16,3,"     TUZZA Globale",152,"#BC80BD"
"1364",2020-05-16,4,"         clipping.",150,"#D9D9D9"
"1365",2020-05-16,5,"            Bedoes",128,"#FDB462"
"1366",2020-05-16,6,"    Dorian Electra",110,"#FB8072"
"1367",2020-05-16,7,"       Oliver Tree",100,"#80B1D3"
"1368",2020-05-16,8,"       Quebonafide",90,"#BC80BD"
"1369",2020-05-16,9,"     Billie Eilish",86,"#BC80BD"
"1370",2020-05-16,10,"    Ralph Kaminski",82,"#FFED6F"
"1371",2020-05-17,1,"        The Weeknd",208,"#80B1D3"
"1372",2020-05-17,2,"           PRO8L3M",172,"#FDB462"
"1373",2020-05-17,3,"     TUZZA Globale",152,"#BC80BD"
"1374",2020-05-17,4,"         clipping.",150,"#D9D9D9"
"1375",2020-05-17,5,"            Bedoes",128,"#FDB462"
"1376",2020-05-17,6,"    Dorian Electra",110,"#FB8072"
"1377",2020-05-17,7,"       Oliver Tree",100,"#80B1D3"
"1378",2020-05-17,8,"       Quebonafide",90,"#BC80BD"
"1379",2020-05-17,9,"     Billie Eilish",89,"#BC80BD"
"1380",2020-05-17,10,"    Ralph Kaminski",82,"#FFED6F"
"1381",2020-05-18,1,"        The Weeknd",208,"#80B1D3"
"1382",2020-05-18,2,"           PRO8L3M",172,"#FDB462"
"1383",2020-05-18,3,"     TUZZA Globale",152,"#BC80BD"
"1384",2020-05-18,4,"         clipping.",150,"#D9D9D9"
"1385",2020-05-18,5,"            Bedoes",128,"#FDB462"
"1386",2020-05-18,6,"    Dorian Electra",110,"#FB8072"
"1387",2020-05-18,7,"       Oliver Tree",100,"#80B1D3"
"1388",2020-05-18,8,"       Quebonafide",90,"#BC80BD"
"1389",2020-05-18,9,"     Billie Eilish",89,"#BC80BD"
"1390",2020-05-18,10,"    Ralph Kaminski",83,"#FFED6F"
"1391",2020-05-19,1,"        The Weeknd",208,"#80B1D3"
"1392",2020-05-19,2,"           PRO8L3M",172,"#FDB462"
"1393",2020-05-19,3,"     TUZZA Globale",152,"#BC80BD"
"1394",2020-05-19,4,"         clipping.",150,"#D9D9D9"
"1395",2020-05-19,5,"            Bedoes",128,"#FDB462"
"1396",2020-05-19,6,"    Dorian Electra",110,"#FB8072"
"1397",2020-05-19,7,"       Oliver Tree",100,"#80B1D3"
"1398",2020-05-19,8,"        Charli XCX",93,"#FCCDE5"
"1399",2020-05-19,9,"       Quebonafide",90,"#BC80BD"
"1400",2020-05-19,10,"     Billie Eilish",89,"#BC80BD"
"1401",2020-05-20,1,"        The Weeknd",208,"#80B1D3"
"1402",2020-05-20,2,"           PRO8L3M",172,"#FDB462"
"1403",2020-05-20,3,"     TUZZA Globale",152,"#BC80BD"
"1404",2020-05-20,4,"         clipping.",150,"#D9D9D9"
"1405",2020-05-20,5,"            Bedoes",128,"#FDB462"
"1406",2020-05-20,6,"    Dorian Electra",110,"#FB8072"
"1407",2020-05-20,7,"       Oliver Tree",100,"#80B1D3"
"1408",2020-05-20,8,"        Charli XCX",93,"#FCCDE5"
"1409",2020-05-20,9,"     Billie Eilish",92,"#BC80BD"
"1410",2020-05-20,10,"       Quebonafide",90,"#BC80BD"
"1411",2020-05-21,1,"        The Weeknd",211,"#80B1D3"
"1412",2020-05-21,2,"           PRO8L3M",172,"#FDB462"
"1413",2020-05-21,3,"     TUZZA Globale",152,"#BC80BD"
"1414",2020-05-21,4,"         clipping.",150,"#D9D9D9"
"1415",2020-05-21,5,"            Bedoes",128,"#FDB462"
"1416",2020-05-21,6,"    Dorian Electra",110,"#FB8072"
"1417",2020-05-21,7,"       Oliver Tree",100,"#80B1D3"
"1418",2020-05-21,8,"        Charli XCX",93,"#FCCDE5"
"1419",2020-05-21,9,"     Billie Eilish",92,"#BC80BD"
"1420",2020-05-21,10,"       Quebonafide",90,"#BC80BD"
"1421",2020-05-22,1,"        The Weeknd",211,"#80B1D3"
"1422",2020-05-22,2,"           PRO8L3M",172,"#FDB462"
"1423",2020-05-22,3,"     TUZZA Globale",152,"#BC80BD"
"1424",2020-05-22,4,"         clipping.",150,"#D9D9D9"
"1425",2020-05-22,5,"            Bedoes",128,"#FDB462"
"1426",2020-05-22,6,"    Dorian Electra",110,"#FB8072"
"1427",2020-05-22,7,"       Oliver Tree",100,"#80B1D3"
"1428",2020-05-22,8,"        Charli XCX",93,"#FCCDE5"
"1429",2020-05-22,9,"     Billie Eilish",92,"#BC80BD"
"1430",2020-05-22,10,"       Quebonafide",90,"#BC80BD"
"1431",2020-05-23,1,"        The Weeknd",211,"#80B1D3"
"1432",2020-05-23,2,"           PRO8L3M",173,"#FDB462"
"1433",2020-05-23,3,"     TUZZA Globale",153,"#BC80BD"
"1434",2020-05-23,4,"         clipping.",150,"#D9D9D9"
"1435",2020-05-23,5,"            Bedoes",128,"#FDB462"
"1436",2020-05-23,6,"    Dorian Electra",110,"#FB8072"
"1437",2020-05-23,7,"       Oliver Tree",100,"#80B1D3"
"1438",2020-05-23,8,"        Charli XCX",93,"#FCCDE5"
"1439",2020-05-23,9,"     Billie Eilish",92,"#BC80BD"
"1440",2020-05-23,10,"       Quebonafide",90,"#BC80BD"
"1441",2020-05-24,1,"        The Weeknd",211,"#80B1D3"
"1442",2020-05-24,2,"           PRO8L3M",173,"#FDB462"
"1443",2020-05-24,3,"     TUZZA Globale",153,"#BC80BD"
"1444",2020-05-24,4,"         clipping.",150,"#D9D9D9"
"1445",2020-05-24,5,"            Bedoes",128,"#FDB462"
"1446",2020-05-24,6,"    Dorian Electra",110,"#FB8072"
"1447",2020-05-24,7,"       Oliver Tree",100,"#80B1D3"
"1448",2020-05-24,8,"        Charli XCX",93,"#FCCDE5"
"1449",2020-05-24,9,"     Billie Eilish",92,"#BC80BD"
"1450",2020-05-24,10,"       Quebonafide",90,"#BC80BD"
"1451",2020-05-25,1,"        The Weeknd",212,"#80B1D3"
"1452",2020-05-25,2,"           PRO8L3M",173,"#FDB462"
"1453",2020-05-25,3,"     TUZZA Globale",153,"#BC80BD"
"1454",2020-05-25,4,"         clipping.",150,"#D9D9D9"
"1455",2020-05-25,5,"            Bedoes",128,"#FDB462"
"1456",2020-05-25,6,"    Dorian Electra",110,"#FB8072"
"1457",2020-05-25,7,"       Oliver Tree",108,"#80B1D3"
"1458",2020-05-25,8,"        Charli XCX",93,"#FCCDE5"
"1459",2020-05-25,9,"     Billie Eilish",92,"#BC80BD"
"1460",2020-05-25,10,"       Quebonafide",90,"#BC80BD"
"1461",2020-05-26,1,"        The Weeknd",212,"#80B1D3"
"1462",2020-05-26,2,"           PRO8L3M",173,"#FDB462"
"1463",2020-05-26,3,"     TUZZA Globale",153,"#BC80BD"
"1464",2020-05-26,4,"         clipping.",150,"#D9D9D9"
"1465",2020-05-26,5,"            Bedoes",128,"#FDB462"
"1466",2020-05-26,6,"    Dorian Electra",110,"#FB8072"
"1467",2020-05-26,7,"       Oliver Tree",108,"#80B1D3"
"1468",2020-05-26,8,"        Charli XCX",93,"#FCCDE5"
"1469",2020-05-26,9,"     Billie Eilish",92,"#BC80BD"
"1470",2020-05-26,10,"       Quebonafide",90,"#BC80BD"
"1471",2020-05-27,1,"        The Weeknd",212,"#80B1D3"
"1472",2020-05-27,2,"           PRO8L3M",173,"#FDB462"
"1473",2020-05-27,3,"     TUZZA Globale",153,"#BC80BD"
"1474",2020-05-27,4,"         clipping.",150,"#D9D9D9"
"1475",2020-05-27,5,"            Bedoes",128,"#FDB462"
"1476",2020-05-27,6,"    Dorian Electra",110,"#FB8072"
"1477",2020-05-27,7,"       Oliver Tree",108,"#80B1D3"
"1478",2020-05-27,8,"        Charli XCX",93,"#FCCDE5"
"1479",2020-05-27,9,"     Billie Eilish",92,"#BC80BD"
"1480",2020-05-27,10,"       Quebonafide",90,"#BC80BD"
"1481",2020-05-28,1,"        The Weeknd",212,"#80B1D3"
"1482",2020-05-28,2,"           PRO8L3M",173,"#FDB462"
"1483",2020-05-28,3,"     TUZZA Globale",162,"#BC80BD"
"1484",2020-05-28,4,"         clipping.",150,"#D9D9D9"
"1485",2020-05-28,5,"            Bedoes",128,"#FDB462"
"1486",2020-05-28,6,"    Dorian Electra",110,"#FB8072"
"1487",2020-05-28,7,"       Oliver Tree",108,"#80B1D3"
"1488",2020-05-28,8,"        Charli XCX",93,"#FCCDE5"
"1489",2020-05-28,9,"     Billie Eilish",92,"#BC80BD"
"1490",2020-05-28,10,"       Quebonafide",90,"#BC80BD"
"1491",2020-05-29,1,"        The Weeknd",212,"#80B1D3"
"1492",2020-05-29,2,"           PRO8L3M",173,"#FDB462"
"1493",2020-05-29,3,"     TUZZA Globale",162,"#BC80BD"
"1494",2020-05-29,4,"         clipping.",150,"#D9D9D9"
"1495",2020-05-29,5,"            Bedoes",128,"#FDB462"
"1496",2020-05-29,6,"    Dorian Electra",110,"#FB8072"
"1497",2020-05-29,7,"       Oliver Tree",108,"#80B1D3"
"1498",2020-05-29,8,"        Charli XCX",93,"#FCCDE5"
"1499",2020-05-29,9,"     Billie Eilish",92,"#BC80BD"
"1500",2020-05-29,10,"       Quebonafide",90,"#BC80BD"
"1501",2020-05-30,1,"        The Weeknd",223,"#80B1D3"
"1502",2020-05-30,2,"           PRO8L3M",173,"#FDB462"
"1503",2020-05-30,3,"     TUZZA Globale",162,"#BC80BD"
"1504",2020-05-30,4,"         clipping.",150,"#D9D9D9"
"1505",2020-05-30,5,"            Bedoes",130,"#FDB462"
"1506",2020-05-30,6,"    Dorian Electra",110,"#FB8072"
"1507",2020-05-30,7,"       Oliver Tree",108,"#80B1D3"
"1508",2020-05-30,8,"        Charli XCX",98,"#FCCDE5"
"1509",2020-05-30,9,"     Billie Eilish",95,"#BC80BD"
"1510",2020-05-30,10,"       Quebonafide",90,"#BC80BD"
"1511",2020-05-31,1,"        The Weeknd",223,"#80B1D3"
"1512",2020-05-31,2,"     TUZZA Globale",175,"#BC80BD"
"1513",2020-05-31,3,"           PRO8L3M",174,"#FDB462"
"1514",2020-05-31,4,"         clipping.",150,"#D9D9D9"
"1515",2020-05-31,5,"            Bedoes",130,"#FDB462"
"1516",2020-05-31,6,"    Dorian Electra",110,"#FB8072"
"1517",2020-05-31,7,"       Oliver Tree",108,"#80B1D3"
"1518",2020-05-31,8,"        Charli XCX",98,"#FCCDE5"
"1519",2020-05-31,9,"     Billie Eilish",95,"#BC80BD"
"1520",2020-05-31,10,"       Quebonafide",90,"#BC80BD"
"1521",2020-06-01,1,"        The Weeknd",223,"#80B1D3"
"1522",2020-06-01,2,"     TUZZA Globale",175,"#BC80BD"
"1523",2020-06-01,3,"           PRO8L3M",174,"#FDB462"
"1524",2020-06-01,4,"         clipping.",150,"#D9D9D9"
"1525",2020-06-01,5,"            Bedoes",130,"#FDB462"
"1526",2020-06-01,6,"    Dorian Electra",110,"#FB8072"
"1527",2020-06-01,7,"       Oliver Tree",108,"#80B1D3"
"1528",2020-06-01,8,"        Charli XCX",98,"#FCCDE5"
"1529",2020-06-01,9,"     Billie Eilish",95,"#BC80BD"
"1530",2020-06-01,10,"       Quebonafide",90,"#BC80BD"
"1531",2020-06-02,1,"        The Weeknd",224,"#80B1D3"
"1532",2020-06-02,2,"     TUZZA Globale",178,"#BC80BD"
"1533",2020-06-02,3,"           PRO8L3M",174,"#FDB462"
"1534",2020-06-02,4,"         clipping.",150,"#D9D9D9"
"1535",2020-06-02,5,"            Bedoes",138,"#FDB462"
"1536",2020-06-02,6,"    Dorian Electra",110,"#FB8072"
"1537",2020-06-02,7,"       Oliver Tree",110,"#80B1D3"
"1538",2020-06-02,8,"        Charli XCX",100,"#FCCDE5"
"1539",2020-06-02,9,"     Billie Eilish",95,"#BC80BD"
"1540",2020-06-02,10,"       Quebonafide",90,"#BC80BD"
"1541",2020-06-03,1,"        The Weeknd",224,"#80B1D3"
"1542",2020-06-03,2,"     TUZZA Globale",178,"#BC80BD"
"1543",2020-06-03,3,"           PRO8L3M",174,"#FDB462"
"1544",2020-06-03,4,"         clipping.",150,"#D9D9D9"
"1545",2020-06-03,5,"            Bedoes",138,"#FDB462"
"1546",2020-06-03,6,"    Dorian Electra",110,"#FB8072"
"1547",2020-06-03,7,"       Oliver Tree",110,"#80B1D3"
"1548",2020-06-03,8,"        Charli XCX",100,"#FCCDE5"
"1549",2020-06-03,9,"     Billie Eilish",95,"#BC80BD"
"1550",2020-06-03,10,"       Quebonafide",90,"#BC80BD"
"1551",2020-06-04,1,"        The Weeknd",224,"#80B1D3"
"1552",2020-06-04,2,"     TUZZA Globale",178,"#BC80BD"
"1553",2020-06-04,3,"           PRO8L3M",174,"#FDB462"
"1554",2020-06-04,4,"         clipping.",150,"#D9D9D9"
"1555",2020-06-04,5,"            Bedoes",138,"#FDB462"
"1556",2020-06-04,6,"    Dorian Electra",110,"#FB8072"
"1557",2020-06-04,7,"       Oliver Tree",110,"#80B1D3"
"1558",2020-06-04,8,"        Charli XCX",100,"#FCCDE5"
"1559",2020-06-04,9,"     Billie Eilish",95,"#BC80BD"
"1560",2020-06-04,10,"       Quebonafide",90,"#BC80BD"
"1561",2020-06-05,1,"        The Weeknd",224,"#80B1D3"
"1562",2020-06-05,2,"     TUZZA Globale",178,"#BC80BD"
"1563",2020-06-05,3,"           PRO8L3M",174,"#FDB462"
"1564",2020-06-05,4,"         clipping.",150,"#D9D9D9"
"1565",2020-06-05,5,"            Bedoes",138,"#FDB462"
"1566",2020-06-05,6,"    Dorian Electra",110,"#FB8072"
"1567",2020-06-05,7,"       Oliver Tree",110,"#80B1D3"
"1568",2020-06-05,8,"        Charli XCX",100,"#FCCDE5"
"1569",2020-06-05,9,"     Billie Eilish",95,"#BC80BD"
"1570",2020-06-05,10,"       Quebonafide",90,"#BC80BD"
"1571",2020-06-06,1,"        The Weeknd",224,"#80B1D3"
"1572",2020-06-06,2,"     TUZZA Globale",178,"#BC80BD"
"1573",2020-06-06,3,"           PRO8L3M",174,"#FDB462"
"1574",2020-06-06,4,"         clipping.",150,"#D9D9D9"
"1575",2020-06-06,5,"            Bedoes",138,"#FDB462"
"1576",2020-06-06,6,"    Dorian Electra",110,"#FB8072"
"1577",2020-06-06,7,"       Oliver Tree",110,"#80B1D3"
"1578",2020-06-06,8,"        Charli XCX",100,"#FCCDE5"
"1579",2020-06-06,9,"     Billie Eilish",95,"#BC80BD"
"1580",2020-06-06,10,"       Quebonafide",90,"#BC80BD"
"1581",2020-06-07,1,"        The Weeknd",224,"#80B1D3"
"1582",2020-06-07,2,"     TUZZA Globale",178,"#BC80BD"
"1583",2020-06-07,3,"           PRO8L3M",174,"#FDB462"
"1584",2020-06-07,4,"         clipping.",150,"#D9D9D9"
"1585",2020-06-07,5,"            Bedoes",138,"#FDB462"
"1586",2020-06-07,6,"    Dorian Electra",110,"#FB8072"
"1587",2020-06-07,7,"       Oliver Tree",110,"#80B1D3"
"1588",2020-06-07,8,"        Charli XCX",100,"#FCCDE5"
"1589",2020-06-07,9,"     Billie Eilish",97,"#BC80BD"
"1590",2020-06-07,10,"       Quebonafide",90,"#BC80BD"
"1591",2020-06-08,1,"        The Weeknd",224,"#80B1D3"
"1592",2020-06-08,2,"     TUZZA Globale",178,"#BC80BD"
"1593",2020-06-08,3,"           PRO8L3M",174,"#FDB462"
"1594",2020-06-08,4,"         clipping.",150,"#D9D9D9"
"1595",2020-06-08,5,"            Bedoes",138,"#FDB462"
"1596",2020-06-08,6,"     Billie Eilish",110,"#BC80BD"
"1597",2020-06-08,7,"    Dorian Electra",110,"#FB8072"
"1598",2020-06-08,8,"       Oliver Tree",110,"#80B1D3"
"1599",2020-06-08,9,"        Charli XCX",100,"#FCCDE5"
"1600",2020-06-08,10,"       Quebonafide",90,"#BC80BD"
"1601",2020-06-09,1,"        The Weeknd",224,"#80B1D3"
"1602",2020-06-09,2,"     TUZZA Globale",178,"#BC80BD"
"1603",2020-06-09,3,"           PRO8L3M",174,"#FDB462"
"1604",2020-06-09,4,"         clipping.",150,"#D9D9D9"
"1605",2020-06-09,5,"            Bedoes",138,"#FDB462"
"1606",2020-06-09,6,"     Billie Eilish",110,"#BC80BD"
"1607",2020-06-09,7,"    Dorian Electra",110,"#FB8072"
"1608",2020-06-09,8,"       Oliver Tree",110,"#80B1D3"
"1609",2020-06-09,9,"        Charli XCX",100,"#FCCDE5"
"1610",2020-06-09,10,"       Quebonafide",90,"#BC80BD"
"1611",2020-06-10,1,"        The Weeknd",224,"#80B1D3"
"1612",2020-06-10,2,"     TUZZA Globale",178,"#BC80BD"
"1613",2020-06-10,3,"           PRO8L3M",174,"#FDB462"
"1614",2020-06-10,4,"         clipping.",150,"#D9D9D9"
"1615",2020-06-10,5,"            Bedoes",138,"#FDB462"
"1616",2020-06-10,6,"     Billie Eilish",110,"#BC80BD"
"1617",2020-06-10,7,"    Dorian Electra",110,"#FB8072"
"1618",2020-06-10,8,"       Oliver Tree",110,"#80B1D3"
"1619",2020-06-10,9,"        Charli XCX",100,"#FCCDE5"
"1620",2020-06-10,10,"       Quebonafide",90,"#BC80BD"
"1621",2020-06-11,1,"        The Weeknd",224,"#80B1D3"
"1622",2020-06-11,2,"     TUZZA Globale",180,"#BC80BD"
"1623",2020-06-11,3,"           PRO8L3M",174,"#FDB462"
"1624",2020-06-11,4,"         clipping.",150,"#D9D9D9"
"1625",2020-06-11,5,"            Bedoes",138,"#FDB462"
"1626",2020-06-11,6,"       Oliver Tree",117,"#80B1D3"
"1627",2020-06-11,7,"     Billie Eilish",110,"#BC80BD"
"1628",2020-06-11,8,"    Dorian Electra",110,"#FB8072"
"1629",2020-06-11,9,"        Charli XCX",101,"#FCCDE5"
"1630",2020-06-11,10,"       Quebonafide",90,"#BC80BD"
"1631",2020-06-12,1,"        The Weeknd",224,"#80B1D3"
"1632",2020-06-12,2,"     TUZZA Globale",180,"#BC80BD"
"1633",2020-06-12,3,"           PRO8L3M",174,"#FDB462"
"1634",2020-06-12,4,"         clipping.",150,"#D9D9D9"
"1635",2020-06-12,5,"            Bedoes",138,"#FDB462"
"1636",2020-06-12,6,"       Oliver Tree",117,"#80B1D3"
"1637",2020-06-12,7,"     Billie Eilish",110,"#BC80BD"
"1638",2020-06-12,8,"    Dorian Electra",110,"#FB8072"
"1639",2020-06-12,9,"        Charli XCX",101,"#FCCDE5"
"1640",2020-06-12,10,"       Quebonafide",90,"#BC80BD"
"1641",2020-06-13,1,"        The Weeknd",224,"#80B1D3"
"1642",2020-06-13,2,"     TUZZA Globale",192,"#BC80BD"
"1643",2020-06-13,3,"           PRO8L3M",174,"#FDB462"
"1644",2020-06-13,4,"         clipping.",150,"#D9D9D9"
"1645",2020-06-13,5,"            Bedoes",138,"#FDB462"
"1646",2020-06-13,6,"       Oliver Tree",120,"#80B1D3"
"1647",2020-06-13,7,"     Billie Eilish",110,"#BC80BD"
"1648",2020-06-13,8,"    Dorian Electra",110,"#FB8072"
"1649",2020-06-13,9,"        Charli XCX",101,"#FCCDE5"
"1650",2020-06-13,10,"       Quebonafide",90,"#BC80BD"
"1651",2020-06-14,1,"        The Weeknd",224,"#80B1D3"
"1652",2020-06-14,2,"     TUZZA Globale",192,"#BC80BD"
"1653",2020-06-14,3,"           PRO8L3M",174,"#FDB462"
"1654",2020-06-14,4,"         clipping.",150,"#D9D9D9"
"1655",2020-06-14,5,"            Bedoes",138,"#FDB462"
"1656",2020-06-14,6,"       Oliver Tree",131,"#80B1D3"
"1657",2020-06-14,7,"     Billie Eilish",110,"#BC80BD"
"1658",2020-06-14,8,"    Dorian Electra",110,"#FB8072"
"1659",2020-06-14,9,"        Charli XCX",101,"#FCCDE5"
"1660",2020-06-14,10,"       Quebonafide",90,"#BC80BD"
"1661",2020-06-15,1,"        The Weeknd",224,"#80B1D3"
"1662",2020-06-15,2,"     TUZZA Globale",192,"#BC80BD"
"1663",2020-06-15,3,"           PRO8L3M",174,"#FDB462"
"1664",2020-06-15,4,"         clipping.",151,"#D9D9D9"
"1665",2020-06-15,5,"            Bedoes",138,"#FDB462"
"1666",2020-06-15,6,"       Oliver Tree",133,"#80B1D3"
"1667",2020-06-15,7,"     Billie Eilish",112,"#BC80BD"
"1668",2020-06-15,8,"    Dorian Electra",110,"#FB8072"
