"","date","pos","artistName","no","color"
"2544",2020-09-11,4,"          Bitamina",90,"#FFED6F"
"2545",2020-09-11,5,"    Massive Attack",88,"#BEBADA"
"2546",2020-09-11,6,"     Łona I Webber",81,"#FCCDE5"
"2547",2020-09-11,7,"        Chet Faker",77,"#FDB462"
"2548",2020-09-11,8,"     Fleetwood Mac",75,"#B3DE69"
"2549",2020-09-11,9,"   Charles Bradley",74,"#CCEBC5"
"2550",2020-09-11,10,"       Mac DeMarco",70,"#8DD3C7"
"2551",2020-09-12,1,"  Michael Kiwanuka",131,"#80B1D3"
"2552",2020-09-12,2,"      Lana Del Rey",107,"#FFED6F"
"2553",2020-09-12,3,"Nick Cave & The...",101,"#80B1D3"
"2554",2020-09-12,4,"          Bitamina",90,"#FFED6F"
"2555",2020-09-12,5,"    Massive Attack",88,"#BEBADA"
"2556",2020-09-12,6,"     Łona I Webber",81,"#FCCDE5"
"2557",2020-09-12,7,"        Chet Faker",77,"#FDB462"
"2558",2020-09-12,8,"     Fleetwood Mac",75,"#B3DE69"
"2559",2020-09-12,9,"   Charles Bradley",74,"#CCEBC5"
"2560",2020-09-12,10,"       Mac DeMarco",70,"#8DD3C7"
"2561",2020-09-13,1,"  Michael Kiwanuka",131,"#80B1D3"
"2562",2020-09-13,2,"      Lana Del Rey",107,"#FFED6F"
"2563",2020-09-13,3,"Nick Cave & The...",101,"#80B1D3"
"2564",2020-09-13,4,"          Bitamina",90,"#FFED6F"
"2565",2020-09-13,5,"    Massive Attack",88,"#BEBADA"
"2566",2020-09-13,6,"     Łona I Webber",81,"#FCCDE5"
"2567",2020-09-13,7,"        Chet Faker",77,"#FDB462"
"2568",2020-09-13,8,"     Fleetwood Mac",75,"#B3DE69"
"2569",2020-09-13,9,"   Charles Bradley",74,"#CCEBC5"
"2570",2020-09-13,10,"       Mac DeMarco",70,"#8DD3C7"
"2571",2020-09-14,1,"  Michael Kiwanuka",131,"#80B1D3"
"2572",2020-09-14,2,"      Lana Del Rey",107,"#FFED6F"
"2573",2020-09-14,3,"Nick Cave & The...",101,"#80B1D3"
"2574",2020-09-14,4,"          Bitamina",90,"#FFED6F"
"2575",2020-09-14,5,"    Massive Attack",88,"#BEBADA"
"2576",2020-09-14,6,"     Łona I Webber",81,"#FCCDE5"
"2577",2020-09-14,7,"        Chet Faker",77,"#FDB462"
"2578",2020-09-14,8,"     Fleetwood Mac",75,"#B3DE69"
"2579",2020-09-14,9,"   Charles Bradley",74,"#CCEBC5"
"2580",2020-09-14,10,"       Mac DeMarco",70,"#8DD3C7"
"2581",2020-09-15,1,"  Michael Kiwanuka",131,"#80B1D3"
"2582",2020-09-15,2,"      Lana Del Rey",107,"#FFED6F"
"2583",2020-09-15,3,"Nick Cave & The...",101,"#80B1D3"
"2584",2020-09-15,4,"          Bitamina",90,"#FFED6F"
"2585",2020-09-15,5,"    Massive Attack",88,"#BEBADA"
"2586",2020-09-15,6,"     Łona I Webber",81,"#FCCDE5"
"2587",2020-09-15,7,"        Chet Faker",77,"#FDB462"
"2588",2020-09-15,8,"     Fleetwood Mac",75,"#B3DE69"
"2589",2020-09-15,9,"   Charles Bradley",74,"#CCEBC5"
"2590",2020-09-15,10,"       Mac DeMarco",70,"#8DD3C7"
"2591",2020-09-16,1,"  Michael Kiwanuka",131,"#80B1D3"
"2592",2020-09-16,2,"      Lana Del Rey",107,"#FFED6F"
"2593",2020-09-16,3,"Nick Cave & The...",101,"#80B1D3"
"2594",2020-09-16,4,"          Bitamina",90,"#FFED6F"
"2595",2020-09-16,5,"    Massive Attack",88,"#BEBADA"
"2596",2020-09-16,6,"     Łona I Webber",81,"#FCCDE5"
"2597",2020-09-16,7,"        Chet Faker",77,"#FDB462"
"2598",2020-09-16,8,"     Fleetwood Mac",75,"#B3DE69"
"2599",2020-09-16,9,"   Charles Bradley",74,"#CCEBC5"
"2600",2020-09-16,10,"       Mac DeMarco",70,"#8DD3C7"
"2601",2020-09-17,1,"  Michael Kiwanuka",131,"#80B1D3"
"2602",2020-09-17,2,"      Lana Del Rey",107,"#FFED6F"
"2603",2020-09-17,3,"Nick Cave & The...",101,"#80B1D3"
"2604",2020-09-17,4,"          Bitamina",90,"#FFED6F"
"2605",2020-09-17,5,"    Massive Attack",88,"#BEBADA"
"2606",2020-09-17,6,"     Łona I Webber",81,"#FCCDE5"
"2607",2020-09-17,7,"        Chet Faker",77,"#FDB462"
"2608",2020-09-17,8,"     Fleetwood Mac",75,"#B3DE69"
"2609",2020-09-17,9,"   Charles Bradley",74,"#CCEBC5"
"2610",2020-09-17,10,"       Mac DeMarco",70,"#8DD3C7"
"2611",2020-09-18,1,"  Michael Kiwanuka",131,"#80B1D3"
"2612",2020-09-18,2,"      Lana Del Rey",107,"#FFED6F"
"2613",2020-09-18,3,"Nick Cave & The...",101,"#80B1D3"
"2614",2020-09-18,4,"          Bitamina",90,"#FFED6F"
"2615",2020-09-18,5,"    Massive Attack",88,"#BEBADA"
"2616",2020-09-18,6,"     Łona I Webber",81,"#FCCDE5"
"2617",2020-09-18,7,"        Chet Faker",77,"#FDB462"
"2618",2020-09-18,8,"     Fleetwood Mac",75,"#B3DE69"
"2619",2020-09-18,9,"   Charles Bradley",74,"#CCEBC5"
"2620",2020-09-18,10,"       Mac DeMarco",70,"#8DD3C7"
"2621",2020-09-19,1,"  Michael Kiwanuka",131,"#80B1D3"
"2622",2020-09-19,2,"      Lana Del Rey",107,"#FFED6F"
"2623",2020-09-19,3,"Nick Cave & The...",101,"#80B1D3"
"2624",2020-09-19,4,"          Bitamina",90,"#FFED6F"
"2625",2020-09-19,5,"    Massive Attack",88,"#BEBADA"
"2626",2020-09-19,6,"     Łona I Webber",81,"#FCCDE5"
"2627",2020-09-19,7,"        Chet Faker",77,"#FDB462"
"2628",2020-09-19,8,"     Fleetwood Mac",75,"#B3DE69"
"2629",2020-09-19,9,"   Charles Bradley",74,"#CCEBC5"
"2630",2020-09-19,10,"       Mac DeMarco",70,"#8DD3C7"
"2631",2020-09-20,1,"  Michael Kiwanuka",131,"#80B1D3"
"2632",2020-09-20,2,"      Lana Del Rey",107,"#FFED6F"
"2633",2020-09-20,3,"Nick Cave & The...",101,"#80B1D3"
"2634",2020-09-20,4,"          Bitamina",90,"#FFED6F"
"2635",2020-09-20,5,"    Massive Attack",88,"#BEBADA"
"2636",2020-09-20,6,"     Łona I Webber",81,"#FCCDE5"
"2637",2020-09-20,7,"        Chet Faker",77,"#FDB462"
"2638",2020-09-20,8,"     Fleetwood Mac",75,"#B3DE69"
"2639",2020-09-20,9,"   Charles Bradley",74,"#CCEBC5"
"2640",2020-09-20,10,"       Mac DeMarco",70,"#8DD3C7"
"2641",2020-09-21,1,"  Michael Kiwanuka",131,"#80B1D3"
"2642",2020-09-21,2,"      Lana Del Rey",107,"#FFED6F"
"2643",2020-09-21,3,"Nick Cave & The...",101,"#80B1D3"
"2644",2020-09-21,4,"          Bitamina",90,"#FFED6F"
"2645",2020-09-21,5,"    Massive Attack",88,"#BEBADA"
"2646",2020-09-21,6,"     Łona I Webber",81,"#FCCDE5"
"2647",2020-09-21,7,"        Chet Faker",77,"#FDB462"
"2648",2020-09-21,8,"     Fleetwood Mac",75,"#B3DE69"
"2649",2020-09-21,9,"   Charles Bradley",74,"#CCEBC5"
"2650",2020-09-21,10,"       Mac DeMarco",70,"#8DD3C7"
"2651",2020-09-22,1,"  Michael Kiwanuka",131,"#80B1D3"
"2652",2020-09-22,2,"      Lana Del Rey",107,"#FFED6F"
"2653",2020-09-22,3,"Nick Cave & The...",101,"#80B1D3"
"2654",2020-09-22,4,"          Bitamina",90,"#FFED6F"
"2655",2020-09-22,5,"    Massive Attack",88,"#BEBADA"
"2656",2020-09-22,6,"     Łona I Webber",81,"#FCCDE5"
"2657",2020-09-22,7,"        Chet Faker",77,"#FDB462"
"2658",2020-09-22,8,"     Fleetwood Mac",75,"#B3DE69"
"2659",2020-09-22,9,"   Charles Bradley",74,"#CCEBC5"
"2660",2020-09-22,10,"       Mac DeMarco",70,"#8DD3C7"
"2661",2020-09-23,1,"  Michael Kiwanuka",131,"#80B1D3"
"2662",2020-09-23,2,"      Lana Del Rey",107,"#FFED6F"
"2663",2020-09-23,3,"Nick Cave & The...",101,"#80B1D3"
"2664",2020-09-23,4,"          Bitamina",90,"#FFED6F"
"2665",2020-09-23,5,"    Massive Attack",88,"#BEBADA"
"2666",2020-09-23,6,"     Łona I Webber",81,"#FCCDE5"
"2667",2020-09-23,7,"        Chet Faker",77,"#FDB462"
"2668",2020-09-23,8,"     Fleetwood Mac",75,"#B3DE69"
"2669",2020-09-23,9,"   Charles Bradley",74,"#CCEBC5"
"2670",2020-09-23,10,"       Mac DeMarco",70,"#8DD3C7"
"2671",2020-09-24,1,"  Michael Kiwanuka",131,"#80B1D3"
"2672",2020-09-24,2,"      Lana Del Rey",107,"#FFED6F"
"2673",2020-09-24,3,"Nick Cave & The...",101,"#80B1D3"
"2674",2020-09-24,4,"          Bitamina",90,"#FFED6F"
"2675",2020-09-24,5,"    Massive Attack",88,"#BEBADA"
"2676",2020-09-24,6,"     Łona I Webber",81,"#FCCDE5"
"2677",2020-09-24,7,"        Chet Faker",77,"#FDB462"
"2678",2020-09-24,8,"     Fleetwood Mac",75,"#B3DE69"
"2679",2020-09-24,9,"   Charles Bradley",74,"#CCEBC5"
"2680",2020-09-24,10,"       Mac DeMarco",70,"#8DD3C7"
"2681",2020-09-25,1,"  Michael Kiwanuka",131,"#80B1D3"
"2682",2020-09-25,2,"      Lana Del Rey",107,"#FFED6F"
"2683",2020-09-25,3,"Nick Cave & The...",102,"#80B1D3"
"2684",2020-09-25,4,"          Bitamina",90,"#FFED6F"
"2685",2020-09-25,5,"    Massive Attack",88,"#BEBADA"
"2686",2020-09-25,6,"     Łona I Webber",81,"#FCCDE5"
"2687",2020-09-25,7,"        Chet Faker",77,"#FDB462"
"2688",2020-09-25,8,"     Fleetwood Mac",75,"#B3DE69"
"2689",2020-09-25,9,"   Charles Bradley",74,"#CCEBC5"
"2690",2020-09-25,10,"       Fleet Foxes",72,"#FFED6F"
"2691",2020-09-26,1,"  Michael Kiwanuka",131,"#80B1D3"
"2692",2020-09-26,2,"      Lana Del Rey",107,"#FFED6F"
"2693",2020-09-26,3,"Nick Cave & The...",102,"#80B1D3"
"2694",2020-09-26,4,"          Bitamina",90,"#FFED6F"
"2695",2020-09-26,5,"    Massive Attack",88,"#BEBADA"
"2696",2020-09-26,6,"     Łona I Webber",81,"#FCCDE5"
"2697",2020-09-26,7,"        Chet Faker",77,"#FDB462"
"2698",2020-09-26,8,"       Fleet Foxes",77,"#FFED6F"
"2699",2020-09-26,9,"     Fleetwood Mac",75,"#B3DE69"
"2700",2020-09-26,10,"   Charles Bradley",74,"#CCEBC5"
"2701",2020-09-27,1,"  Michael Kiwanuka",131,"#80B1D3"
"2702",2020-09-27,2,"      Lana Del Rey",107,"#FFED6F"
"2703",2020-09-27,3,"Nick Cave & The...",102,"#80B1D3"
"2704",2020-09-27,4,"          Bitamina",90,"#FFED6F"
"2705",2020-09-27,5,"    Massive Attack",88,"#BEBADA"
"2706",2020-09-27,6,"     Łona I Webber",81,"#FCCDE5"
"2707",2020-09-27,7,"        Chet Faker",77,"#FDB462"
"2708",2020-09-27,8,"       Fleet Foxes",77,"#FFED6F"
"2709",2020-09-27,9,"     Fleetwood Mac",75,"#B3DE69"
"2710",2020-09-27,10,"   Charles Bradley",74,"#CCEBC5"
"2711",2020-09-28,1,"  Michael Kiwanuka",131,"#80B1D3"
"2712",2020-09-28,2,"      Lana Del Rey",107,"#FFED6F"
"2713",2020-09-28,3,"Nick Cave & The...",102,"#80B1D3"
"2714",2020-09-28,4,"          Bitamina",90,"#FFED6F"
"2715",2020-09-28,5,"    Massive Attack",88,"#BEBADA"
"2716",2020-09-28,6,"     Łona I Webber",81,"#FCCDE5"
"2717",2020-09-28,7,"        Chet Faker",77,"#FDB462"
"2718",2020-09-28,8,"       Fleet Foxes",77,"#FFED6F"
"2719",2020-09-28,9,"     Fleetwood Mac",75,"#B3DE69"
"2720",2020-09-28,10,"   Charles Bradley",74,"#CCEBC5"
"2721",2020-09-29,1,"  Michael Kiwanuka",131,"#80B1D3"
"2722",2020-09-29,2,"      Lana Del Rey",107,"#FFED6F"
"2723",2020-09-29,3,"Nick Cave & The...",102,"#80B1D3"
"2724",2020-09-29,4,"          Bitamina",90,"#FFED6F"
"2725",2020-09-29,5,"    Massive Attack",88,"#BEBADA"
"2726",2020-09-29,6,"       Fleet Foxes",86,"#FFED6F"
"2727",2020-09-29,7,"     Łona I Webber",81,"#FCCDE5"
"2728",2020-09-29,8,"        Chet Faker",77,"#FDB462"
"2729",2020-09-29,9,"     Fleetwood Mac",75,"#B3DE69"
"2730",2020-09-29,10,"   Charles Bradley",74,"#CCEBC5"
"2731",2020-09-30,1,"  Michael Kiwanuka",131,"#80B1D3"
"2732",2020-09-30,2,"      Lana Del Rey",107,"#FFED6F"
"2733",2020-09-30,3,"Nick Cave & The...",102,"#80B1D3"
"2734",2020-09-30,4,"          Bitamina",90,"#FFED6F"
"2735",2020-09-30,5,"    Massive Attack",88,"#BEBADA"
"2736",2020-09-30,6,"       Fleet Foxes",86,"#FFED6F"
"2737",2020-09-30,7,"     Łona I Webber",81,"#FCCDE5"
"2738",2020-09-30,8,"        Chet Faker",77,"#FDB462"
"2739",2020-09-30,9,"     Fleetwood Mac",75,"#B3DE69"
"2740",2020-09-30,10,"   Charles Bradley",74,"#CCEBC5"
"2741",2020-10-01,1,"  Michael Kiwanuka",131,"#80B1D3"
"2742",2020-10-01,2,"      Lana Del Rey",107,"#FFED6F"
"2743",2020-10-01,3,"Nick Cave & The...",102,"#80B1D3"
"2744",2020-10-01,4,"          Bitamina",90,"#FFED6F"
"2745",2020-10-01,5,"    Massive Attack",88,"#BEBADA"
"2746",2020-10-01,6,"       Fleet Foxes",86,"#FFED6F"
"2747",2020-10-01,7,"     Łona I Webber",81,"#FCCDE5"
"2748",2020-10-01,8,"        Chet Faker",77,"#FDB462"
"2749",2020-10-01,9,"     Fleetwood Mac",75,"#B3DE69"
"2750",2020-10-01,10,"   Charles Bradley",74,"#CCEBC5"
"2751",2020-10-02,1,"  Michael Kiwanuka",131,"#80B1D3"
"2752",2020-10-02,2,"      Lana Del Rey",107,"#FFED6F"
"2753",2020-10-02,3,"Nick Cave & The...",102,"#80B1D3"
"2754",2020-10-02,4,"          Bitamina",90,"#FFED6F"
"2755",2020-10-02,5,"    Massive Attack",88,"#BEBADA"
"2756",2020-10-02,6,"       Fleet Foxes",86,"#FFED6F"
"2757",2020-10-02,7,"     Łona I Webber",81,"#FCCDE5"
"2758",2020-10-02,8,"        Chet Faker",77,"#FDB462"
"2759",2020-10-02,9,"     Fleetwood Mac",75,"#B3DE69"
"2760",2020-10-02,10,"   Charles Bradley",74,"#CCEBC5"
"2761",2020-10-03,1,"  Michael Kiwanuka",131,"#80B1D3"
"2762",2020-10-03,2,"      Lana Del Rey",107,"#FFED6F"
"2763",2020-10-03,3,"Nick Cave & The...",102,"#80B1D3"
"2764",2020-10-03,4,"          Bitamina",90,"#FFED6F"
"2765",2020-10-03,5,"    Massive Attack",88,"#BEBADA"
"2766",2020-10-03,6,"       Fleet Foxes",86,"#FFED6F"
"2767",2020-10-03,7,"     Łona I Webber",81,"#FCCDE5"
"2768",2020-10-03,8,"        Chet Faker",77,"#FDB462"
"2769",2020-10-03,9,"     Fleetwood Mac",75,"#B3DE69"
"2770",2020-10-03,10,"   Charles Bradley",74,"#CCEBC5"
"2771",2020-10-04,1,"  Michael Kiwanuka",131,"#80B1D3"
"2772",2020-10-04,2,"      Lana Del Rey",107,"#FFED6F"
"2773",2020-10-04,3,"Nick Cave & The...",102,"#80B1D3"
"2774",2020-10-04,4,"          Bitamina",90,"#FFED6F"
"2775",2020-10-04,5,"       Fleet Foxes",90,"#FFED6F"
"2776",2020-10-04,6,"    Massive Attack",88,"#BEBADA"
"2777",2020-10-04,7,"     Łona I Webber",81,"#FCCDE5"
"2778",2020-10-04,8,"        Chet Faker",77,"#FDB462"
"2779",2020-10-04,9,"     Fleetwood Mac",75,"#B3DE69"
"2780",2020-10-04,10,"   Charles Bradley",74,"#CCEBC5"
"2781",2020-10-05,1,"  Michael Kiwanuka",131,"#80B1D3"
"2782",2020-10-05,2,"      Lana Del Rey",107,"#FFED6F"
"2783",2020-10-05,3,"Nick Cave & The...",102,"#80B1D3"
"2784",2020-10-05,4,"          Bitamina",90,"#FFED6F"
"2785",2020-10-05,5,"       Fleet Foxes",90,"#FFED6F"
"2786",2020-10-05,6,"    Massive Attack",88,"#BEBADA"
"2787",2020-10-05,7,"     Łona I Webber",81,"#FCCDE5"
"2788",2020-10-05,8,"        Chet Faker",77,"#FDB462"
"2789",2020-10-05,9,"     Fleetwood Mac",75,"#B3DE69"
"2790",2020-10-05,10,"   Charles Bradley",74,"#CCEBC5"
"2791",2020-10-06,1,"  Michael Kiwanuka",131,"#80B1D3"
"2792",2020-10-06,2,"      Lana Del Rey",107,"#FFED6F"
"2793",2020-10-06,3,"       Fleet Foxes",105,"#FFED6F"
"2794",2020-10-06,4,"Nick Cave & The...",102,"#80B1D3"
"2795",2020-10-06,5,"          Bitamina",90,"#FFED6F"
"2796",2020-10-06,6,"    Massive Attack",88,"#BEBADA"
"2797",2020-10-06,7,"     Łona I Webber",81,"#FCCDE5"
"2798",2020-10-06,8,"        Chet Faker",77,"#FDB462"
"2799",2020-10-06,9,"     Fleetwood Mac",75,"#B3DE69"
"2800",2020-10-06,10,"   Charles Bradley",74,"#CCEBC5"
"2801",2020-10-07,1,"  Michael Kiwanuka",131,"#80B1D3"
"2802",2020-10-07,2,"      Lana Del Rey",107,"#FFED6F"
"2803",2020-10-07,3,"       Fleet Foxes",105,"#FFED6F"
"2804",2020-10-07,4,"Nick Cave & The...",102,"#80B1D3"
"2805",2020-10-07,5,"          Bitamina",90,"#FFED6F"
"2806",2020-10-07,6,"    Massive Attack",88,"#BEBADA"
"2807",2020-10-07,7,"        Chet Faker",83,"#FDB462"
"2808",2020-10-07,8,"     Łona I Webber",81,"#FCCDE5"
"2809",2020-10-07,9,"     Fleetwood Mac",75,"#B3DE69"
"2810",2020-10-07,10,"   Charles Bradley",74,"#CCEBC5"
"2811",2020-10-08,1,"      Lana Del Rey",132,"#FFED6F"
"2812",2020-10-08,2,"  Michael Kiwanuka",131,"#80B1D3"
"2813",2020-10-08,3,"       Fleet Foxes",105,"#FFED6F"
"2814",2020-10-08,4,"Nick Cave & The...",102,"#80B1D3"
"2815",2020-10-08,5,"          Bitamina",90,"#FFED6F"
"2816",2020-10-08,6,"    Massive Attack",88,"#BEBADA"
"2817",2020-10-08,7,"        Chet Faker",83,"#FDB462"
"2818",2020-10-08,8,"     Łona I Webber",81,"#FCCDE5"
"2819",2020-10-08,9,"     Fleetwood Mac",75,"#B3DE69"
"2820",2020-10-08,10,"   Charles Bradley",74,"#CCEBC5"
"2821",2020-10-09,1,"      Lana Del Rey",132,"#FFED6F"
"2822",2020-10-09,2,"  Michael Kiwanuka",131,"#80B1D3"
"2823",2020-10-09,3,"       Fleet Foxes",106,"#FFED6F"
"2824",2020-10-09,4,"Nick Cave & The...",102,"#80B1D3"
"2825",2020-10-09,5,"          Bitamina",90,"#FFED6F"
"2826",2020-10-09,6,"    Massive Attack",88,"#BEBADA"
"2827",2020-10-09,7,"        Chet Faker",83,"#FDB462"
"2828",2020-10-09,8,"     Łona I Webber",81,"#FCCDE5"
"2829",2020-10-09,9,"     Fleetwood Mac",75,"#B3DE69"
"2830",2020-10-09,10,"   Charles Bradley",74,"#CCEBC5"
"2831",2020-10-10,1,"      Lana Del Rey",132,"#FFED6F"
"2832",2020-10-10,2,"  Michael Kiwanuka",131,"#80B1D3"
"2833",2020-10-10,3,"       Fleet Foxes",106,"#FFED6F"
"2834",2020-10-10,4,"Nick Cave & The...",102,"#80B1D3"
"2835",2020-10-10,5,"          Bitamina",90,"#FFED6F"
"2836",2020-10-10,6,"    Massive Attack",88,"#BEBADA"
"2837",2020-10-10,7,"        Chet Faker",83,"#FDB462"
"2838",2020-10-10,8,"     Łona I Webber",81,"#FCCDE5"
"2839",2020-10-10,9,"       Mac DeMarco",81,"#8DD3C7"
"2840",2020-10-10,10,"     Fleetwood Mac",75,"#B3DE69"
"2841",2020-10-11,1,"      Lana Del Rey",132,"#FFED6F"
"2842",2020-10-11,2,"  Michael Kiwanuka",131,"#80B1D3"
"2843",2020-10-11,3,"       Fleet Foxes",106,"#FFED6F"
"2844",2020-10-11,4,"Nick Cave & The...",102,"#80B1D3"
"2845",2020-10-11,5,"          Bitamina",90,"#FFED6F"
"2846",2020-10-11,6,"    Massive Attack",88,"#BEBADA"
"2847",2020-10-11,7,"       Mac DeMarco",84,"#8DD3C7"
"2848",2020-10-11,8,"        Chet Faker",83,"#FDB462"
"2849",2020-10-11,9,"     Łona I Webber",81,"#FCCDE5"
"2850",2020-10-11,10,"     Fleetwood Mac",75,"#B3DE69"
"2851",2020-10-12,1,"      Lana Del Rey",132,"#FFED6F"
"2852",2020-10-12,2,"  Michael Kiwanuka",131,"#80B1D3"
"2853",2020-10-12,3,"       Fleet Foxes",106,"#FFED6F"
"2854",2020-10-12,4,"Nick Cave & The...",102,"#80B1D3"
"2855",2020-10-12,5,"          Bitamina",90,"#FFED6F"
"2856",2020-10-12,6,"    Massive Attack",88,"#BEBADA"
"2857",2020-10-12,7,"       Mac DeMarco",84,"#8DD3C7"
"2858",2020-10-12,8,"        Chet Faker",83,"#FDB462"
"2859",2020-10-12,9,"     Łona I Webber",81,"#FCCDE5"
"2860",2020-10-12,10,"     Fleetwood Mac",75,"#B3DE69"
"2861",2020-10-13,1,"      Lana Del Rey",132,"#FFED6F"
"2862",2020-10-13,2,"  Michael Kiwanuka",131,"#80B1D3"
"2863",2020-10-13,3,"       Fleet Foxes",106,"#FFED6F"
"2864",2020-10-13,4,"Nick Cave & The...",102,"#80B1D3"
"2865",2020-10-13,5,"       Mac DeMarco",97,"#8DD3C7"
"2866",2020-10-13,6,"    Massive Attack",94,"#BEBADA"
"2867",2020-10-13,7,"          Bitamina",90,"#FFED6F"
"2868",2020-10-13,8,"        Chet Faker",83,"#FDB462"
"2869",2020-10-13,9,"     Łona I Webber",81,"#FCCDE5"
"2870",2020-10-13,10,"     Fleetwood Mac",75,"#B3DE69"
"2871",2020-10-14,1,"      Lana Del Rey",132,"#FFED6F"
"2872",2020-10-14,2,"  Michael Kiwanuka",131,"#80B1D3"
"2873",2020-10-14,3,"       Fleet Foxes",106,"#FFED6F"
"2874",2020-10-14,4,"Nick Cave & The...",102,"#80B1D3"
"2875",2020-10-14,5,"       Mac DeMarco",97,"#8DD3C7"
"2876",2020-10-14,6,"    Massive Attack",94,"#BEBADA"
"2877",2020-10-14,7,"          Bitamina",90,"#FFED6F"
"2878",2020-10-14,8,"        Chet Faker",83,"#FDB462"
"2879",2020-10-14,9,"     Łona I Webber",81,"#FCCDE5"
"2880",2020-10-14,10,"     Fleetwood Mac",75,"#B3DE69"
"2881",2020-10-15,1,"      Lana Del Rey",132,"#FFED6F"
"2882",2020-10-15,2,"  Michael Kiwanuka",131,"#80B1D3"
"2883",2020-10-15,3,"       Fleet Foxes",106,"#FFED6F"
"2884",2020-10-15,4,"Nick Cave & The...",102,"#80B1D3"
"2885",2020-10-15,5,"       Mac DeMarco",97,"#8DD3C7"
"2886",2020-10-15,6,"    Massive Attack",94,"#BEBADA"
"2887",2020-10-15,7,"          Bitamina",90,"#FFED6F"
"2888",2020-10-15,8,"        Chet Faker",83,"#FDB462"
"2889",2020-10-15,9,"     Łona I Webber",81,"#FCCDE5"
"2890",2020-10-15,10,"     Fleetwood Mac",75,"#B3DE69"
"2891",2020-10-16,1,"      Lana Del Rey",132,"#FFED6F"
"2892",2020-10-16,2,"  Michael Kiwanuka",131,"#80B1D3"
"2893",2020-10-16,3,"       Fleet Foxes",106,"#FFED6F"
"2894",2020-10-16,4,"Nick Cave & The...",102,"#80B1D3"
"2895",2020-10-16,5,"       Mac DeMarco",97,"#8DD3C7"
"2896",2020-10-16,6,"    Massive Attack",94,"#BEBADA"
"2897",2020-10-16,7,"          Bitamina",90,"#FFED6F"
"2898",2020-10-16,8,"        Chet Faker",83,"#FDB462"
"2899",2020-10-16,9,"     Łona I Webber",81,"#FCCDE5"
"2900",2020-10-16,10,"     Fleetwood Mac",75,"#B3DE69"
"2901",2020-10-17,1,"      Lana Del Rey",132,"#FFED6F"
"2902",2020-10-17,2,"  Michael Kiwanuka",131,"#80B1D3"
"2903",2020-10-17,3,"       Fleet Foxes",106,"#FFED6F"
"2904",2020-10-17,4,"Nick Cave & The...",102,"#80B1D3"
"2905",2020-10-17,5,"       Mac DeMarco",97,"#8DD3C7"
"2906",2020-10-17,6,"    Massive Attack",94,"#BEBADA"
"2907",2020-10-17,7,"          Bitamina",90,"#FFED6F"
"2908",2020-10-17,8,"        Chet Faker",83,"#FDB462"
"2909",2020-10-17,9,"     Łona I Webber",81,"#FCCDE5"
"2910",2020-10-17,10,"     Fleetwood Mac",75,"#B3DE69"
"2911",2020-10-18,1,"      Lana Del Rey",132,"#FFED6F"
"2912",2020-10-18,2,"  Michael Kiwanuka",131,"#80B1D3"
"2913",2020-10-18,3,"       Fleet Foxes",106,"#FFED6F"
"2914",2020-10-18,4,"Nick Cave & The...",102,"#80B1D3"
"2915",2020-10-18,5,"       Mac DeMarco",97,"#8DD3C7"
"2916",2020-10-18,6,"    Massive Attack",94,"#BEBADA"
"2917",2020-10-18,7,"          Bitamina",90,"#FFED6F"
"2918",2020-10-18,8,"     Łona I Webber",86,"#FCCDE5"
"2919",2020-10-18,9,"        Chet Faker",83,"#FDB462"
"2920",2020-10-18,10,"     Fleetwood Mac",75,"#B3DE69"
"2921",2020-10-19,1,"      Lana Del Rey",143,"#FFED6F"
"2922",2020-10-19,2,"  Michael Kiwanuka",131,"#80B1D3"
"2923",2020-10-19,3,"       Fleet Foxes",106,"#FFED6F"
"2924",2020-10-19,4,"Nick Cave & The...",103,"#80B1D3"
"2925",2020-10-19,5,"       Mac DeMarco",97,"#8DD3C7"
"2926",2020-10-19,6,"    Massive Attack",94,"#BEBADA"
"2927",2020-10-19,7,"          Bitamina",90,"#FFED6F"
"2928",2020-10-19,8,"     Łona I Webber",86,"#FCCDE5"
"2929",2020-10-19,9,"        Chet Faker",83,"#FDB462"
"2930",2020-10-19,10,"     Fleetwood Mac",75,"#B3DE69"
"2931",2020-10-20,1,"      Lana Del Rey",143,"#FFED6F"
"2932",2020-10-20,2,"  Michael Kiwanuka",131,"#80B1D3"
"2933",2020-10-20,3,"       Fleet Foxes",106,"#FFED6F"
"2934",2020-10-20,4,"Nick Cave & The...",104,"#80B1D3"
"2935",2020-10-20,5,"    Massive Attack",99,"#BEBADA"
"2936",2020-10-20,6,"       Mac DeMarco",97,"#8DD3C7"
"2937",2020-10-20,7,"          Bitamina",90,"#FFED6F"
"2938",2020-10-20,8,"     Łona I Webber",86,"#FCCDE5"
"2939",2020-10-20,9,"        Chet Faker",83,"#FDB462"
"2940",2020-10-20,10,"     Fleetwood Mac",75,"#B3DE69"
"2941",2020-10-21,1,"      Lana Del Rey",143,"#FFED6F"
"2942",2020-10-21,2,"  Michael Kiwanuka",131,"#80B1D3"
"2943",2020-10-21,3,"       Fleet Foxes",120,"#FFED6F"
"2944",2020-10-21,4,"Nick Cave & The...",104,"#80B1D3"
"2945",2020-10-21,5,"    Massive Attack",99,"#BEBADA"
"2946",2020-10-21,6,"       Mac DeMarco",97,"#8DD3C7"
"2947",2020-10-21,7,"          Bitamina",90,"#FFED6F"
