"","date","pos","artistName","no","color"
"1712",2020-06-20,2,"  The Flaming Lips",323,"#8DD3C7"
"1713",2020-06-20,3,"          Morphine",317,"#FFFFB3"
"1714",2020-06-20,4,"         Radiohead",247,"#D9D9D9"
"1715",2020-06-20,5,"      The National",217,"#FFED6F"
"1716",2020-06-20,6,"       The Strokes",206,"#8DD3C7"
"1717",2020-06-20,7,"      Nicolas Jaar",205,"#BC80BD"
"1718",2020-06-20,8,"     Leonard Cohen",187,"#D9D9D9"
"1719",2020-06-20,9,"Nick Cave & The...",177,"#FDB462"
"1720",2020-06-20,10,"          Interpol",157,"#FCCDE5"
"1721",2020-06-21,1,"         Tom Waits",400,"#FFED6F"
"1722",2020-06-21,2,"  The Flaming Lips",325,"#8DD3C7"
"1723",2020-06-21,3,"          Morphine",319,"#FFFFB3"
"1724",2020-06-21,4,"         Radiohead",247,"#D9D9D9"
"1725",2020-06-21,5,"      The National",217,"#FFED6F"
"1726",2020-06-21,6,"       The Strokes",207,"#8DD3C7"
"1727",2020-06-21,7,"      Nicolas Jaar",206,"#BC80BD"
"1728",2020-06-21,8,"     Leonard Cohen",187,"#D9D9D9"
"1729",2020-06-21,9,"Nick Cave & The...",177,"#FDB462"
"1730",2020-06-21,10,"          Mr. Oizo",172,"#D9D9D9"
"1731",2020-06-22,1,"         Tom Waits",404,"#FFED6F"
"1732",2020-06-22,2,"  The Flaming Lips",328,"#8DD3C7"
"1733",2020-06-22,3,"          Morphine",319,"#FFFFB3"
"1734",2020-06-22,4,"         Radiohead",247,"#D9D9D9"
"1735",2020-06-22,5,"      The National",217,"#FFED6F"
"1736",2020-06-22,6,"       The Strokes",209,"#8DD3C7"
"1737",2020-06-22,7,"      Nicolas Jaar",208,"#BC80BD"
"1738",2020-06-22,8,"     Leonard Cohen",187,"#D9D9D9"
"1739",2020-06-22,9,"Nick Cave & The...",177,"#FDB462"
"1740",2020-06-22,10,"          Mr. Oizo",172,"#D9D9D9"
"1741",2020-06-23,1,"         Tom Waits",407,"#FFED6F"
"1742",2020-06-23,2,"  The Flaming Lips",328,"#8DD3C7"
"1743",2020-06-23,3,"          Morphine",319,"#FFFFB3"
"1744",2020-06-23,4,"         Radiohead",247,"#D9D9D9"
"1745",2020-06-23,5,"      The National",217,"#FFED6F"
"1746",2020-06-23,6,"       The Strokes",209,"#8DD3C7"
"1747",2020-06-23,7,"      Nicolas Jaar",208,"#BC80BD"
"1748",2020-06-23,8,"     Leonard Cohen",187,"#D9D9D9"
"1749",2020-06-23,9,"Nick Cave & The...",177,"#FDB462"
"1750",2020-06-23,10,"          Mr. Oizo",172,"#D9D9D9"
"1751",2020-06-24,1,"         Tom Waits",413,"#FFED6F"
"1752",2020-06-24,2,"  The Flaming Lips",328,"#8DD3C7"
"1753",2020-06-24,3,"          Morphine",320,"#FFFFB3"
"1754",2020-06-24,4,"         Radiohead",249,"#D9D9D9"
"1755",2020-06-24,5,"      The National",217,"#FFED6F"
"1756",2020-06-24,6,"      Nicolas Jaar",215,"#BC80BD"
"1757",2020-06-24,7,"       The Strokes",209,"#8DD3C7"
"1758",2020-06-24,8,"     Leonard Cohen",187,"#D9D9D9"
"1759",2020-06-24,9,"Nick Cave & The...",177,"#FDB462"
"1760",2020-06-24,10,"          Mr. Oizo",172,"#D9D9D9"
"1761",2020-06-25,1,"         Tom Waits",413,"#FFED6F"
"1762",2020-06-25,2,"  The Flaming Lips",328,"#8DD3C7"
"1763",2020-06-25,3,"          Morphine",320,"#FFFFB3"
"1764",2020-06-25,4,"         Radiohead",249,"#D9D9D9"
"1765",2020-06-25,5,"      The National",218,"#FFED6F"
"1766",2020-06-25,6,"      Nicolas Jaar",217,"#BC80BD"
"1767",2020-06-25,7,"       The Strokes",209,"#8DD3C7"
"1768",2020-06-25,8,"     Leonard Cohen",187,"#D9D9D9"
"1769",2020-06-25,9,"Nick Cave & The...",177,"#FDB462"
"1770",2020-06-25,10,"          Mr. Oizo",172,"#D9D9D9"
"1771",2020-06-26,1,"         Tom Waits",413,"#FFED6F"
"1772",2020-06-26,2,"  The Flaming Lips",329,"#8DD3C7"
"1773",2020-06-26,3,"          Morphine",320,"#FFFFB3"
"1774",2020-06-26,4,"         Radiohead",249,"#D9D9D9"
"1775",2020-06-26,5,"      The National",218,"#FFED6F"
"1776",2020-06-26,6,"      Nicolas Jaar",217,"#BC80BD"
"1777",2020-06-26,7,"       The Strokes",209,"#8DD3C7"
"1778",2020-06-26,8,"     Leonard Cohen",188,"#D9D9D9"
"1779",2020-06-26,9,"Nick Cave & The...",177,"#FDB462"
"1780",2020-06-26,10,"          Mr. Oizo",172,"#D9D9D9"
"1781",2020-06-27,1,"         Tom Waits",440,"#FFED6F"
"1782",2020-06-27,2,"  The Flaming Lips",330,"#8DD3C7"
"1783",2020-06-27,3,"          Morphine",320,"#FFFFB3"
"1784",2020-06-27,4,"         Radiohead",249,"#D9D9D9"
"1785",2020-06-27,5,"      The National",220,"#FFED6F"
"1786",2020-06-27,6,"      Nicolas Jaar",217,"#BC80BD"
"1787",2020-06-27,7,"       The Strokes",209,"#8DD3C7"
"1788",2020-06-27,8,"     Leonard Cohen",188,"#D9D9D9"
"1789",2020-06-27,9,"          Mr. Oizo",182,"#D9D9D9"
"1790",2020-06-27,10,"Nick Cave & The...",177,"#FDB462"
"1791",2020-06-28,1,"         Tom Waits",452,"#FFED6F"
"1792",2020-06-28,2,"  The Flaming Lips",330,"#8DD3C7"
"1793",2020-06-28,3,"          Morphine",320,"#FFFFB3"
"1794",2020-06-28,4,"         Radiohead",249,"#D9D9D9"
"1795",2020-06-28,5,"      The National",221,"#FFED6F"
"1796",2020-06-28,6,"      Nicolas Jaar",217,"#BC80BD"
"1797",2020-06-28,7,"       The Strokes",210,"#8DD3C7"
"1798",2020-06-28,8,"     Leonard Cohen",188,"#D9D9D9"
"1799",2020-06-28,9,"          Mr. Oizo",187,"#D9D9D9"
"1800",2020-06-28,10,"Nick Cave & The...",178,"#FDB462"
"1801",2020-06-29,1,"         Tom Waits",458,"#FFED6F"
"1802",2020-06-29,2,"  The Flaming Lips",330,"#8DD3C7"
"1803",2020-06-29,3,"          Morphine",320,"#FFFFB3"
"1804",2020-06-29,4,"         Radiohead",249,"#D9D9D9"
"1805",2020-06-29,5,"      The National",221,"#FFED6F"
"1806",2020-06-29,6,"      Nicolas Jaar",218,"#BC80BD"
"1807",2020-06-29,7,"       The Strokes",210,"#8DD3C7"
"1808",2020-06-29,8,"     Leonard Cohen",188,"#D9D9D9"
"1809",2020-06-29,9,"          Mr. Oizo",187,"#D9D9D9"
"1810",2020-06-29,10,"Nick Cave & The...",178,"#FDB462"
"1811",2020-06-30,1,"         Tom Waits",462,"#FFED6F"
"1812",2020-06-30,2,"  The Flaming Lips",330,"#8DD3C7"
"1813",2020-06-30,3,"          Morphine",321,"#FFFFB3"
"1814",2020-06-30,4,"         Radiohead",251,"#D9D9D9"
"1815",2020-06-30,5,"      Nicolas Jaar",225,"#BC80BD"
"1816",2020-06-30,6,"      The National",222,"#FFED6F"
"1817",2020-06-30,7,"       The Strokes",210,"#8DD3C7"
"1818",2020-06-30,8,"     Leonard Cohen",189,"#D9D9D9"
"1819",2020-06-30,9,"          Mr. Oizo",187,"#D9D9D9"
"1820",2020-06-30,10,"Nick Cave & The...",180,"#FDB462"
"1821",2020-07-01,1,"         Tom Waits",464,"#FFED6F"
"1822",2020-07-01,2,"  The Flaming Lips",333,"#8DD3C7"
"1823",2020-07-01,3,"          Morphine",322,"#FFFFB3"
"1824",2020-07-01,4,"         Radiohead",251,"#D9D9D9"
"1825",2020-07-01,5,"      Nicolas Jaar",229,"#BC80BD"
"1826",2020-07-01,6,"      The National",222,"#FFED6F"
"1827",2020-07-01,7,"       The Strokes",210,"#8DD3C7"
"1828",2020-07-01,8,"          Mr. Oizo",202,"#D9D9D9"
"1829",2020-07-01,9,"     Leonard Cohen",189,"#D9D9D9"
"1830",2020-07-01,10,"Nick Cave & The...",180,"#FDB462"
"1831",2020-07-02,1,"         Tom Waits",464,"#FFED6F"
"1832",2020-07-02,2,"  The Flaming Lips",333,"#8DD3C7"
"1833",2020-07-02,3,"          Morphine",322,"#FFFFB3"
"1834",2020-07-02,4,"         Radiohead",251,"#D9D9D9"
"1835",2020-07-02,5,"      Nicolas Jaar",231,"#BC80BD"
"1836",2020-07-02,6,"      The National",224,"#FFED6F"
"1837",2020-07-02,7,"       The Strokes",210,"#8DD3C7"
"1838",2020-07-02,8,"          Mr. Oizo",203,"#D9D9D9"
"1839",2020-07-02,9,"     Leonard Cohen",189,"#D9D9D9"
"1840",2020-07-02,10,"Nick Cave & The...",180,"#FDB462"
"1841",2020-07-03,1,"         Tom Waits",469,"#FFED6F"
"1842",2020-07-03,2,"  The Flaming Lips",334,"#8DD3C7"
"1843",2020-07-03,3,"          Morphine",322,"#FFFFB3"
"1844",2020-07-03,4,"         Radiohead",251,"#D9D9D9"
"1845",2020-07-03,5,"      Nicolas Jaar",239,"#BC80BD"
"1846",2020-07-03,6,"      The National",224,"#FFED6F"
"1847",2020-07-03,7,"       The Strokes",210,"#8DD3C7"
"1848",2020-07-03,8,"          Mr. Oizo",203,"#D9D9D9"
"1849",2020-07-03,9,"     Leonard Cohen",190,"#D9D9D9"
"1850",2020-07-03,10,"Nick Cave & The...",180,"#FDB462"
"1851",2020-07-04,1,"         Tom Waits",479,"#FFED6F"
"1852",2020-07-04,2,"  The Flaming Lips",334,"#8DD3C7"
"1853",2020-07-04,3,"          Morphine",322,"#FFFFB3"
"1854",2020-07-04,4,"         Radiohead",251,"#D9D9D9"
"1855",2020-07-04,5,"      Nicolas Jaar",240,"#BC80BD"
"1856",2020-07-04,6,"      The National",224,"#FFED6F"
"1857",2020-07-04,7,"       The Strokes",210,"#8DD3C7"
"1858",2020-07-04,8,"          Mr. Oizo",208,"#D9D9D9"
"1859",2020-07-04,9,"     Leonard Cohen",190,"#D9D9D9"
"1860",2020-07-04,10,"Nick Cave & The...",180,"#FDB462"
"1861",2020-07-05,1,"         Tom Waits",489,"#FFED6F"
"1862",2020-07-05,2,"  The Flaming Lips",334,"#8DD3C7"
"1863",2020-07-05,3,"          Morphine",322,"#FFFFB3"
"1864",2020-07-05,4,"         Radiohead",251,"#D9D9D9"
"1865",2020-07-05,5,"      Nicolas Jaar",243,"#BC80BD"
"1866",2020-07-05,6,"      The National",225,"#FFED6F"
"1867",2020-07-05,7,"       The Strokes",210,"#8DD3C7"
"1868",2020-07-05,8,"          Mr. Oizo",208,"#D9D9D9"
"1869",2020-07-05,9,"     Leonard Cohen",190,"#D9D9D9"
"1870",2020-07-05,10,"Nick Cave & The...",180,"#FDB462"
"1871",2020-07-06,1,"         Tom Waits",490,"#FFED6F"
"1872",2020-07-06,2,"  The Flaming Lips",336,"#8DD3C7"
"1873",2020-07-06,3,"          Morphine",323,"#FFFFB3"
"1874",2020-07-06,4,"         Radiohead",252,"#D9D9D9"
"1875",2020-07-06,5,"      Nicolas Jaar",243,"#BC80BD"
"1876",2020-07-06,6,"      The National",225,"#FFED6F"
"1877",2020-07-06,7,"       The Strokes",210,"#8DD3C7"
"1878",2020-07-06,8,"          Mr. Oizo",208,"#D9D9D9"
"1879",2020-07-06,9,"     Leonard Cohen",190,"#D9D9D9"
"1880",2020-07-06,10,"Nick Cave & The...",180,"#FDB462"
"1881",2020-07-07,1,"         Tom Waits",500,"#FFED6F"
"1882",2020-07-07,2,"  The Flaming Lips",336,"#8DD3C7"
"1883",2020-07-07,3,"          Morphine",323,"#FFFFB3"
"1884",2020-07-07,4,"         Radiohead",252,"#D9D9D9"
"1885",2020-07-07,5,"      Nicolas Jaar",244,"#BC80BD"
"1886",2020-07-07,6,"      The National",225,"#FFED6F"
"1887",2020-07-07,7,"       The Strokes",210,"#8DD3C7"
"1888",2020-07-07,8,"          Mr. Oizo",208,"#D9D9D9"
"1889",2020-07-07,9,"     Leonard Cohen",190,"#D9D9D9"
"1890",2020-07-07,10,"Nick Cave & The...",180,"#FDB462"
"1891",2020-07-08,1,"         Tom Waits",505,"#FFED6F"
"1892",2020-07-08,2,"  The Flaming Lips",337,"#8DD3C7"
"1893",2020-07-08,3,"          Morphine",323,"#FFFFB3"
"1894",2020-07-08,4,"         Radiohead",252,"#D9D9D9"
"1895",2020-07-08,5,"      Nicolas Jaar",248,"#BC80BD"
"1896",2020-07-08,6,"      The National",225,"#FFED6F"
"1897",2020-07-08,7,"       The Strokes",210,"#8DD3C7"
"1898",2020-07-08,8,"          Mr. Oizo",209,"#D9D9D9"
"1899",2020-07-08,9,"     Leonard Cohen",192,"#D9D9D9"
"1900",2020-07-08,10,"Nick Cave & The...",180,"#FDB462"
"1901",2020-07-09,1,"         Tom Waits",506,"#FFED6F"
"1902",2020-07-09,2,"  The Flaming Lips",339,"#8DD3C7"
"1903",2020-07-09,3,"          Morphine",323,"#FFFFB3"
"1904",2020-07-09,4,"         Radiohead",252,"#D9D9D9"
"1905",2020-07-09,5,"      Nicolas Jaar",250,"#BC80BD"
"1906",2020-07-09,6,"      The National",225,"#FFED6F"
"1907",2020-07-09,7,"          Mr. Oizo",212,"#D9D9D9"
"1908",2020-07-09,8,"       The Strokes",211,"#8DD3C7"
"1909",2020-07-09,9,"     Leonard Cohen",192,"#D9D9D9"
"1910",2020-07-09,10,"Nick Cave & The...",182,"#FDB462"
"1911",2020-07-10,1,"         Tom Waits",506,"#FFED6F"
"1912",2020-07-10,2,"  The Flaming Lips",353,"#8DD3C7"
"1913",2020-07-10,3,"          Morphine",323,"#FFFFB3"
"1914",2020-07-10,4,"         Radiohead",252,"#D9D9D9"
"1915",2020-07-10,5,"      Nicolas Jaar",250,"#BC80BD"
"1916",2020-07-10,6,"      The National",225,"#FFED6F"
"1917",2020-07-10,7,"          Mr. Oizo",212,"#D9D9D9"
"1918",2020-07-10,8,"       The Strokes",211,"#8DD3C7"
"1919",2020-07-10,9,"     Leonard Cohen",192,"#D9D9D9"
"1920",2020-07-10,10,"Nick Cave & The...",182,"#FDB462"
"1921",2020-07-11,1,"         Tom Waits",509,"#FFED6F"
"1922",2020-07-11,2,"  The Flaming Lips",353,"#8DD3C7"
"1923",2020-07-11,3,"          Morphine",323,"#FFFFB3"
"1924",2020-07-11,4,"         Radiohead",252,"#D9D9D9"
"1925",2020-07-11,5,"      Nicolas Jaar",250,"#BC80BD"
"1926",2020-07-11,6,"      The National",225,"#FFED6F"
"1927",2020-07-11,7,"          Mr. Oizo",212,"#D9D9D9"
"1928",2020-07-11,8,"       The Strokes",211,"#8DD3C7"
"1929",2020-07-11,9,"     Leonard Cohen",192,"#D9D9D9"
"1930",2020-07-11,10,"Nick Cave & The...",182,"#FDB462"
"1931",2020-07-12,1,"         Tom Waits",513,"#FFED6F"
"1932",2020-07-12,2,"  The Flaming Lips",354,"#8DD3C7"
"1933",2020-07-12,3,"          Morphine",323,"#FFFFB3"
"1934",2020-07-12,4,"         Radiohead",252,"#D9D9D9"
"1935",2020-07-12,5,"      Nicolas Jaar",251,"#BC80BD"
"1936",2020-07-12,6,"      The National",225,"#FFED6F"
"1937",2020-07-12,7,"          Mr. Oizo",214,"#D9D9D9"
"1938",2020-07-12,8,"       The Strokes",211,"#8DD3C7"
"1939",2020-07-12,9,"     Leonard Cohen",193,"#D9D9D9"
"1940",2020-07-12,10,"Nick Cave & The...",182,"#FDB462"
"1941",2020-07-13,1,"         Tom Waits",516,"#FFED6F"
"1942",2020-07-13,2,"  The Flaming Lips",356,"#8DD3C7"
"1943",2020-07-13,3,"          Morphine",324,"#FFFFB3"
"1944",2020-07-13,4,"      Nicolas Jaar",252,"#BC80BD"
"1945",2020-07-13,5,"         Radiohead",252,"#D9D9D9"
"1946",2020-07-13,6,"      The National",225,"#FFED6F"
"1947",2020-07-13,7,"       The Strokes",216,"#8DD3C7"
"1948",2020-07-13,8,"          Mr. Oizo",214,"#D9D9D9"
"1949",2020-07-13,9,"     Leonard Cohen",193,"#D9D9D9"
"1950",2020-07-13,10,"Nick Cave & The...",182,"#FDB462"
"1951",2020-07-14,1,"         Tom Waits",520,"#FFED6F"
"1952",2020-07-14,2,"  The Flaming Lips",357,"#8DD3C7"
"1953",2020-07-14,3,"          Morphine",324,"#FFFFB3"
"1954",2020-07-14,4,"      Nicolas Jaar",253,"#BC80BD"
"1955",2020-07-14,5,"         Radiohead",252,"#D9D9D9"
"1956",2020-07-14,6,"       The Strokes",226,"#8DD3C7"
"1957",2020-07-14,7,"      The National",225,"#FFED6F"
"1958",2020-07-14,8,"          Mr. Oizo",215,"#D9D9D9"
"1959",2020-07-14,9,"     Leonard Cohen",193,"#D9D9D9"
"1960",2020-07-14,10,"Nick Cave & The...",182,"#FDB462"
"1961",2020-07-15,1,"         Tom Waits",520,"#FFED6F"
"1962",2020-07-15,2,"  The Flaming Lips",357,"#8DD3C7"
"1963",2020-07-15,3,"          Morphine",324,"#FFFFB3"
"1964",2020-07-15,4,"      Nicolas Jaar",253,"#BC80BD"
"1965",2020-07-15,5,"         Radiohead",252,"#D9D9D9"
"1966",2020-07-15,6,"       The Strokes",226,"#8DD3C7"
"1967",2020-07-15,7,"      The National",225,"#FFED6F"
"1968",2020-07-15,8,"          Mr. Oizo",215,"#D9D9D9"
"1969",2020-07-15,9,"     Leonard Cohen",193,"#D9D9D9"
"1970",2020-07-15,10,"Nick Cave & The...",182,"#FDB462"
"1971",2020-07-16,1,"         Tom Waits",520,"#FFED6F"
"1972",2020-07-16,2,"  The Flaming Lips",357,"#8DD3C7"
"1973",2020-07-16,3,"          Morphine",324,"#FFFFB3"
"1974",2020-07-16,4,"      Nicolas Jaar",253,"#BC80BD"
"1975",2020-07-16,5,"         Radiohead",252,"#D9D9D9"
"1976",2020-07-16,6,"       The Strokes",226,"#8DD3C7"
"1977",2020-07-16,7,"      The National",225,"#FFED6F"
"1978",2020-07-16,8,"          Mr. Oizo",215,"#D9D9D9"
"1979",2020-07-16,9,"     Leonard Cohen",193,"#D9D9D9"
"1980",2020-07-16,10,"Nick Cave & The...",182,"#FDB462"
"1981",2020-07-17,1,"         Tom Waits",520,"#FFED6F"
"1982",2020-07-17,2,"  The Flaming Lips",357,"#8DD3C7"
"1983",2020-07-17,3,"          Morphine",324,"#FFFFB3"
"1984",2020-07-17,4,"      Nicolas Jaar",253,"#BC80BD"
"1985",2020-07-17,5,"         Radiohead",252,"#D9D9D9"
"1986",2020-07-17,6,"       The Strokes",226,"#8DD3C7"
"1987",2020-07-17,7,"      The National",225,"#FFED6F"
"1988",2020-07-17,8,"          Mr. Oizo",215,"#D9D9D9"
"1989",2020-07-17,9,"     Leonard Cohen",193,"#D9D9D9"
"1990",2020-07-17,10,"Nick Cave & The...",182,"#FDB462"
"1991",2020-07-18,1,"         Tom Waits",521,"#FFED6F"
"1992",2020-07-18,2,"  The Flaming Lips",357,"#8DD3C7"
"1993",2020-07-18,3,"          Morphine",324,"#FFFFB3"
"1994",2020-07-18,4,"      Nicolas Jaar",253,"#BC80BD"
"1995",2020-07-18,5,"         Radiohead",252,"#D9D9D9"
"1996",2020-07-18,6,"       The Strokes",226,"#8DD3C7"
"1997",2020-07-18,7,"      The National",225,"#FFED6F"
"1998",2020-07-18,8,"          Mr. Oizo",215,"#D9D9D9"
"1999",2020-07-18,9,"     Leonard Cohen",193,"#D9D9D9"
"2000",2020-07-18,10,"Nick Cave & The...",182,"#FDB462"
"2001",2020-07-19,1,"         Tom Waits",521,"#FFED6F"
"2002",2020-07-19,2,"  The Flaming Lips",357,"#8DD3C7"
"2003",2020-07-19,3,"          Morphine",324,"#FFFFB3"
"2004",2020-07-19,4,"      Nicolas Jaar",254,"#BC80BD"
"2005",2020-07-19,5,"         Radiohead",252,"#D9D9D9"
"2006",2020-07-19,6,"       The Strokes",226,"#8DD3C7"
"2007",2020-07-19,7,"      The National",225,"#FFED6F"
"2008",2020-07-19,8,"          Mr. Oizo",215,"#D9D9D9"
"2009",2020-07-19,9,"     Leonard Cohen",193,"#D9D9D9"
"2010",2020-07-19,10,"Nick Cave & The...",182,"#FDB462"
"2011",2020-07-20,1,"         Tom Waits",521,"#FFED6F"
"2012",2020-07-20,2,"  The Flaming Lips",357,"#8DD3C7"
"2013",2020-07-20,3,"          Morphine",324,"#FFFFB3"
"2014",2020-07-20,4,"      Nicolas Jaar",254,"#BC80BD"
"2015",2020-07-20,5,"         Radiohead",252,"#D9D9D9"
"2016",2020-07-20,6,"       The Strokes",226,"#8DD3C7"
"2017",2020-07-20,7,"      The National",225,"#FFED6F"
"2018",2020-07-20,8,"          Mr. Oizo",215,"#D9D9D9"
"2019",2020-07-20,9,"     Leonard Cohen",193,"#D9D9D9"
"2020",2020-07-20,10,"Nick Cave & The...",182,"#FDB462"
"2021",2020-07-21,1,"         Tom Waits",521,"#FFED6F"
"2022",2020-07-21,2,"  The Flaming Lips",357,"#8DD3C7"
"2023",2020-07-21,3,"          Morphine",324,"#FFFFB3"
"2024",2020-07-21,4,"      Nicolas Jaar",255,"#BC80BD"
"2025",2020-07-21,5,"         Radiohead",252,"#D9D9D9"
"2026",2020-07-21,6,"       The Strokes",226,"#8DD3C7"
"2027",2020-07-21,7,"      The National",225,"#FFED6F"
"2028",2020-07-21,8,"          Mr. Oizo",215,"#D9D9D9"
"2029",2020-07-21,9,"     Leonard Cohen",193,"#D9D9D9"
"2030",2020-07-21,10,"Nick Cave & The...",182,"#FDB462"
"2031",2020-07-22,1,"         Tom Waits",537,"#FFED6F"
"2032",2020-07-22,2,"  The Flaming Lips",357,"#8DD3C7"
"2033",2020-07-22,3,"          Morphine",325,"#FFFFB3"
"2034",2020-07-22,4,"      Nicolas Jaar",255,"#BC80BD"
"2035",2020-07-22,5,"         Radiohead",252,"#D9D9D9"
"2036",2020-07-22,6,"       The Strokes",226,"#8DD3C7"
"2037",2020-07-22,7,"      The National",225,"#FFED6F"
"2038",2020-07-22,8,"          Mr. Oizo",215,"#D9D9D9"
"2039",2020-07-22,9,"     Leonard Cohen",193,"#D9D9D9"
"2040",2020-07-22,10,"Nick Cave & The...",182,"#FDB462"
"2041",2020-07-23,1,"         Tom Waits",545,"#FFED6F"
"2042",2020-07-23,2,"  The Flaming Lips",358,"#8DD3C7"
"2043",2020-07-23,3,"          Morphine",325,"#FFFFB3"
"2044",2020-07-23,4,"      Nicolas Jaar",258,"#BC80BD"
"2045",2020-07-23,5,"         Radiohead",252,"#D9D9D9"
"2046",2020-07-23,6,"       The Strokes",226,"#8DD3C7"
"2047",2020-07-23,7,"      The National",225,"#FFED6F"
"2048",2020-07-23,8,"          Mr. Oizo",217,"#D9D9D9"
"2049",2020-07-23,9,"     Leonard Cohen",193,"#D9D9D9"
"2050",2020-07-23,10,"Nick Cave & The...",183,"#FDB462"
"2051",2020-07-24,1,"         Tom Waits",546,"#FFED6F"
"2052",2020-07-24,2,"  The Flaming Lips",358,"#8DD3C7"
"2053",2020-07-24,3,"          Morphine",325,"#FFFFB3"
"2054",2020-07-24,4,"      Nicolas Jaar",273,"#BC80BD"
"2055",2020-07-24,5,"         Radiohead",252,"#D9D9D9"
"2056",2020-07-24,6,"       The Strokes",226,"#8DD3C7"
"2057",2020-07-24,7,"      The National",225,"#FFED6F"
"2058",2020-07-24,8,"          Mr. Oizo",217,"#D9D9D9"
"2059",2020-07-24,9,"     Leonard Cohen",194,"#D9D9D9"
"2060",2020-07-24,10,"Nick Cave & The...",183,"#FDB462"
"2061",2020-07-25,1,"         Tom Waits",546,"#FFED6F"
"2062",2020-07-25,2,"  The Flaming Lips",358,"#8DD3C7"
"2063",2020-07-25,3,"          Morphine",325,"#FFFFB3"
"2064",2020-07-25,4,"      Nicolas Jaar",287,"#BC80BD"
"2065",2020-07-25,5,"         Radiohead",252,"#D9D9D9"
"2066",2020-07-25,6,"       The Strokes",226,"#8DD3C7"
"2067",2020-07-25,7,"      The National",225,"#FFED6F"
"2068",2020-07-25,8,"          Mr. Oizo",217,"#D9D9D9"
"2069",2020-07-25,9,"     Leonard Cohen",194,"#D9D9D9"
"2070",2020-07-25,10,"Nick Cave & The...",183,"#FDB462"
"2071",2020-07-26,1,"         Tom Waits",550,"#FFED6F"
"2072",2020-07-26,2,"  The Flaming Lips",359,"#8DD3C7"
"2073",2020-07-26,3,"          Morphine",325,"#FFFFB3"
"2074",2020-07-26,4,"      Nicolas Jaar",297,"#BC80BD"
"2075",2020-07-26,5,"         Radiohead",252,"#D9D9D9"
"2076",2020-07-26,6,"      The National",226,"#FFED6F"
"2077",2020-07-26,7,"       The Strokes",226,"#8DD3C7"
"2078",2020-07-26,8,"          Mr. Oizo",218,"#D9D9D9"
"2079",2020-07-26,9,"     Leonard Cohen",194,"#D9D9D9"
"2080",2020-07-26,10,"Nick Cave & The...",183,"#FDB462"
"2081",2020-07-27,1,"         Tom Waits",555,"#FFED6F"
"2082",2020-07-27,2,"  The Flaming Lips",360,"#8DD3C7"
"2083",2020-07-27,3,"          Morphine",325,"#FFFFB3"
"2084",2020-07-27,4,"      Nicolas Jaar",304,"#BC80BD"
"2085",2020-07-27,5,"         Radiohead",254,"#D9D9D9"
"2086",2020-07-27,6,"      The National",226,"#FFED6F"
"2087",2020-07-27,7,"       The Strokes",226,"#8DD3C7"
"2088",2020-07-27,8,"          Mr. Oizo",218,"#D9D9D9"
"2089",2020-07-27,9,"     Leonard Cohen",196,"#D9D9D9"
"2090",2020-07-27,10,"Nick Cave & The...",183,"#FDB462"
"2091",2020-07-28,1,"         Tom Waits",556,"#FFED6F"
"2092",2020-07-28,2,"  The Flaming Lips",360,"#8DD3C7"
"2093",2020-07-28,3,"          Morphine",325,"#FFFFB3"
"2094",2020-07-28,4,"      Nicolas Jaar",312,"#BC80BD"
"2095",2020-07-28,5,"         Radiohead",258,"#D9D9D9"
"2096",2020-07-28,6,"      The National",226,"#FFED6F"
"2097",2020-07-28,7,"       The Strokes",226,"#8DD3C7"
"2098",2020-07-28,8,"          Mr. Oizo",218,"#D9D9D9"
"2099",2020-07-28,9,"     Leonard Cohen",196,"#D9D9D9"
"2100",2020-07-28,10,"Nick Cave & The...",194,"#FDB462"
"2101",2020-07-29,1,"         Tom Waits",557,"#FFED6F"
"2102",2020-07-29,2,"  The Flaming Lips",360,"#8DD3C7"
"2103",2020-07-29,3,"          Morphine",325,"#FFFFB3"
"2104",2020-07-29,4,"      Nicolas Jaar",312,"#BC80BD"
"2105",2020-07-29,5,"         Radiohead",258,"#D9D9D9"
"2106",2020-07-29,6,"      The National",226,"#FFED6F"
"2107",2020-07-29,7,"       The Strokes",226,"#8DD3C7"
"2108",2020-07-29,8,"          Mr. Oizo",218,"#D9D9D9"
"2109",2020-07-29,9,"     Leonard Cohen",196,"#D9D9D9"
"2110",2020-07-29,10,"Nick Cave & The...",194,"#FDB462"
"2111",2020-07-30,1,"         Tom Waits",557,"#FFED6F"
"2112",2020-07-30,2,"  The Flaming Lips",360,"#8DD3C7"
"2113",2020-07-30,3,"          Morphine",325,"#FFFFB3"
"2114",2020-07-30,4,"      Nicolas Jaar",313,"#BC80BD"
"2115",2020-07-30,5,"         Radiohead",258,"#D9D9D9"
"2116",2020-07-30,6,"      The National",226,"#FFED6F"
"2117",2020-07-30,7,"       The Strokes",226,"#8DD3C7"
"2118",2020-07-30,8,"          Mr. Oizo",218,"#D9D9D9"
"2119",2020-07-30,9,"     Leonard Cohen",196,"#D9D9D9"
"2120",2020-07-30,10,"Nick Cave & The...",194,"#FDB462"
"2121",2020-07-31,1,"         Tom Waits",559,"#FFED6F"
"2122",2020-07-31,2,"  The Flaming Lips",361,"#8DD3C7"
"2123",2020-07-31,3,"          Morphine",325,"#FFFFB3"
"2124",2020-07-31,4,"      Nicolas Jaar",315,"#BC80BD"
